gene,MF: UCEC,METH: UCEC,GE: UCEC,CNA: UCEC,hsa04010,hsa04012,hsa04060,hsa04110,hsa04115,hsa04151,hsa04310,hsa04520
FAM189B,0.0188990762132139,0.0300709171128616,0.0717598089217861,0.0,0,0,0,0,0,0,0,0
KRTAP13-1,0.003876742927566,0.5489627311608392,0.0,0.0,0,0,0,0,0,0,0,0
ZNF34,0.0038481106725229,0.0140305662066523,0.1536912989927066,0.0,0,0,0,0,0,0,0,0
CCDC85C,0.0,0.0372112068993602,0.0065489400142383,0.0,0,0,0,0,0,0,0,0
ZNF471,0.0227102262586281,0.1704055570433742,0.1513805635947929,0.0,0,0,0,0,0,0,0,0
MPPE1,0.0037879271531138,0.0934307356725662,0.0032443836071591,0.0,0,0,0,0,0,0,0,0
SNX19,0.022354144843238,0.0523549156271386,0.0551744689278851,0.3671874999999999,0,0,0,0,0,0,0,0
HORMAD1,0.0037874403050514,0.033243762004134,0.0751274418579382,0.94921875,0,0,0,0,0,0,0,0
PHOX2B,0.0153436199657947,0.3076759690442295,0.0,0.0,0,0,0,0,0,0,0,0
DNAH11,0.0761888522274884,0.0386525982843195,0.1088613981047535,0.0,0,0,0,0,0,0,0,0
SPRED3,0.0,0.0128652645863501,0.1084366540615937,0.0,0,0,0,0,0,0,0,0
RRP36,0.0038735682885293,0.0124071793337382,0.0708518360187577,0.0,0,0,0,0,0,0,0,0
PPWD1,0.0114111897712819,0.0011293302932213,0.0672603015601885,0.0,0,0,0,0,0,0,0,0
AARS2,0.0115436889992615,0.0649876143846519,0.0205710772189748,0.0,0,0,0,0,0,0,0,0
SESN3,0.0337681607555876,0.1112829299864243,0.0931404749132607,0.0,0,0,0,0,1,0,0,0
SDF2,0.0038689222558758,0.0059436682861958,0.0031400372840994,0.0,0,0,0,0,0,0,0,0
C6ORF120,0.0115325434977528,0.0071899042911647,0.0452949142929456,0.0,0,0,0,0,0,0,0,0
TXNDC16,0.0038294378044094,0.0096621038774308,0.0082500142763064,0.0,0,0,0,0,0,0,0,0
UBAC2,0.0038394638257789,0.0048809143544614,0.019174311655404,0.0,0,0,0,0,0,0,0,0
EMC4,0.0,0.0026731130907578,0.0223513960423587,0.546875,0,0,0,0,0,0,0,0
ZMYM1,0.0112165601465859,0.0,0.0381871384857982,0.0,0,0,0,0,0,0,0,0
MT1E,0.0154601749088209,0.4423835512166094,0.0731489796832917,0.6015625,0,0,0,0,0,0,0,0
FAM187B,0.0,0.1102432549047357,0.0,0.0,0,0,0,0,0,0,0,0
RHBDD3,0.0077190645045972,0.0028334609900686,0.0758595281777594,0.0,0,0,0,0,0,0,0,0
HTR1E,0.0077195453016516,0.0710491454047706,0.6262203015836854,0.0,0,0,0,0,0,0,0,0
POPDC2,0.0,0.5008693499982033,0.1954272844011015,0.0,0,0,0,0,0,0,0,0
ANO6,0.0151461850124391,0.0044236992050454,0.1708889446817418,0.0,0,0,0,0,0,0,0,0
SLC12A9,0.0114015609954023,0.007124731490325,0.011882777305895,0.0,0,0,0,0,0,0,0,0
PCNX3,0.0,0.0071611372047689,0.0,0.0,0,0,0,0,0,0,0,0
TAPT1,0.003818410908781,0.0024570413799116,0.0795583025006658,0.0,0,0,0,0,0,0,0,0
ERGIC2,0.0075463875796035,0.0730712609179593,0.0303192157956347,0.0,0,0,0,0,0,0,0,0
ST7,0.0183646426040544,0.0065949132405708,0.0155426287666446,0.0,0,0,0,0,0,0,0,0
MRS2,0.0150309164282622,0.0068915022005001,0.0818205727976981,0.0,0,0,0,0,0,0,0,0
KNOP1,0.0038801235968268,0.0,0.0950657213059302,0.0,0,0,0,0,0,0,0,0
ZNF70,0.0113779700649049,0.0289382874874883,0.091579390980133,0.0,0,0,0,0,0,0,0,0
ZNF771,0.0,0.0068034989999536,0.0834313072846353,0.0,0,0,0,0,0,0,0,0
NDUFAF5,0.0075502855752916,0.0061791138318707,0.0270695689377573,0.0,0,0,0,0,0,0,0,0
ZNF770,0.0229792902944231,0.0186607276151353,0.0140058039772907,0.546875,0,0,0,0,0,0,0,0
ADORA3,0.0077005034039138,0.3623349959019063,0.0319032441353739,0.0,0,0,0,0,0,0,0,0
TBC1D9B,0.018403749774366,0.0037481606990884,0.0224091561573475,0.0,0,0,0,0,0,0,0,0
CCPG1,0.0111917614342975,0.0022017861717156,0.0651788305972033,0.0,0,0,0,0,0,0,0,0
TM2D3,0.0,0.1231465171212531,0.0569039838688815,0.1484375,0,0,0,0,0,0,0,0
PRELID1,0.0,0.0856120266312927,0.0648338327056629,0.0,0,0,0,0,0,0,0,0
PSG11,0.0076941298053563,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PSG4,0.0191779709636416,0.0595523617944804,0.0460201239816811,0.0,0,0,0,0,0,0,0,0
SPCS1,0.0038749791395843,0.0112239864084418,0.028347906096922,0.0,0,0,0,0,0,0,0,0
C17ORF80,0.0074735392199559,0.0023265955139203,0.0310545460462285,0.0,0,0,0,0,0,0,0,0
ZNF808,0.0115690953475258,0.0034303967231662,0.0186335537610831,0.0,0,0,0,0,0,0,0,0
ZNF624,0.0,0.0087000782007186,0.1392711271997773,0.5,0,0,0,0,0,0,0,0
FAM210A,0.011272823051569,0.0017368848939561,0.0783723667344317,0.0,0,0,0,0,0,0,0,0
COX16,0.0077380012483857,0.0045210980511262,0.0414675401865756,0.0,0,0,0,0,0,0,0,0
CD109,0.0143077637710655,0.0070611791074987,0.2177807811359956,0.0,0,0,0,0,0,0,0,0
TRMT44,0.0037993883806343,0.0,0.0716461515543906,0.0,0,0,0,0,0,0,0,0
HLA-DQB2,0.0,0.5200145176987886,0.035441286567088,0.0,0,0,0,0,0,0,0,0
NMNAT3,0.0072365759621632,0.0,0.1770641634339542,0.0,0,0,0,0,0,0,0,0
DYM,0.0114945376330487,0.1367154395222216,0.0124037680594287,0.3515625,0,0,0,0,0,0,0,0
VWA8,0.0378641284274125,0.0097362633351297,0.0524421651154757,0.0,0,0,0,0,0,0,0,0
IDI2,0.0038694921219221,0.0220222984693284,0.1654871289087259,0.0,0,0,0,0,0,0,0,0
OVCA2,0.0,0.0034870427120599,0.0343111377712216,0.0,0,0,0,0,0,0,0,0
PRRG3,0.0077127427831815,0.3021670717572047,0.4240409483770695,0.0,0,0,0,0,0,0,0,0
RNF149,0.0077018843525373,0.0359444553458491,0.0059096303112791,0.0,0,0,0,0,0,0,0,0
THAP2,0.0038443458806576,0.0085809338729067,0.0130000816250632,0.0,0,0,0,0,0,0,0,0
FMR1NB,0.0155072866005419,0.1133566422571319,0.1156365146673684,0.0,0,0,0,0,0,0,0,0
TMEM214,0.0115795164750865,0.0053361209272529,0.0059837529913188,0.0,0,0,0,0,0,0,0,0
MFSD8,0.0034645418154867,0.0,0.0141963163871669,0.0,0,0,0,0,0,0,0,0
TMEM131L,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
NETO2,0.0074061513459779,0.0073528771533758,0.1824672202192504,0.6015625,0,0,0,0,0,0,0,0
SLC25A16,0.0190072517309769,0.0111824514812103,0.0102991518233639,0.0,0,0,0,0,0,0,0,0
CNTNAP3,0.014993043956937,0.0,0.1169499756371743,0.5039062500000001,0,0,0,0,0,0,0,0
LRFN3,0.0076045477551079,0.0119010471061885,0.0259134723336088,0.0,0,0,0,0,0,0,0,0
KLK11,0.0115313481503215,0.2479006971142204,0.0555661303413913,0.0,0,0,0,0,0,0,0,0
FRAS1,0.069135939548873,0.0092513552383723,0.0799005868399959,0.0,0,0,0,0,0,0,0,0
NXPH3,0.0038308351108684,0.0273268372448347,0.4721445888702729,0.0,0,0,0,0,0,0,0,0
TRPM3,0.0398577769667226,0.2521180139689529,0.3186662947598511,0.5039062500000001,0,0,0,0,0,0,0,0
RBMS3,0.0365506094806313,0.0452097453925612,0.2584040425006084,0.0,0,0,0,0,0,0,0,0
SLC25A41,0.0115925499149367,0.2250651019594339,0.0904790264534775,0.0,0,0,0,0,0,0,0,0
NARS2,0.0076237478181197,0.01072391092474,0.0107953088534417,0.0,0,0,0,0,0,0,0,0
RFTN1,0.0037986024810194,0.187942466811498,0.2756503521308215,0.0,0,0,0,0,0,0,0,0
ZDHHC13,0.0229088919933408,0.0175637590600112,0.1020288504318602,0.0,0,0,0,0,0,0,0,0
CYP51A1,0.0038636938638282,0.1200889843847049,0.0246178802636629,0.0,0,0,0,0,0,0,0,0
ALG5,0.0038615567571335,0.0021910147691972,0.0194234033020361,0.0,0,0,0,0,0,0,0,0
TEX264,0.0037422771570551,0.0397574703042258,0.0041349407916766,0.0,0,0,0,0,0,0,0,0
DAGLB,0.0113779103015929,0.0062698549643871,0.0350093331530465,0.0,0,0,0,0,0,0,0,0
ASPHD2,0.0192587247490171,0.007149883560099,0.06910770545735,0.0,0,0,0,0,0,0,0,0
CD320,0.0038551383884272,0.0162865001140873,0.0262690543928347,0.0,0,0,0,0,0,0,0,0
KDSR,0.0038639076506656,0.0003037449048225,0.0590610628264069,0.3515625,0,0,0,0,0,0,0,0
ZDHHC8,0.007471771146208,0.0087409178063882,0.0357306406272366,0.0,0,0,0,0,0,0,0,0
ZDHHC5,0.018891211550655,0.0146513593004111,0.0332766968159828,0.0,0,0,0,0,0,0,0,0
B4GALT4,0.0152812102849643,0.0428561178031771,0.0220372460922226,0.0,0,0,0,0,0,0,0,0
RTBDN,0.0076655949071956,0.0186924214825992,0.2444193911827861,0.0,0,0,0,0,0,0,0,0
SPIN2B,0.0038624181458512,0.1130432773943891,0.047335242712989,0.0,0,0,0,0,0,0,0,0
ZNF507,0.0223525021613884,0.0371108957172977,0.059068981797127,0.0,0,0,0,0,0,0,0,0
ZBED9,0.0264501235043856,0.0,0.0,0.0,0,0,0,0,0,0,0,0
FRMPD2,0.0336232503040349,0.20075880357604,0.0748740596984724,0.1953125,0,0,0,0,0,0,0,0
SLC38A10,0.0189249113733579,0.1384525130112512,9.49008776932702e-05,0.0,0,0,0,0,0,0,0,0
DCBLD1,0.0076536084952907,0.0191700863559037,0.0722082588423109,0.0,0,0,0,0,0,0,0,0
FKTN,0.0073264215181492,0.0049912248849133,0.0047119021331646,0.0,0,0,0,0,0,0,0,0
ULBP3,0.0038542952716666,0.0953809615714944,0.2219071958310391,0.0,0,0,0,0,0,0,0,0
HS3ST3B1,0.0037978561207079,0.0164156741683898,0.0925530515294029,0.5,0,0,0,0,0,0,0,0
CHSY1,0.0152962002766786,0.0024605981062932,0.0562706584208177,0.1484375,0,0,0,0,0,0,0,0
SLC25A15,0.0077257933670211,0.0049054583685744,0.1042158999950945,0.0,0,0,0,0,0,0,0,0
GPAT3,0.0,0.0114361626949157,0.0,0.0,0,0,0,0,0,0,0,0
KLRG2,0.0038462996838227,0.0264906524473665,0.2941310506565781,0.24609375,0,0,0,0,0,0,0,0
FKRP,0.0076241045333475,0.0037374911177468,0.0340845463996413,0.0,0,0,0,0,0,0,0,0
B4GALT5,0.0267757994382731,0.0056106580042147,0.0738216184085985,0.0,0,0,0,0,0,0,0,0
FAM171A2,0.0,0.0048786542267447,0.047160806118246,0.4453125000000001,0,0,0,0,0,0,0,0
MORC1,0.0343464729226215,0.0602040474073752,0.0,0.0,0,0,0,0,0,0,0,0
C1QTNF2,0.011577514031989,0.0763888891225371,0.325235333215565,0.0,0,0,0,0,0,0,0,0
NUDT13,0.0149950512088417,0.0919978307126354,0.0425576065481018,0.0,0,0,0,0,0,0,0,0
LRP11,0.0,0.0032373561736294,0.0270752302735645,0.0,0,0,0,0,0,0,0,0
EMB,0.0115253066852601,0.166171078702312,0.0112540061402984,0.0,0,0,0,0,0,0,0,0
FAM234B,0.0,0.0073869931757175,0.0,0.0,0,0,0,0,0,0,0,0
PRMT9,0.0,0.0092270429434279,0.0,0.0,0,0,0,0,0,0,0,0
CACNA2D2,0.0071633023844409,0.0163327203206603,0.0971959884344931,0.0,1,0,0,0,0,0,0,0
GALNT7,0.0038727525076728,0.0867305374156087,0.0321091037446656,0.0,0,0,0,0,0,0,0,0
NDST2,0.011335183918533,0.0068096585349409,0.0208513049358245,0.0,0,0,0,0,0,0,0,0
NDST1,0.0186515826662045,0.2520715110036298,0.0592154605568552,0.0,0,0,0,0,0,0,0,0
B3GLCT,0.0,0.035024198956691,0.0,0.0,0,0,0,0,0,0,0,0
LRIG3,0.0305223144616141,0.0015443725490229,0.1043416962594619,0.0,0,0,0,0,0,0,0,0
CA11,0.0,0.0036672379231216,0.1848733155076264,0.0,0,0,0,0,0,0,0,0
ZNF501,0.0153454127771507,0.5055701715013672,0.157856157590091,0.0,0,0,0,0,0,0,0,0
CER1,0.0038763299628295,0.0379403387922512,0.1971569574014062,0.0,0,0,0,0,0,0,1,0
NELL2,0.0108881599443167,0.0,0.0448016738102384,0.0,0,0,0,0,0,0,0,0
COMTD1,0.0,0.0365780316923856,0.1355700998436995,0.55859375,0,0,0,0,0,0,0,0
MIGA1,0.0,0.0299627441476322,0.0,0.0,0,0,0,0,0,0,0,0
GLIPR1,0.0,0.0314049359829132,0.2625173410653906,0.0,0,0,0,0,0,0,0,0
VPS35L,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
C3ORF33,0.0076373474238201,0.0236473630988178,0.0491628597776668,0.0,0,0,0,0,0,0,0,0
FASTKD1,0.0077051711568835,0.0059072032084615,0.1203593179355584,0.0,0,0,0,0,0,0,0,0
EARS2,0.0112885638896642,0.0066685177922489,0.0391862697064681,0.0,0,0,0,0,0,0,0,0
SLC25A30,0.0037507226857291,0.0317938951512046,0.055687689740612,0.0,0,0,0,0,0,0,0,0
RSAD1,0.007706143975078,0.0944553938213789,0.0113955808720483,0.0,0,0,0,0,0,0,0,0
TMEM59L,0.0076977741242543,0.0040813102535336,0.0997043431896818,0.0,0,0,0,0,0,0,0,0
B4GALNT1,0.014969086138227,0.0190793077907054,0.1027877552740452,0.0,0,0,0,0,0,0,0,0
SNX16,0.0037112683183039,0.0234354527562689,0.0770856652358501,0.0,0,0,0,0,0,0,0,0
NXPH2,0.0,0.7538775445785368,0.0,0.0,0,0,0,0,0,0,0,0
RPS4Y2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
FAM241A,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TSPAN18,0.0037585578865496,0.0820346595998548,0.3962609071451974,0.0,0,0,0,0,0,0,0,0
TSPAN5,0.0076540171907646,0.0111089748850001,0.2172223459708234,0.0,0,0,0,0,0,0,0,0
TMEM87A,0.0076789446146776,0.0034094531333818,0.0427568877472174,0.546875,0,0,0,0,0,0,0,0
GDPD1,0.007696746298895,0.0192059849659891,0.044919171448266,0.0,0,0,0,0,0,0,0,0
SLC7A2,0.0105554939494293,0.0407225130469277,0.2651081174775896,0.0,0,0,0,0,0,0,0,0
SC5D,0.0191498408271787,0.0045759390935376,0.0279970750674369,0.0,0,0,0,0,0,0,0,0
ZDHHC6,0.0038420035620732,0.0040990404351386,0.0062897498656055,0.0,0,0,0,0,0,0,0,0
TVP23C,0.0,0.0508119561791167,0.0457871280496886,0.5,0,0,0,0,0,0,0,0
CELA2B,0.0,0.2000150433988598,0.0,0.0,0,0,0,0,0,0,0,0
GPM6A,0.0226891043050167,0.2394750504318556,0.633794180789557,0.0,0,0,0,0,0,0,0,0
ZDHHC18,0.0038742414735439,0.0348718438515113,0.0024738858421703,0.32421875,0,0,0,0,0,0,0,0
MANEAL,0.0076600173162431,0.0419191660928685,0.0341535034936662,0.0,0,0,0,0,0,0,0,0
MAP1LC3B2,0.0,0.0845520577641813,0.0102917775958278,0.0,0,0,0,0,0,0,0,0
RAB40AL,0.0232523092579712,0.2381472215254524,0.1345728644233218,0.0,0,0,0,0,0,0,0,0
SGPP1,0.0115287284808954,0.0040878581075368,0.1353772855148394,0.0,0,0,0,0,0,0,0,0
LYRM4,0.0,0.0031703244199446,0.0397401430905626,0.0,0,0,0,0,0,0,0,0
MTHFR,0.0280989913236685,0.0077214247779671,0.0527683391682563,0.0,0,0,0,0,0,0,0,0
PXDN,0.068656169944292,0.5547700048982827,0.1232767421856398,0.1015625,0,0,0,0,0,0,0,0
LRRC1,0.0114610263858731,0.0082580998152681,0.0887660335405603,0.0,0,0,0,0,0,0,0,0
CALB2,0.0038706241031578,0.027535074563202,0.028259112400578,0.0,0,0,0,0,0,0,0,0
AP5M1,0.0074643691683665,0.0017379681686929,0.0340682123192759,0.0,0,0,0,0,0,0,0,0
SUSD4,0.0113434086654393,0.0021014286774718,0.1701680775847132,0.0,0,0,0,0,0,0,0,0
RGPD8,0.0186167161727295,0.0999239006491575,0.0727351380725694,0.0,0,0,0,0,0,0,0,0
BVES,0.0037395539829248,0.001011698503382,0.2549461256438689,0.0,0,0,0,0,0,0,0,0
NDUFC2,0.00763335847277,0.1738293679184324,0.0364700301849259,0.0,0,0,0,0,0,0,0,0
DHX35,0.0191692349103642,0.0012627299566293,0.0160432427518623,0.0,0,0,0,0,0,0,0,0
TMX4,0.007645701696781,0.006405195912046,0.0916148619219248,0.0,0,0,0,0,0,0,0,0
ATP1B2,0.0154078060865459,0.1668365094223187,0.4126085606200543,0.0,0,0,0,0,0,0,0,0
SHISA2,0.0115749179345207,0.3843971143529853,0.0847868065388219,0.0,0,0,0,0,0,0,0,0
SLC25A26,0.0,0.0455486473171272,0.0419057474426235,0.0,0,0,0,0,0,0,0,0
KIF27,0.0149858740171073,0.012630294104155,0.020127901910632,0.5039062500000001,0,0,0,0,0,0,0,0
CEACAM21,0.0076833106168302,0.0,0.2136341358647046,0.0,0,0,0,0,0,0,0,0
SDR9C7,0.0,0.4480590741704027,0.1898105587513829,0.0,0,0,0,0,0,0,0,0
AUH,0.0077162891441972,0.0306416264113552,0.0247937820072959,0.5039062500000001,0,0,0,0,0,0,0,0
EGFL8,0.0077061593768422,0.0260463390392441,0.0917993006083136,0.0,0,0,0,0,0,0,0,0
FMC1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TMTC3,0.0190405737369541,0.0088817773101707,0.0002393804261195,0.0,0,0,0,0,0,0,0,0
TMTC4,0.0113582911909593,0.004099461217297,0.0127474126562557,0.0,0,0,0,0,0,0,0,0
TMEM63B,0.007565762044869,0.0,0.1214304420499594,0.0,0,0,0,0,0,0,0,0
TMEM181,0.0152641321491542,0.0764988969578798,0.0146560280361365,0.0,0,0,0,0,0,0,0,0
TMEM164,0.0115548960157921,0.0708741970769789,0.0674312832555955,0.0,0,0,0,0,0,0,0,0
OGN,0.0076701011552147,0.0,0.9452672887533154,0.5039062500000001,0,0,0,0,0,0,0,0
FAR2,0.0229381618499466,0.1896842848447706,0.0111842027282271,0.0,0,0,0,0,0,0,0,0
MARC2,0.0,0.0219637181472399,0.030106691851813,0.0,0,0,0,0,0,0,0,0
PLD6,0.0,0.0898743937360709,0.0003788981938978,0.5,0,0,0,0,0,0,0,0
CHST7,0.0077565252790909,0.0177186274430208,0.14579261830848,0.0,0,0,0,0,0,0,0,0
PHF13,0.0153288246241327,0.0042519112316796,0.0521804871696101,0.0,0,0,0,0,0,0,0,0
SLC25A21,0.00388202917927,0.0489222901185667,0.1619065247173346,0.0,0,0,0,0,0,0,0,0
C5ORF15,0.0077359022815814,0.002236953432284,0.0333162467084156,0.0,0,0,0,0,0,0,0,0
MFAP3,0.0308182436642487,0.0023680603302963,0.0036841458780985,0.0,0,0,0,0,0,0,0,0
HAL,0.0075783315827308,0.4323765568265133,0.0342972449520162,0.0,0,0,0,0,0,0,0,0
UCKL1,0.0113906868507838,0.0077371483589705,0.0160654629564278,0.0,0,0,0,0,0,0,0,0
WBP2NL,0.0,0.1495937348426348,0.0453755533835089,0.0,0,0,0,0,0,0,0,0
ZPBP2,0.0076319707311848,0.2925127423896546,0.0,0.0,0,0,0,0,0,0,0,0
FGL1,0.0076148949200494,0.0,0.1348374382430611,0.0,0,0,0,0,0,0,0,0
FAM172A,0.0114554331025987,0.0228213704385558,0.1033726912489846,0.0,0,0,0,0,0,0,0,0
P3H3,0.0115527481689832,0.0109335009698026,0.0,0.0,0,0,0,0,0,0,0,0
AGAP3,0.0074914672691065,0.0495464447623438,0.0507885717522705,0.24609375,0,0,0,0,0,0,0,0
AKR1D1,0.0,0.093441771270115,0.0,0.24609375,0,0,0,0,0,0,0,0
GPR55,0.0037587279290442,0.0,0.0666656255809809,0.0,0,0,0,0,0,0,0,0
ITLN2,0.0077446978073791,0.0319428242745374,0.0349514199109161,0.0,0,0,0,0,0,0,0,0
MCOLN3,0.0228938339281861,0.173667639661278,0.2133777401558357,0.0,0,0,0,0,0,0,0,0
SNX14,0.0073868134677283,0.0082543538023384,0.027253473634338,0.0,0,0,0,0,0,0,0,0
COA1,0.0038579481402524,0.0061314184021908,0.0688103533253655,0.0,0,0,0,0,0,0,0,0
MCOLN2,0.0077387877887959,0.0133933115992038,0.0597655978317877,0.0,0,0,0,0,0,0,0,0
DPY19L4,0.0038678127158505,0.009153079868469,0.0341371371214745,0.0,0,0,0,0,0,0,0,0
ST7L,0.0222320127267261,0.0128223983532986,0.0156695552751417,0.0,0,0,0,0,0,0,0,0
OR2S2,0.0154868871202337,0.4203075427894419,0.0,0.0,0,0,0,0,0,0,0,0
TAS2R7,0.0077538141117761,0.0214382064603215,0.0,0.0,0,0,0,0,0,0,0,0
TMEM171,0.0115995589268815,0.2828855261158638,0.1715900117846126,0.0,0,0,0,0,0,0,0,0
ASPRV1,0.0115716326096569,0.0749660950778103,0.1638715822010477,0.0,0,0,0,0,0,0,0,0
LRRC15,0.0075747720058737,0.1078657585676063,0.2208695497767435,0.0,0,0,0,0,0,0,0,0
EGFLAM,0.0148589006615593,0.1761338359316638,0.1494641782560078,0.0,0,0,0,0,0,0,0,0
GPC6,0.0151589969896668,0.0392674119536667,0.1109394923627929,0.0,0,0,0,0,0,0,0,0
PLEKHH1,0.0190220118003052,0.0086969052263064,0.0552452017730683,0.0,0,0,0,0,0,0,0,0
KIRREL2,0.0228405211448888,0.0606908329537269,0.059032997609758,0.0,0,0,0,0,0,0,0,0
PRAP1,0.0,0.0333720732468426,0.2434097170227935,0.0,0,0,0,0,0,0,0,0
FLVCR1,0.0115329084784656,0.0067322524989184,0.1472621883886987,0.0,0,0,0,0,0,0,0,0
SLC6A15,0.0112269267535203,0.3069482580328908,0.2315966126035372,0.0,0,0,0,0,0,0,0,0
SLC16A2,0.0231633799962949,0.098461895146378,0.2558466129750613,0.0,0,0,0,0,0,0,0,0
TMEM39A,0.0038412292366458,0.1061184993772658,0.0044379974253605,0.0,0,0,0,0,0,0,0,0
SLC25A35,0.0075739772750844,0.0121063075403351,0.0820299424636284,0.0,0,0,0,0,0,0,0,0
ARSK,0.0038579785615803,0.002101356997778,0.0046712722475309,0.0,0,0,0,0,0,0,0,0
COLEC10,0.0077531887615662,0.0986245472116218,0.0527645705018314,0.0,0,0,0,0,0,0,0,0
HSD17B6,0.0,0.0091742486070129,0.4048283521895541,0.0,0,0,0,0,0,0,0,0
OR10H3,0.0,0.0,0.0,0.38671875,0,0,0,0,0,0,0,0
OXSM,0.0077151583807226,0.0249100613438505,0.0613723610234953,0.0,0,0,0,0,0,0,0,0
DSG4,0.011396746084409,0.0574009457766711,0.0,0.0,0,0,0,0,0,0,0,0
ZNF93,0.011423078849283,0.0886266584517925,0.0721477357729592,0.0,0,0,0,0,0,0,0,0
ZNF430,0.00756677242049,0.1209577805999717,0.056860537235478,0.0,0,0,0,0,0,0,0,0
FPGS,0.0075077233015297,0.2075771133048705,0.0001168455892697,0.0,0,0,0,0,0,0,0,0
KCNK16,0.007676466662685,0.267637651313388,0.0,0.0,0,0,0,0,0,0,0,0
LRFN4,0.0076735224998547,0.1363983004507373,0.1243294241916421,0.0,0,0,0,0,0,0,0,0
IGSF3,0.0146833865995931,0.0093518024382963,0.1208710640162467,0.0,0,0,0,0,0,0,0,0
PARP16,0.0076450613999712,0.0344971556759331,0.110476424145806,0.0,0,0,0,0,0,0,0,0
PDCL3,0.0038719585044681,0.0112342251903397,0.047489429653259,0.0,0,0,0,0,0,0,0,0
PGAP3,0.0038685453865455,0.0098132278577565,0.0073769512160407,0.29296875,0,0,0,0,0,0,0,0
PVRIG,0.0115953356642591,0.0127024552963407,0.0549640316660021,0.0,0,0,0,0,0,0,0,0
DNAJC16,0.0036579787967083,0.0040648111825204,0.01233192006099,0.0,0,0,0,0,0,0,0,0
TLCD2,0.0,0.0423694457234074,0.0354582806497978,0.0,0,0,0,0,0,0,0,0
PLXDC2,0.0036480733982679,0.0109649392538536,0.1306281009092839,0.0,0,0,0,0,0,0,0,0
DGCR2,0.0073559977848993,0.0170818940181322,0.0021604073144781,0.0,0,0,0,0,0,0,0,0
TSPAN17,0.0112626724935852,0.0016087304926646,0.0971152942023258,0.0,0,0,0,0,0,0,0,0
VSIG2,0.0038591749764059,0.4236684284570861,0.575415836801934,0.3671874999999999,0,0,0,0,0,0,0,0
HS6ST2,0.0149436868683996,0.0869313815039719,0.0971780341617227,0.0,0,0,0,0,0,0,0,0
DPY19L3,0.0108840416768566,0.006733841552137,0.0485037708669591,0.0,0,0,0,0,0,0,0,0
MTX3,0.0071893429541015,0.0645253088858015,0.0363738135134813,0.0,0,0,0,0,0,0,0,0
GIMAP2,0.0,0.0223921045676676,0.1930780375945066,0.24609375,0,0,0,0,0,0,0,0
KIAA0391,0.0,0.0057530415347516,0.0675954239854078,0.0,0,0,0,0,0,0,0,0
KIR2DS1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
LGALS12,0.0037327528912677,0.0809090211701966,0.0460347462416082,0.0,0,0,0,0,0,0,0,0
MUCL1,0.0038749704014021,0.0,0.0129491553481217,0.0,0,0,0,0,0,0,0,0
P2RY14,0.0,0.0431985182961304,0.3303320797696048,0.0,0,0,0,0,0,0,0,0
CHSY3,0.0076892469392377,0.137261711356779,0.1794873074064031,0.0,0,0,0,0,0,0,0,0
MAN1A1,0.0037982956846137,0.0225778197238283,0.2109744184047995,0.0,0,0,0,0,0,0,0,0
EMILIN3,0.0076671017915419,0.0179501938046559,0.3405881414829557,0.0,0,0,0,0,0,0,0,0
PCYOX1L,0.0076505827683055,0.0033898935890495,0.0383327310780396,0.0,0,0,0,0,0,0,0,0
SIDT2,0.0075379351753319,0.0034339107846511,0.0915900389378958,0.0,0,0,0,0,0,0,0,0
SLC5A3,0.0525041800651639,0.0,0.0260461797778922,0.0,0,0,0,0,0,0,0,0
ST6GALNAC5,0.0115969276532707,0.2405598688265239,0.0012936968214932,0.0,0,0,0,0,0,0,0,0
SLC25A14,0.0,0.0595481340033622,0.003482715691256,0.0,0,0,0,0,0,0,0,0
BTN3A3,0.0154085888398142,0.0153918530726671,0.0846279494895972,0.0,0,0,0,0,0,0,0,0
BTN3A1,0.0227639278727346,0.0047641526473139,0.0521174193082907,0.0,0,0,0,0,0,0,0,0
C1QTNF9,0.0038312349344604,0.4954145661784888,0.2604205883587944,0.0,0,0,0,0,0,0,0,0
CA14,0.0,0.0757078978703288,0.0876509243589029,0.0,0,0,0,0,0,0,0,0
A4GALT,0.0,0.0,0.0417623205149538,0.0,0,0,0,0,0,0,0,0
CNPY4,0.003883354333343,0.0129099478934104,0.1078009627347509,0.0,0,0,0,0,0,0,0,0
DND1,0.003869432152521,0.1151996494359761,0.0074160634376101,0.0,0,0,0,0,0,0,0,0
TPGS1,0.0,0.0078209709176889,0.0678781567469405,0.0,0,0,0,0,0,0,0,0
LRRC49,0.007659565567018,0.5386362156906344,0.117637306594011,0.0,0,0,0,0,0,0,0,0
ALG14,0.0075937074774449,0.0282143308078317,0.0045792436900659,0.0,0,0,0,0,0,0,0,0
MCUB,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ADH1C,0.0,0.36919693567468,0.0,0.0,0,0,0,0,0,0,0,0
