gene,MF: COAD,METH: COAD,GE: COAD,CNA: COAD,hsa04010,hsa04012,hsa04110,hsa04115,hsa04150,hsa04151,hsa04210,hsa04310,hsa04350
ZNF324,0.0,0.0072062426029894,0.0149091316465922,0.0,0,0,0,0,0,0,0,0,0
ZNF235,0.0163200087406959,0.0054953513181502,0.0141879492732396,0.0,0,0,0,0,0,0,0,0,0
SULF1,0.0,0.3522755106747537,0.1838233895741893,0.0,0,0,0,0,0,0,0,0,0
TET1,0.0268520945323129,0.1592512979012024,0.0020575488933871,0.0,0,0,0,0,0,0,0,0,0
SALL3,0.0162015281352387,0.4177041764926483,0.0,0.0,0,0,0,0,0,0,0,0,0
YEATS2,0.0107360183546182,0.0056384388306596,0.0653106311550061,0.0,0,0,0,0,0,0,0,0,0
H2AFJ,0.0054389103773819,0.0942627989982032,0.0153153340089607,0.1840490797546012,0,0,0,0,0,0,0,0,0
COX14,0.0054218853302255,0.040884065784251,0.0328742893381959,0.0,0,0,0,0,0,0,0,0,0
THOC3,0.0054375798057303,0.0,0.0655029349134348,0.0,0,0,0,0,0,0,0,0,0
KBTBD13,0.0,0.0048885936291202,0.0,0.0,0,0,0,0,0,0,0,0,0
H2AFB1,0.0054519804965615,0.0025485593930539,0.0,0.0,0,0,0,0,0,0,0,0,0
GMDS,0.0,0.006930737727615,0.006047368283023,0.1717791411042944,0,0,0,0,0,0,0,0,0
DGKE,0.0,0.0004654629531375,0.0269222595763193,0.0,0,0,0,0,0,0,0,0,0
DGKG,0.0108356577463609,0.4254830355383249,0.059396973665514,0.0,0,0,0,0,0,0,0,0,0
CPA1,0.0108889018997393,0.1612632188686776,0.0,0.0,0,0,0,0,0,0,0,0,0
CSNK1A1L,0.0162821012385489,0.3116663153828919,0.0,0.058282208588957,0,0,0,0,0,0,0,1,0
ZBTB11,0.0160666027024581,0.1087267253681559,0.0199376084420003,0.0,0,0,0,0,0,0,0,0,0
DDX51,0.0,0.0141021255946851,0.0661582030379943,0.0,0,0,0,0,0,0,0,0,0
CARF,0.0053466878579928,0.0057786362470842,0.0077192228920042,0.0,0,0,0,0,0,0,0,0,0
COX7A2,0.0,0.0,0.0473220858098033,0.0,0,0,0,0,0,0,0,0,0
CCDC8,0.0162328263614216,0.4215491142611981,0.0445747257904046,0.0,0,0,0,0,0,0,0,0,0
GINS1,0.0,0.0002303135003349,0.113654052852758,0.7730061349693251,0,0,0,0,0,0,0,0,0
NDP,0.0,0.0288221090995752,0.0395583306302943,0.0,0,0,0,0,0,0,0,0,0
RHBDL3,0.0161235428071711,0.1290043953931762,0.11927267634604,0.0,0,0,0,0,0,0,0,0,0
GTF2IRD2,0.0053462537223181,0.0,0.011745886605652,0.0,0,0,0,0,0,0,0,0,0
CACNG4,0.0108858910091865,0.1391723400257478,0.0532278118085176,0.3251533742331288,1,0,0,0,0,0,0,0,0
PDE6B,0.0054182516629326,0.1522415885902759,0.1353381457121303,0.4294478527607361,0,0,0,0,0,0,0,0,0
MEX3D,0.0054411142178418,0.0230341402045658,0.0545845708061087,0.1932515337423312,0,0,0,0,0,0,0,0,0
ZADH2,0.0,0.0006074318910688,0.0720494278867966,0.0,0,0,0,0,0,0,0,0,0
PARL,0.0054297084256123,0.0,0.0006777685624509,0.0,0,0,0,0,0,0,0,0,0
KCTD2,0.0,0.0931552640635694,0.037801276787514,0.0,0,0,0,0,0,0,0,0,0
KCTD20,0.0,0.0054844997589887,0.0287692574709205,0.0,0,0,0,0,0,0,0,0,0
KLHL4,0.016270113129023,0.1348642954272386,0.1386221029969503,0.0,0,0,0,0,0,0,0,0,0
KCTD18,0.005437435503476,0.0051395521449936,0.0210284954191937,0.0,0,0,0,0,0,0,0,0,0
CMTR1,0.0,0.0114409093133678,0.0242399600766911,0.0,0,0,0,0,0,0,0,0,0
MRPL21,0.0,0.0007804509781299,0.0022324668591363,0.0,0,0,0,0,0,0,0,0,0
RTEL1,0.005381012915459,0.0314381017903057,0.0890426220389804,0.0,0,0,0,0,0,0,0,0,0
CLCC1,0.0159953250490947,0.0019524203784736,0.0050374177731834,0.3650306748466257,0,0,0,0,0,0,0,0,0
AAR2,0.0054186142762336,0.023679095590751,0.0288531702863626,0.0,0,0,0,0,0,0,0,0,0
FAM120B,0.0156598844508359,0.0271481070928745,0.0316817882587005,0.0,0,0,0,0,0,0,0,0,0
GFPT2,0.010886077517303,0.4429580635539532,0.0265421692373933,0.0,0,0,0,0,0,0,0,0,0
TUT4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
IDH1,0.0054255856863398,0.001926231619647,0.0229598552307393,0.0,0,0,0,0,0,0,0,0,0
NACA2,0.0,0.0877692516415728,0.0262847654386447,0.0,0,0,0,0,0,0,0,0,0
ACOXL,0.0108571326269395,0.0050350776250949,0.0850316782721325,0.0,0,0,0,0,0,0,0,0,0
NUDT7,0.0107791308633918,0.0021212636290305,0.0494076636677627,0.0,0,0,0,0,0,0,0,0,0
ZBTB46,0.0107864178487607,0.1251760668101716,0.0196899932653761,0.0,0,0,0,0,0,0,0,0,0
MICU2,0.0,0.0045168014107706,0.0184534755242045,0.0,0,0,0,0,0,0,0,0,0
FBLL1,0.0,0.4380257950016214,0.1621140488946263,0.0,0,0,0,0,0,0,0,0,0
PDCD2L,0.0,0.0017952503533794,0.1111330625220179,0.0,0,0,0,0,0,0,0,0,0
TRNAU1AP,0.0,0.0143085796542364,0.0071239560376575,0.0,0,0,0,0,0,0,0,0,0
MANEA,0.0,0.0016920873841389,0.0080841257942415,0.0,0,0,0,0,0,0,0,0,0
NPC2,0.0,0.0053414254446571,0.0305492796892707,0.4631901840490798,0,0,0,0,0,0,0,0,0
CLDN17,0.0163504523804957,0.3819043824186094,0.0,0.0,0,0,0,0,0,0,0,0,0
GPR142,0.0054514209731866,0.2307374330452239,0.2434179133105371,0.0,0,0,0,0,0,0,0,0,0
ARHGAP6,0.0105931370613205,0.4001343434800537,0.0569185261013943,0.0,0,0,0,0,0,0,0,0,0
CTSO,0.0054414624833811,0.0346781616863482,0.0615157503779206,0.0,0,0,0,0,0,0,1,0,0
RGS7BP,0.0054467202289708,0.4988014117038544,0.0609006888287534,0.0,0,0,0,0,0,0,0,0,0
FANK1,0.0053635854905512,0.0418650141079768,0.0191419528188597,0.3343558282208588,0,0,0,0,0,0,0,0,0
CACNA1E,0.0856012275705939,0.2979534046826143,0.0540496808126327,0.0,1,0,0,0,0,0,0,0,0
TINAGL1,0.0,0.0265412514838883,0.0060584305377702,0.0,0,0,0,0,0,0,0,0,0
CST11,0.0109022899098959,0.1752485860825698,0.0,0.0,0,0,0,0,0,0,0,0,0
ZNF256,0.0108801804531383,0.4561376254084633,0.0820743061921144,0.0,0,0,0,0,0,0,0,0,0
ARFGEF3,0.0106867432656934,0.0079531053727823,0.0,0.0,0,0,0,0,0,0,0,0,0
MRGPRX1,0.016352171278129,0.3940435499515793,0.0,0.0,0,0,0,0,0,0,0,0,0
KLHL24,0.0054049670989149,0.0026813677652058,0.0279094191767832,0.0,0,0,0,0,0,0,0,0,0
EFHD2,0.0,0.0082391407625173,0.0229443017906991,0.0,0,0,0,0,0,0,0,0,0
NHS,0.0200794173026879,0.0391550001230256,0.0815240031608904,0.0,0,0,0,0,0,0,0,0,0
PRDM8,0.0,0.2411797630813307,0.0690562412706742,0.0,0,0,0,0,0,0,0,0,0
GDA,0.0050857394481792,0.0,0.0862287111793021,0.0,0,0,0,0,0,0,0,0,0
GOT1L1,0.0,0.229476684341001,0.0,0.0,0,0,0,0,0,0,0,0,0
TYMP,0.0054359629227641,0.0094143804405114,0.0115474945220421,0.49079754601227,0,0,0,0,0,0,0,0,0
NOX5,0.0053863433011106,0.0931552637984585,0.1194163416560931,0.0,0,0,0,0,0,0,0,0,0
TRAPPC3L,0.0,0.1565239925882117,0.2082749771313686,0.0,0,0,0,0,0,0,0,0,0
TUBGCP6,0.0105456652387834,0.0035472227435905,0.0188736639485916,0.49079754601227,0,0,0,0,0,0,0,0,0
SWI5,0.0270635794883841,0.0516067085847486,0.0265303325580166,0.0,0,0,0,0,0,0,0,0,0
FGD3,0.0158064669003296,0.0300950647635695,0.0150281073641242,0.0,0,0,0,0,0,0,0,0,0
NAGLU,0.0,0.0451251138091644,0.0047637151383701,0.0,0,0,0,0,0,0,0,0,0
PRCP,0.0,0.0051305386026119,0.017679051835813,0.0,0,0,0,0,0,0,0,0,0
EDEM3,0.0054267067670895,0.0020212239925357,0.0347035756732801,0.0,0,0,0,0,0,0,0,0,0
SGSH,0.0,0.0292668968679155,0.002121256220247,0.0,0,0,0,0,0,0,0,0,0
BDH2,0.0,0.0339969694484676,0.0619813376547599,0.0,0,0,0,0,0,0,0,0,0
TMEM192,0.0051137386289088,0.0289544788789383,0.0005269813819319,0.0,0,0,0,0,0,0,0,0,0
DDRGK1,0.0,0.0031944988227211,0.0220340957005384,0.0,0,0,0,0,0,0,0,0,0
C14orf93,0.0,0.115642279635193,0.0158708871784807,0.0,0,0,0,0,0,0,0,0,0
LETM2,0.0051658550323326,0.0042575096907111,0.077344150454463,0.4846625766871166,0,0,0,0,0,0,0,0,0
SP140L,0.0108440916105114,0.0647687425694573,0.0041865281935738,0.0,0,0,0,0,0,0,0,0,0
RLBP1,0.0054469920233401,0.1372912134690562,0.0769153059249838,0.0,0,0,0,0,0,0,0,0,0
C22orf46,0.0054417038738815,0.0092569556422003,0.0191543729173901,0.0,0,0,0,0,0,0,0,0,0
SLCO2B1,0.0053878689861002,0.0009588021256205,0.0559434733843294,0.0,0,0,0,0,0,0,0,0,0
MARS2,0.0216871629598963,0.0023051409813238,0.0443702966814782,0.0,0,0,0,0,0,0,0,0,0
PLBD1,0.0054368783366245,0.0551373118303789,0.0006147005774016,0.1840490797546012,0,0,0,0,0,0,0,0,0
PCK2,0.0,0.0029262478873071,0.0856216082950934,0.0,0,0,0,0,0,1,0,0,0
IL26,0.0,0.2819156615814284,0.0644445682593598,0.0,0,0,0,0,0,0,0,0,0
VWA5A,0.0053528518976455,0.0194869507463986,0.1179036629870321,0.0,0,0,0,0,0,0,0,0,0
GNAT2,0.0054425542582193,0.0431470502560118,0.0013396797508933,0.3650306748466257,0,0,0,0,0,0,0,0,0
BHMT2,0.005443305876795,0.2997984656291052,0.1536873506795207,0.0,0,0,0,0,0,0,0,0,0
TAFA4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
C11orf45,0.0,0.0043255150199995,0.0479755163977529,0.0,0,0,0,0,0,0,0,0,0
EOGT,0.0107887392685757,0.0104473195389419,0.0239006800893243,0.0,0,0,0,0,0,0,0,0,0
GALE,0.0,0.0017177180666517,0.0037377995637451,0.0,0,0,0,0,0,0,0,0,0
WARS2,0.0053230095927767,0.0010030129669037,0.0071672048008558,0.3650306748466257,0,0,0,0,0,0,0,0,0
WDR45B,0.0,0.0138079507776425,0.0357997176991772,0.0,0,0,0,0,0,0,0,0,0
DGUOK,0.0,0.0427254022087292,0.0159571109009378,0.0,0,0,0,0,0,0,0,0,0
MTFMT,0.0,0.0006153529836318,0.0011411300880484,0.0,0,0,0,0,0,0,0,0,0
RETSAT,0.0053713205914137,0.0067234209319023,0.1588696528888342,0.0,0,0,0,0,0,0,0,0,0
MPV17L,0.0,0.2540738375044958,0.0696198969072813,0.0,0,0,0,0,0,0,0,0,0
POMGNT2,0.0054418722966435,0.0504443759596873,0.0377571684000177,0.0,0,0,0,0,0,0,0,0,0
DEFA6,0.0,0.2651582489813487,0.0795573755755169,0.0,0,0,0,0,0,0,0,0,0
SERAC1,0.0048429770816222,0.0,0.0018963462253387,0.0,0,0,0,0,0,0,0,0,0
COLEC12,0.0217112631002087,0.4146557964114337,0.186114875493428,0.0,0,0,0,0,0,0,0,0,0
CAPSL,0.0054431174898382,0.0917244077237014,0.0,0.2668711656441718,0,0,0,0,0,0,0,0,0
GSDMB,0.0054157574221246,0.1399051266850615,0.0749181379854996,0.0,0,0,0,0,0,0,0,0,0
R3HDML,0.0,0.0645290506184733,0.0114874976496616,1.0,0,0,0,0,0,0,0,0,0
TSPAN13,0.0,0.0074063936306409,0.0108264950026661,0.0,0,0,0,0,0,0,0,0,0
RBPJL,0.0161731014196505,0.2802403612988829,0.0,0.0,0,0,0,0,0,0,0,0,0
FITM1,0.0,0.0272853716863096,0.0993026883434079,0.0,0,0,0,0,0,0,0,0,0
IRGC,0.0108187999643675,0.1169845701608499,0.0,0.0,0,0,0,0,0,0,0,0,0
GLB1L,0.0054343987011254,0.0078154819976515,0.0113438437168338,0.0,0,0,0,0,0,0,0,0,0
CHID1,0.0,0.0315135481535137,0.0289297514986944,0.0,0,0,0,0,0,0,0,0,0
GGCT,0.0054406025116318,0.0040949017316179,0.0869261783958129,0.0,0,0,0,0,0,0,0,0,0
DCXR,0.0,0.0022405859150483,0.0053944093094419,0.0,0,0,0,0,0,0,0,0,0
RNASE11,0.0108410695186941,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
CFHR2,0.0054430854716144,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
SLC17A5,0.005412924580539,0.0016747106705993,0.0714434483589002,0.0,0,0,0,0,0,0,0,0,0
DTD2,0.0053799693348952,0.0070710301129975,0.0193226198209164,0.0,0,0,0,0,0,0,0,0,0
NXPE3,0.0,0.00297564977878,0.0602109386758612,0.0,0,0,0,0,0,0,0,0,0
MOGAT3,0.0,0.1316167033974133,0.0576856652576985,0.0,0,0,0,0,0,0,0,0,0
DIO3,0.0054487526228826,0.0023064049186161,0.0100433172200723,0.4631901840490798,0,0,0,0,0,0,0,0,0
CAMKMT,0.0,0.0038451718199322,0.0551830358701837,0.0521472392638036,0,0,0,0,0,0,0,0,0
CNDP1,0.0054226252786267,0.0162381713080056,0.0474187141574413,0.0,0,0,0,0,0,0,0,0,0
PASD1,0.0163395060816901,0.2596623736398307,0.0,0.0,0,0,0,0,0,0,0,0,0
PDYN,0.0054196218350979,0.2701410262907405,0.0,0.0,0,0,0,0,0,0,0,0,0
ANKH,0.0,0.0028383808815526,0.0006567062059074,0.0,0,0,0,0,0,0,0,0,0
TOR3A,0.0054373384006026,0.007445122616097,0.0143284073367872,0.0,0,0,0,0,0,0,0,0,0
UQCR11,0.0,0.0040695205865364,0.0358829631212718,0.1932515337423312,0,0,0,0,0,0,0,0,0
MRPL47,0.0,0.0040618760772592,0.0227796935313866,0.0,0,0,0,0,0,0,0,0,0
ZCRB1,0.0054418634792941,0.006932563262274,0.042639374914835,0.0,0,0,0,0,0,0,0,0,0
ATP6V1F,0.0,0.0096589599804188,0.0640677277893238,0.0,0,0,0,0,1,0,0,0,0
PIEZO1,0.0268227070175784,0.0100439341769643,0.0640641520849716,0.0,0,0,0,0,0,0,0,0,0
GON4L,0.0156946700131516,0.0308005145880481,0.0188387544264483,0.0,0,0,0,0,0,0,0,0,0
MAN2B1,0.0,0.0082266497309375,0.0374744813717658,0.0,0,0,0,0,0,0,0,0,0
NADK2,0.0,0.0038645999632454,0.0165068644942671,0.2668711656441718,0,0,0,0,0,0,0,0,0
SH3BGRL,0.0053978812932492,0.0016263530537224,0.0534884658182578,0.0,0,0,0,0,0,0,0,0,0
TST,0.0,0.0,0.1602996385144776,0.0,0,0,0,0,0,0,0,0,0
RNASEH2A,0.0,0.0396798281705059,0.0929480506426716,0.0,0,0,0,0,0,0,0,0,0
RNASEH2C,0.0054412789854186,0.0131784481087945,0.0001090505942338,0.0,0,0,0,0,0,0,0,0,0
RNASEH2B,0.0,0.0028651789146086,0.0632175604037947,0.058282208588957,0,0,0,0,0,0,0,0,0
RBM19,0.0,0.0315140522998453,0.0600626052208269,0.0,0,0,0,0,0,0,0,0,0
TMEM126A,0.0,0.0033666515239595,0.0074917692635653,0.0,0,0,0,0,0,0,0,0,0
OR4S2,0.0054460794698065,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
RBM27,0.010707274344273,0.0129692669298754,0.0108631580065222,0.0,0,0,0,0,0,0,0,0,0
QSOX2,0.0054359764459945,0.002272582867342,0.0995829064083241,0.0,0,0,0,0,0,0,0,0,0
MPV17,0.0,0.0109875921736846,0.0426552297729635,0.0,0,0,0,0,0,0,0,0,0
PPT2,0.0,0.0083390909502651,0.0234265675436518,0.0,0,0,0,0,0,0,0,0,0
PLBD2,0.0,0.0044289511384411,0.0057143857729552,0.0,0,0,0,0,0,0,0,0,0
USP48,0.0108046177762306,0.0014508629654558,0.0135168479374805,0.0,0,0,0,0,0,0,0,0,0
TMEM177,0.0,0.0216108336530597,0.0033847835487625,0.0,0,0,0,0,0,0,0,0,0
UQCR10,0.0054512936584665,0.0041479020621083,0.0595586421372566,0.0,0,0,0,0,0,0,0,0,0
ZNF606,0.0161995990240504,0.3627834439433631,0.0496083116707635,0.0,0,0,0,0,0,0,0,0,0
PDE6A,0.0259631027756183,0.011435115644939,0.5953876934479333,0.0,0,0,0,0,0,0,0,0,0
ZNF454,0.0163044642257058,0.3773118441163927,0.0935631726371198,0.0,0,0,0,0,0,0,0,0,0
WDFY1,0.0,0.0047184938799606,0.0025305313173949,0.0,0,0,0,0,0,0,0,0,0
TPBG,0.0051000353639718,0.1211381446185768,0.0123947208067838,0.0,0,0,0,0,0,0,0,0,0
ABCB10,0.005436824742265,0.0042831753481749,0.0050710953575855,0.0,0,0,0,0,0,0,0,0,0
PPP1R14C,0.0,0.0487808815630987,0.0551266465001735,0.0,0,0,0,0,0,0,0,0,0
PLEK2,0.0054500274984046,0.1180708183655553,0.0852791607460542,0.4631901840490798,0,0,0,0,0,0,0,0,0
ACOT1,0.0,0.0226235173125351,0.0772978751990492,0.4631901840490798,0,0,0,0,0,0,0,0,0
COX7A2L,0.0053173085146891,0.0521357365439812,0.0015688774897436,0.0521472392638036,0,0,0,0,0,0,0,0,0
MAN2A1,0.0108817821986629,0.0004457404155593,0.0422692136018833,0.0,0,0,0,0,0,0,0,0,0
GSTT1,0.0,0.0,0.054286855373175,0.0,0,0,0,0,0,0,0,0,0
FPGT,0.0,0.009013344455988,0.0304662762060191,0.3650306748466257,0,0,0,0,0,0,0,0,0
DNAJB12,0.0,0.0065526612038985,0.0169566557437677,0.0,0,0,0,0,0,0,0,0,0
YRDC,0.0,0.0014428399887358,0.0416697478827326,0.0,0,0,0,0,0,0,0,0,0
NDRG3,0.0,0.0097278543808117,0.0074375859198664,0.0,0,0,0,0,0,0,0,0,0
RANBP17,0.0108797916407101,0.0201873223345603,0.0893963133361974,0.0,0,0,0,0,0,0,0,0,0
IPPK,0.0,0.001347759684903,0.0192261368310358,0.0,0,0,0,0,0,0,0,0,0
TM9SF4,0.0160984312483668,0.0356549797107376,0.0441685930775639,0.0,0,0,0,0,0,0,0,0,0
GOLIM4,0.0,0.0046179156669205,0.0108164064704681,0.0,0,0,0,0,0,0,0,0,0
DDTL,0.0,0.0,0.0124203333451186,0.0,0,0,0,0,0,0,0,0,0
ZNF316,0.0,0.0100714836986279,0.0,0.0,0,0,0,0,0,0,0,0,0
ITPA,0.0053726778441387,0.0293445574555105,0.0457100915438643,0.0,0,0,0,0,0,0,0,0,0
PGM2,0.0,0.003091312086765,0.0257204382551315,0.0,0,0,0,0,0,0,0,0,0
MRPS36,0.0054354007092067,0.0028004688762575,0.0420836641428127,0.0,0,0,0,0,0,0,0,0,0
SLC25A44,0.0,0.0102875309024383,0.0294070098012096,0.0,0,0,0,0,0,0,0,0,0
PTGR1,0.0,0.0496304857606894,0.0573839511673105,0.0,0,0,0,0,0,0,0,0,0
SLC26A2,0.0054216143608356,0.0067585853637929,0.4495925193107485,0.0,0,0,0,0,0,0,0,0,0
LDHAL6A,0.0054399734163041,0.0047328630045306,0.149918895827642,0.0,0,0,0,0,0,0,0,0,0
CACNA2D1,0.027008601341571,0.222297010690928,0.0835736719650751,0.0,1,0,0,0,0,0,0,0,0
UAP1,0.0,0.0092477016271829,0.0710749538291626,0.0,0,0,0,0,0,0,0,0,0
TMEM256,0.0054508287453529,0.0016072783542722,0.0427929960524144,0.0,0,0,0,0,0,0,0,0,0
RCCD1,0.0054202297360604,0.0281491760856018,0.0393692995641237,0.0,0,0,0,0,0,0,0,0,0
MPI,0.0053545930225073,0.000171240950697,0.0757365236651726,0.0,0,0,0,0,0,0,0,0,0
SLC2A14,0.041246001636811,0.1716638694617815,0.109609979840407,0.1840490797546012,0,0,0,0,0,0,0,0,0
PALM2,0.0,0.5042939435235575,0.0386359352246069,0.0,0,0,0,0,0,0,0,0,0
SH3BGRL2,0.0107937819383503,0.028853273161013,0.0895702789425299,0.0,0,0,0,0,0,0,0,0,0
SLC25A32,0.0,0.0017326252629117,0.0798572575560929,0.0,0,0,0,0,0,0,0,0,0
MRPL30,0.0,0.0024741862134127,0.0403776281365683,0.0,0,0,0,0,0,0,0,0,0
TRNT1,0.005221195033756,0.0004577412518905,0.0332352969848617,0.2208588957055214,0,0,0,0,0,0,0,0,0
POGLUT1,0.0,0.0244386210746937,0.0246685814977815,0.0,0,0,0,0,0,0,0,0,0
NUDT19,0.0,0.0056140125851945,0.0369559852952107,0.0,0,0,0,0,0,0,0,0,0
ARSB,0.0158160018309112,0.0223048547339921,0.0196175614599985,0.0,0,0,0,0,0,0,0,0,0
ATP9A,0.0107987922890428,0.0253833213246233,0.008985332797897,0.0,0,0,0,0,0,0,0,0,0
TATDN2,0.0,0.0363168411641358,0.0043564918094937,0.2208588957055214,0,0,0,0,0,0,0,0,0
CNTLN,0.0162521561093483,0.0911832896984619,2.333347349844185e-05,0.0,0,0,0,0,0,0,0,0,0
MRM2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
ALMS1,0.0205737877463001,0.00205622422514,0.0109691772388637,0.0,0,0,0,0,0,0,0,0,0
MRPS18C,0.0,0.0053721839806937,0.0031806223002673,0.0,0,0,0,0,0,0,0,0,0
MRPL33,0.0,0.0015567239004541,0.0091193848373223,0.0,0,0,0,0,0,0,0,0,0
ZNF280B,0.010833696050373,0.1681011633555494,0.0603324725541994,0.0,0,0,0,0,0,0,0,0,0
ZNF568,0.015855711703258,0.7202434149916265,0.1135105382514585,0.0,0,0,0,0,0,0,0,0,0
ZNF625,0.0108844001886541,0.9379614298621282,0.1122948043094567,0.0,0,0,0,0,0,0,0,0,0
ZNF569,0.0216610399207007,0.42355118462516,0.0570626360268334,0.0,0,0,0,0,0,0,0,0,0
ZNF324B,0.0,0.0221077290396983,0.0166768505173195,0.0,0,0,0,0,0,0,0,0,0
ZNF585B,0.0161597679461648,0.0292837348097039,0.0232665854046453,0.0,0,0,0,0,0,0,0,0,0
ZFP82,0.0108857845157517,0.6020767566079525,0.1051369226066359,0.0,0,0,0,0,0,0,0,0,0
NAPEPLD,0.0215352071408272,0.0892695408622362,0.0654273241315803,0.0,0,0,0,0,0,0,0,0,0
ZNF716,0.0163094713715769,0.253758537477889,0.0,0.0,0,0,0,0,0,0,0,0,0
ZNF705G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
OR7G3,0.0,0.3333011964321931,0.0,0.0,0,0,0,0,0,0,0,0,0
NT5C1B,0.0107369258512104,0.0096137588841188,0.0751923365828953,0.0,0,0,0,0,0,0,0,0,0
ECE2,0.0217012275520529,0.1829280492755887,0.0865619163275948,0.0,0,0,0,0,0,0,0,0,0
DNASE2B,0.0,0.0002136898158829,0.1223544994780934,0.3650306748466257,0,0,0,0,0,0,0,0,0
BTD,0.0053993315697838,0.0041238688782111,0.0714646294995206,0.2208588957055214,0,0,0,0,0,0,0,0,0
ADH7,0.0,0.1241312879429701,0.0,0.0,0,0,0,0,0,0,0,0,0
ANKRD30A,0.0267245178158274,0.0213967383197018,0.0,0.0,0,0,0,0,0,0,0,0,0
NBPF1,0.0,0.0218377221373266,0.1156176223285332,0.0,0,0,0,0,0,0,0,0,0
KIAA0586,0.0104311810521406,0.0055569972328146,0.0192136236376217,0.4631901840490798,0,0,0,0,0,0,0,0,0
PPAT,0.0106940565994158,0.0007255239218026,0.1254560444772955,0.0,0,0,0,0,0,0,0,0,0
TMEM134,0.0,0.0061096412948294,0.0191645589167506,0.0,0,0,0,0,0,0,0,0,0
DDIAS,0.0,0.0020848170582041,0.0,0.0,0,0,0,0,0,0,0,0,0
TMEM35B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
KCNK17,0.0,0.1070265217493658,0.0440674794608221,0.0,0,0,0,0,0,0,0,0,0
PCDH1,0.0108368135725994,0.0021640941084742,0.0674194990280722,0.0,0,0,0,0,0,0,0,0,0
AMACR,0.0054204091980585,0.0029075174150638,0.0398863614196389,0.2668711656441718,0,0,0,0,0,0,0,0,0
HAO1,0.0326499219735438,0.2305302291041478,0.0,0.0,0,0,0,0,0,0,0,0,0
HAO2,0.0,0.2628472265187344,0.2057258080870704,0.3650306748466257,0,0,0,0,0,0,0,0,0
PAOX,0.0,0.0244918895081723,0.0629937491528883,0.3343558282208588,0,0,0,0,0,0,0,0,0
ACOT4,0.005439589693364,0.0928464729121602,0.0835590008342113,0.4631901840490798,0,0,0,0,0,0,0,0,0
ANKRD13C,0.0108676850102087,0.0036456946796804,0.0258275606815338,0.3650306748466257,0,0,0,0,0,0,0,0,0
BRDT,0.0051728859698576,0.1294064795072489,0.0,0.3650306748466257,0,0,0,0,0,0,0,0,0
SMPDL3A,0.0,0.0304857838033213,0.2227466799477898,0.0,0,0,0,0,0,0,0,0,0
IGHG2,0.0163342141021526,0.0,0.0,0.4631901840490798,0,0,0,0,0,0,0,0,0
CHKB,0.0108954886165524,0.005545461586212,0.015161917275114,0.49079754601227,0,0,0,0,0,0,0,0,0
ITIH1,0.0054387732895593,0.116196248096442,0.112650205854915,0.0,0,0,0,0,0,0,0,0,0
PLA2G4F,0.0107305919538734,0.0740719967047407,0.0861602213151668,0.5276073619631902,1,0,0,0,0,0,0,0,0
MYL4,0.0,0.2059304687972336,0.0064678430946694,0.0,0,0,0,0,0,0,0,0,0
XYLT1,0.0051974722231522,0.0770766394470255,0.0644172579616728,0.0,0,0,0,0,0,0,0,0,0
APOLD1,0.0108255530087402,0.0010900995311983,0.0261873546342342,0.1840490797546012,0,0,0,0,0,0,0,0,0
ALDH1A2,0.0108047169995537,0.0,0.0836890370700272,0.0,0,0,0,0,0,0,0,0,0
FBXL2,0.0,0.1343356938626565,0.0503429125031484,0.0,0,0,0,0,0,0,0,0,0
RAB40A,0.0054311738241701,0.2264234349545336,0.0289805425086577,0.0,0,0,0,0,0,0,0,0,0
AREL1,0.0161409978799725,0.0343876746998861,0.0271221092815842,0.4631901840490798,0,0,0,0,0,0,0,0,0
ZNF676,0.0054459693570627,0.0,0.1653582805757346,0.0,0,0,0,0,0,0,0,0,0
DTD1,0.0054369962588011,0.0011898829620464,0.073125489699349,0.0,0,0,0,0,0,0,0,0,0
CYP2D6,0.0054359446746562,0.1468771651558314,0.0388690307538484,0.0,0,0,0,0,0,0,0,0,0
ETFBKMT,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
EEF1AKMT3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
METTL23,0.0,0.000653579567542,0.0197069185465558,0.0,0,0,0,0,0,0,0,0,0
ICE2,0.0106809759938832,0.0089807503895947,0.0,0.0,0,0,0,0,0,0,0,0,0
B3GNT9,0.0054392981099201,0.0756799124795373,0.0234511665507695,0.0,0,0,0,0,0,0,0,0,0
MS4A5,0.0217727027686867,0.0467651759953377,0.0,0.0,0,0,0,0,0,0,0,0,0
HMGN5,0.0,0.0060357637260745,0.0050082337851101,0.0,0,0,0,0,0,0,0,0,0
PCDHB8,0.0272196604731823,0.0737238678748797,0.032611655489372,0.0,0,0,0,0,0,0,0,0,0
ALG1,0.0052765930080866,0.0075058121672655,0.0204261980359378,0.0,0,0,0,0,0,0,0,0,0
