GENE,MF: ESCA,METH: ESCA,GE: ESCA,CNA: ESCA,hsa04010,hsa04115,hsa04310,hsa04340,hsa04350
ELMOD1,0.0,0.2624411911380027,0.0229503657633807,0.0,0,0,0,0,0
CDHR1,0.0,0.3722072751404837,0.1622341027303435,0.0,0,0,0,0,0
MRPL22,0.0,0.0229071687377177,0.0059126507197759,0.0,0,0,0,0,0
STATH,0.0,0.0,0.0,0.0,0,0,0,0,0
FMO4,0.0,0.0168156639703909,0.1044729040693937,0.6413793103448276,0,0,0,0,0
COL4A6,0.0264743491258294,0.0049965311838439,0.0162565980539799,0.0,0,0,0,0,0
KMT5C,0.0,0.0039456391325449,0.0,0.0,0,0,0,0,0
EPS8L2,0.0,0.0315550909042253,0.0216427775773446,0.5448275862068965,0,0,0,0,0
SNX22,0.0270912909080652,0.0568222795022328,0.0709971859411989,0.0,0,0,0,0,0
B3GALT2,0.0,0.1648293578151112,0.0956628552186062,0.0,0,0,0,0,0
HOXD10,0.0,0.8397714992723398,0.3513122320251379,0.0,0,0,0,0,0
RASA4,0.0,0.0,0.0598684837791057,0.0,0,0,0,0,0
MICOS10,0.0,0.0,0.0,0.0,0,0,0,0,0
CDKN2AIP,0.0,0.0037416728898261,0.0151060640888172,0.6827586206896552,0,0,0,0,0
FRMD4A,0.0,0.0,0.0453187927826831,0.0,0,0,0,0,0
KIDINS220,0.053688133921031,0.0307129139826293,0.0209978631988537,0.0,0,0,0,0,0
SAP130,0.0265486631749191,0.0,0.0264085465341668,0.0,0,0,0,0,0
SLC6A8,0.0,0.0130571556176949,0.0595102886647358,0.4758620689655173,0,0,0,0,0
GPD1,0.0,0.0430604125585885,0.0809138636761482,0.0,0,0,0,0,0
TVP23A,0.0,0.0859305056054327,0.0813267344795017,0.0,0,0,0,0,0
PUM1,0.0,0.0027576021766677,0.0188454936827822,0.5172413793103449,0,0,0,0,0
PLCZ1,0.0,0.387813785652617,0.0,0.0,0,0,0,0,0
AKAP3,0.0,0.0040505219773782,0.1011352151598698,0.0,0,0,0,0,0
ABCB4,0.0,0.1053875968583882,0.0628960782876345,0.0,0,0,0,0,0
ZNF800,0.0267920408997195,0.0140657537048647,0.0281998734966888,0.0,0,0,0,0,0
AMER2,0.0,0.2939608729756649,0.0,0.0,0,0,0,0,0
PAPSS1,0.0,0.0054899781208279,0.0538544721802632,0.0,0,0,0,0,0
HLA-DPA1,0.027134443629579,0.4818501081428664,0.0439777472211605,0.0,0,0,0,0,0
MTFP1,0.0,0.0043617628780157,0.0116595516280032,0.0,0,0,0,0,0
MLYCD,0.0,0.0111287117763355,0.1373848729195469,0.0,0,0,0,0,0
GSX2,0.0,0.2855648598225015,0.0,0.0,0,0,0,0,0
CHCHD1,0.0,0.0138936989046059,0.0231414249651251,0.0,0,0,0,0,0
SPANXA2,0.0,0.0,0.0,0.0,0,0,0,0,0
SPANXA1,0.0,0.0,0.0,0.0,0,0,0,0,0
FAM180B,0.0,0.1333351722247622,0.4829319263027611,0.0,0,0,0,0,0
BMS1,0.0,0.0108888809997128,0.0487933262188074,0.3172413793103448,0,0,0,0,0
FOXG1,0.0540506258566211,0.5789313651883028,0.0777065420280556,0.0,0,0,0,0,0
SMR3B,0.0,0.0,0.0,0.0,0,0,0,0,0
ATOH7,0.0,0.0990866116181995,0.1290951562318295,0.3172413793103448,0,0,0,0,0
POTEF,0.0270657954046905,0.0,0.1862122924399,0.0,0,0,0,0,0
OLIG2,0.0,0.5375020501289249,0.0,0.0,0,0,0,0,0
SLAMF7,0.0,0.4836319792370619,0.0508407773437171,0.6413793103448276,0,0,0,0,0
TOMM5,0.0,0.0439432227699852,0.0655649514292045,0.0,0,0,0,0,0
TULP1,0.0,0.1635056969533418,0.0222225786907074,0.0,0,0,0,0,0
RAB40C,0.0,3.831149010465746e-05,0.007948876608559,0.4482758620689656,0,0,0,0,0
LRWD1,0.0,0.0175200689159894,0.0644192430735401,0.0,0,0,0,0,0
CHD5,0.0,0.1608570342831717,0.1920078572173351,0.0,0,0,0,0,0
DOCK11,0.0,0.2043142798179692,0.0149078226162809,0.0,0,0,0,0,0
KCNE5,0.0,0.5253617466900297,0.0,0.0,0,0,0,0,0
STARD7,0.0,0.0013132575490463,0.0292626926439053,0.0,0,0,0,0,0
HIST1H2BO,0.0,0.09212361170712,0.2850043351568446,0.0,0,0,0,0,0
PGLS,0.0,0.0068607800800351,0.0370557326162584,0.0,0,0,0,0,0
MTMR1,0.0,0.2783423916608923,0.0360109176981615,0.0,0,0,0,0,0
RFC1,0.0269963103525835,0.0053182285738989,0.0140939567582314,0.0,0,0,0,0,0
CNKSR2,0.0,0.0,0.3621398035925353,0.0,0,0,0,0,0
ZNF274,0.0,0.1320613581963942,0.0505408240548009,0.0,0,0,0,0,0
DUSP22,0.0,0.1577296757104727,0.056288344602052,0.0,0,0,0,0,0
DNA2,0.0,0.1368831380224976,0.1804301762314903,0.3172413793103448,0,0,0,0,0
EIF2D,0.0271181393626565,0.0243748915374456,0.0304006773340122,0.0,0,0,0,0,0
FGD6,0.0,0.0042427173806572,0.15231300959776,0.3586206896551724,0,0,0,0,0
RIOK1,0.0,0.0046281301992267,0.0515071222724621,0.0,0,0,0,0,0
NLE1,0.0,0.0257447981643132,0.0530971541708063,0.0,0,0,0,0,0
NPIPA1,0.0,0.0,0.0155916076298153,0.0,0,0,0,0,0
ZNF721,0.0538714836455721,0.0052294896913932,0.0212402752042439,0.0,0,0,0,0,0
PCSK1,0.0540932368375849,0.6636413066183676,0.2249395767362598,0.0,0,0,0,0,0
MARVELD2,0.0,0.0,0.1423669410185053,0.0,0,0,0,0,0
CHDH,0.0,0.0427274043196177,0.0795660414295787,0.0,0,0,0,0,0
ACER2,0.0,0.0877516924261569,0.1825288326127586,0.0,0,0,0,0,0
NPTN,0.0,0.097491616944466,0.0069584697552527,0.0,0,0,0,0,0
CUZD1,0.0,0.0410773999177599,0.0477820072565877,0.0,0,0,0,0,0
HAPLN2,0.0,0.0705306465431753,0.00573485241474,0.6413793103448276,0,0,0,0,0
PMS1,0.0268285217703586,0.0,0.0173753436103367,0.0,0,0,0,0,0
PGPEP1,0.0,0.015907163772015,0.1192287166862917,0.0,0,0,0,0,0
SPO11,0.0,0.0965178685031253,0.0,0.0,0,0,0,0,0
BRF1,0.0,0.0486553933050261,0.0014596882076468,0.0,0,0,0,0,0
TCHH,0.080766581742243,0.2486451501169568,0.1254901087964486,0.6413793103448276,0,0,0,0,0
CTSE,0.0,0.3434320761937698,0.0,0.0,0,0,0,0,0
CCL4L2,0.0,0.0,0.2099773119076343,0.0,0,0,0,0,0
MYO19,0.0,0.0013616756545454,0.0076621468907927,0.0,0,0,0,0,0
CHST12,0.0,0.0384622608471903,0.0177751521476699,0.0,0,0,0,0,0
TANGO6,0.0541070447982624,0.0062289739097433,0.0097011352989501,0.0,0,0,0,0,0
ADCY6,0.0267900748109405,0.0097691951879468,0.106622576509578,0.0,0,0,0,0,0
ROPN1B,0.0270614376865401,0.0,0.0847342077693106,0.0,0,0,0,0,0
MZT1,0.0,0.0138422010097785,0.0980481468784071,0.0,0,0,0,0,0
ACSL1,0.0,0.0070966558109488,0.066644157678348,0.6827586206896552,0,0,0,0,0
NTPCR,0.0,0.007283732840821,0.0335444080056828,0.0,0,0,0,0,0
PRPF40B,0.0269799708378623,0.0353905950377125,0.0075083318088892,0.0,0,0,0,0,0
GFM1,0.0,0.064014039587375,0.0326079231833731,0.0,0,0,0,0,0
GMNC,0.0270772667958705,0.0142597559241664,0.0,0.0,0,0,0,0,0
NDUFB2,0.0,0.0,0.0388777863797984,0.0,0,0,0,0,0
HTN1,0.0,0.0,0.0,0.0,0,0,0,0,0
DBH,0.0,0.4284136659098743,0.1855174103681214,0.0,0,0,0,0,0
ZC3H7A,0.0,0.015205313106651,0.0286815654972951,0.0,0,0,0,0,0
SPATA9,0.0271255662898104,0.2409300502906124,0.0266192344619747,0.0,0,0,0,0,0
GBP3,0.0,0.0,0.055803395745975,0.0,0,0,0,0,0
GBE1,0.0269948407833991,0.1695049575591992,0.032364713513445,0.0,0,0,0,0,0
DMRT2,0.0,0.0,0.0024141505909653,0.0,0,0,0,0,0
TMPRSS15,0.0270613031179811,0.0,0.015920920847463,0.7379310344827588,0,0,0,0,0
TNXB,0.0790270219766871,0.141543541033777,0.3664075530674273,0.0,0,0,0,0,0
PLXDC1,0.0270113684656921,0.1815015841227922,0.0153052512610837,0.0,0,0,0,0,0
MMP15,0.0,0.0018613648436664,0.0794941261566457,0.0,0,0,0,0,0
HIKESHI,0.0,0.0,0.0,0.0,0,0,0,0,0
MYO3B,0.0269920819750607,0.2963460394859284,0.0198656764320014,0.0,0,0,0,0,0
KIAA1109,0.0792745405571166,0.0173877411920517,0.0805985579801968,0.0,0,0,0,0,0
CBSL,0.0,0.0,0.0,0.0,0,0,0,0,0
LOXL3,0.0535880625688078,0.1398435344950319,0.0315942023463011,0.0,0,0,0,0,0
ANXA3,0.0,0.0397076490962883,0.0468492169565669,0.0,0,0,0,0,0
KCNH1,0.0,0.2390731864058136,0.1855257974736879,0.0,0,0,0,0,0
HMGCS2,0.0,0.204312410330388,0.6525899845694405,0.0,0,0,0,0,0
NTN1,0.0,0.0676289585238264,0.1353278485465859,0.0,0,0,0,0,0
DRAXIN,0.0,0.3122910070308817,0.0442698637940797,0.0,0,0,0,0,0
SUPV3L1,0.0,0.0078308433295269,0.0110507619889272,0.3172413793103448,0,0,0,0,0
NPL,0.0,0.0236574226702691,0.049571728497759,0.0,0,0,0,0,0
IRX5,0.0540235636377442,0.0212993455659117,0.0595153542587439,0.0,0,0,0,0,0
QPRT,0.0,0.037982569189088,0.0269737549649571,0.0,0,0,0,0,0
NRDC,0.0,0.00519557194455,0.0,0.0,0,0,0,0,0
CALHM6,0.0,0.0,0.0,0.0,0,0,0,0,0
PTGFR,0.0,0.0,0.0270939932008521,0.0,0,0,0,0,0
ZNF740,0.0,0.0152671803664545,0.0005082360863565,0.0,0,0,0,0,0
BGLAP,0.0,0.2034276744530939,0.0539276521711919,0.6413793103448276,0,0,0,0,0
IGFBP7,0.0,0.220349880936105,0.055232488931961,0.0,0,0,0,0,0
CYP4A11,0.0,0.2196153412352341,0.0,0.0,0,0,0,0,0
PRDM2,0.0,0.1756991136921864,0.047797132896037,0.0,0,0,0,0,0
PPA2,0.0,0.0291408689332309,0.0225406773968003,0.0,0,0,0,0,0
UBL3,0.0,0.0190879170338228,0.2035909378606401,0.0,0,0,0,0,0
PTCRA,0.0,0.0532846289002799,0.0012517122854859,0.0,0,0,0,0,0
KCTD21,0.0,0.004433457704742,4.118665471695544e-05,0.0,0,0,0,0,0
TAF5,0.0,0.0044153764105586,0.0494866393237764,0.0,0,0,0,0,0
HACD4,0.0,0.0,0.0,0.0,0,0,0,0,0
NFATC2IP,0.0,0.0265974796342621,0.0093352106216875,0.0,0,0,0,0,0
CEPT1,0.0,0.0047183479322611,0.0167422899999079,0.0,0,0,0,0,0
FZD8,0.0,0.1456884735644326,0.1878783581516801,0.0,0,0,1,0,0
MTRF1L,0.0,0.0120157912583179,0.0142663998274474,0.0,0,0,0,0,0
UBE2Q2,0.0,0.0167805408080788,0.0002271670927363,0.0,0,0,0,0,0
BARHL1,0.0271197010885195,0.256023465108197,0.0,0.0,0,0,0,0,0
PIM3,0.0,0.0046638810182632,0.0449804318084063,0.0,0,0,0,0,0
ZNF181,0.0,0.0042084663390321,0.0692154110355427,0.0,0,0,0,0,0
SWAP70,0.0538730603803965,0.0561706250970968,0.0273531644986591,0.0,0,0,0,0,0
HS6ST1,0.0,0.0511579285642342,0.0740542656014368,0.0,0,0,0,0,0
DNAH17,0.0261594124934747,0.136583531037454,0.0840628344652185,0.0,0,0,0,0,0
CYP39A1,0.0270167982504292,0.0458088465126229,0.0661215418539247,0.0,0,0,0,0,0
PPT1,0.0,0.0,0.0802068732373271,0.2758620689655172,0,0,0,0,0
RBMY1E,0.0,0.0,0.0,0.0,0,0,0,0,0
MTHFD1L,0.026913982157914,0.0253202832026824,0.146495627759716,0.0,0,0,0,0,0
MRPL37,0.0,0.0002058009775363,0.0456836150854803,0.0,0,0,0,0,0
TPTE2,0.0539049005058105,0.0,0.0863275470793924,0.5241379310344829,0,0,0,0,0
FOXN2,0.0269880899474123,0.0464689395009014,0.0587506038051553,0.0,0,0,0,0,0
SLC20A1,0.0,0.0220206904459239,0.0464309046066776,0.0,0,0,0,0,0
NDUFS6,0.0,0.0234802660150162,0.0370583880563862,0.0,0,0,0,0,0
ATOH8,0.0,0.1022201626096493,0.2843844258010161,0.0,0,0,0,0,0
DECR2,0.0,0.006552893560233,0.0178745969075061,0.4482758620689656,0,0,0,0,0
VIPR1,0.0,0.0,0.0113086056014994,0.0,0,0,0,0,0
ZNF469,0.0,0.0987583431385624,0.0827951400179343,0.0,0,0,0,0,0
GRIK1,0.0536737066838045,0.3638389912473166,0.0,0.0,0,0,0,0,0
TAAR1,0.0,0.1128612242807403,0.0,0.0,0,0,0,0,0
GRWD1,0.0,0.012778188879555,0.0342915605658119,0.0,0,0,0,0,0
RCE1,0.0,0.0037037703012291,0.0533503766133065,0.0,0,0,0,0,0
SMARCAD1,0.0270073540449188,0.0162216076512052,0.0021212613883805,0.0,0,0,0,0,0
KDM5A,0.0,0.0069469414154128,0.0177065566864876,0.0,0,0,0,0,0
PEG3,0.106758542357611,0.3910271846449054,0.2149062243016536,0.0,0,0,0,0,0
ZGLP1,0.0,0.0129911778130873,0.0259463147122425,0.0,0,0,0,0,0
C17ORF49,0.0,0.0079293156973607,0.0897186673732709,0.0,0,0,0,0,0
ARMCX3,0.0,0.1228629920913605,0.0676382817255,0.0,0,0,0,0,0
DPM2,0.0,0.0363871867664413,0.0165585762791289,0.0,0,0,0,0,0
ADGRF5,0.0,0.2310277229743535,0.0,0.0,0,0,0,0,0
NOP14,0.0269511895410413,0.0003770473375704,0.0273806516440993,0.0,0,0,0,0,0
C15ORF48,0.0,0.1002798154050955,0.001016830899646,0.0,0,0,0,0,0
WNK3,0.0,0.1900573035265371,0.1824009611281517,0.0,0,0,0,0,0
DNAH14,0.0528110573829462,0.0,0.0126051188245982,0.0,0,0,0,0,0
COL4A5,0.0,0.0349593668850032,0.0589801554647666,0.0,0,0,0,0,0
SLC25A25,0.0,0.0057645396539963,0.0556833331636762,0.0,0,0,0,0,0
GNA15,0.0,0.1642695313575239,0.3003049904464681,0.0,0,0,0,0,0
ULK3,0.0,0.0036036045759558,0.0148019017726521,0.0,0,0,0,0,0
TMCO3,0.0,0.1137916022049322,0.0374339725981987,0.0,0,0,0,0,0
R3HDM4,0.0,0.0036404768716964,0.0603655730555907,0.6482758620689656,0,0,0,0,0
SLC1A4,0.0,0.0205211490618469,0.0323414954108109,0.0,0,0,0,0,0
CADPS2,0.0266594773490568,0.0301404069139058,0.1413829862441873,0.0,0,0,0,0,0
PREPL,0.0264446649814534,0.0163527482906693,0.0356894375563989,0.0,0,0,0,0,0
SLC17A7,0.0,0.035310796177836,0.164383422646565,0.0,0,0,0,0,0
DNAH7,0.0269288352232789,0.0589822778286828,0.1053966753364289,0.0,0,0,0,0,0
C1QL4,0.0,0.173979982617808,0.0658463037248516,0.0,0,0,0,0,0
ANO1,0.0269682658553032,0.0145283748121631,0.1406179089728447,0.0,0,0,0,0,0
DBX2,0.0,0.2898116808957085,0.0,0.0,0,0,0,0,0
TMEM167A,0.0,0.0260023233386199,0.0223069351719349,0.0,0,0,0,0,0
RGSL1,0.0,0.1702698236207117,0.0129974475678193,0.0,0,0,0,0,0
CYP3A43,0.0,0.3856331425228887,0.0391954369915962,0.0,0,0,0,0,0
PPP1R3E,0.0,0.0079995119759602,0.0307478619073411,0.0,0,0,0,0,0
NOCT,0.0,0.0118525786505914,0.0,0.0,0,0,0,0,0
UXS1,0.0,0.0022627573091964,0.0075578771046469,0.0,0,0,0,0,0
CASKIN2,0.0,0.0240895810589835,0.0651701222297113,0.0,0,0,0,0,0
ZFYVE28,0.0,0.011144275606105,0.1101794371488304,0.0,0,0,0,0,0
TNR,0.0534987490210116,0.1560434265870068,0.6617296472701613,0.0,0,0,0,0,0
SLCO1C1,0.0269804023423485,0.2392177745860916,0.0904983708176972,0.0,0,0,0,0,0
CTNNA2,0.0267762674862344,0.8735160822390772,0.2661662472033262,0.0,0,0,0,0,0
MRC1,0.027117123726798,0.0,0.0330392597403651,0.0,0,0,0,0,0
INSC,0.0,0.0018660516965453,0.1781072774154422,0.0,0,0,0,0,0
C12ORF65,0.0,0.004880771792129,0.0115774534977601,0.0,0,0,0,0,0
SYDE2,0.0269800961379297,0.0243139676920142,0.0684077140348876,0.0,0,0,0,0,0
ZNF493,0.0806535899628387,0.2742521346534283,0.1407856830869685,0.0,0,0,0,0,0
GNAT1,0.0,0.0191841435308387,0.1969623724322776,0.0,0,0,0,0,0
UNC119B,0.0,0.020453683488585,0.040211888473666,0.0,0,0,0,0,0
IKZF5,0.0,0.0013851257114925,0.0352162089791186,0.0,0,0,0,0,0
PPP4R1,0.0,0.0037845092894702,0.0189125230230618,0.4137931034482759,0,0,0,0,0
SARS,0.0,0.0652431904424986,0.0311325639545907,0.0,0,0,0,0,0
ENKUR,0.0,0.0,0.085280949961929,0.0,0,0,0,0,0
KRTAP13-4,0.0,0.4967829901699092,0.0,0.0,0,0,0,0,0
TPRA1,0.0,0.0181891362954734,0.0222947641611254,0.0,0,0,0,0,0
SDHAF4,0.0,0.0023295883459221,0.0,0.0,0,0,0,0,0
ZNF292,0.0264192069375764,0.4298269358104295,0.0075756041233575,0.3793103448275863,0,0,0,0,0
UGT2B15,0.0271479721209872,0.0,0.0,0.0,0,0,0,0,0
ARHGEF10L,0.0,0.1959378528849696,0.0450740610342252,0.0,0,0,0,0,0
CCL19,0.0,0.1359830005039728,0.1342820481888809,0.0,0,0,0,0,0
SSH3,0.0270078923362859,0.0256042724051815,0.037889886454581,0.0,0,0,0,0,0
ADCY9,0.0539168990145485,0.0003628282644777,0.0066892676384241,0.0,0,0,0,0,0
DOLPP1,0.0,0.0600253594641989,0.0203206719264365,0.0,0,0,0,0,0
UTF1,0.0,0.6120659143181476,0.177739241873236,0.0,0,0,0,0,0
HSDL1,0.0,0.000238165017329,0.0014473544075118,0.0,0,0,0,0,0
PRM1,0.0,0.0395064056374314,0.0,0.0,0,0,0,0,0
ADSSL1,0.0,0.0290226583459255,0.106363120796559,0.0,0,0,0,0,0
COL9A3,0.0542433608752066,0.1801547795422845,0.0184041212794656,0.0,0,0,0,0,0
RBM38,0.0270951251198915,0.0258496908652605,0.0594636532200703,0.0,0,0,0,0,0
RRAD,0.0,0.1961406332261532,0.035208541894352,0.0,0,0,0,0,0
TTLL5,0.0,0.0101177523208466,0.0333490092673587,0.0,0,0,0,0,0
TUBG2,0.0,0.0279653022323699,0.0849139482791716,0.0,0,0,0,0,0
PREB,0.0,0.0048715979628782,0.0050494959351443,0.0,0,0,0,0,0
UBA5,0.0,0.0238866926959135,0.0339351926524546,0.0,0,0,0,0,0
GRIK5,0.0,0.7597260412871599,0.1544608187080473,0.0,0,0,0,0,0
SLC22A17,0.0,0.3516479558421052,0.1368302792161012,0.0,0,0,0,0,0
RP2,0.0,0.2622887757419853,0.02255826536428,0.0,0,0,0,0,0
ADGRA1,0.0269255232870031,0.3397412603261429,0.0,0.0,0,0,0,0,0
MFSD12,0.0,0.0236615727079322,0.0525595322795201,0.0,0,0,0,0,0
STEAP4,0.0,0.0111448961336043,0.0754465435716029,0.0,0,0,0,0,0
AP4E1,0.0269509820935523,0.0042832966988579,0.0076399849926587,0.0,0,0,0,0,0
ANGPTL4,0.0270997906922827,0.0664242618236173,0.0037440816919346,0.0,0,0,0,0,0
CIP2A,0.0,0.0,0.0,0.0,0,0,0,0,0
TYMS,0.0,0.0062987642001643,0.2113827788104311,0.0,0,0,0,0,0
IRX3,0.0270971542567981,0.0902620883067118,0.0243480070812964,0.0,0,0,0,0,0
B3GNT2,0.0,0.0064131330169614,0.0229585210629468,0.0,0,0,0,0,0
B3GNT8,0.0,0.0756491419481057,0.1186897567735552,0.0,0,0,0,0,0
KRT23,0.027110890073252,0.1531762167907991,0.2255387144926,0.0,0,0,0,0,0
PCSK6,0.0529904291428897,0.1159271551248533,0.0182193384494651,0.4,0,0,0,0,0
PARP15,0.0,0.4647420686623102,0.0304597991124053,0.0,0,0,0,0,0
PIGL,0.0,0.0132019154879679,0.0452498800638739,0.5931034482758621,0,0,0,0,0
CILP,0.0,0.033431611362396,0.2997619141209162,0.0,0,0,0,0,0
ACER3,0.0,0.2414342053750292,0.0417583277859436,0.0,0,0,0,0,0
CADM2,0.0269372022993646,0.3182421451926354,0.6668467453515737,0.0,0,0,0,0,0
NUBP1,0.0,0.0048980460750424,0.000640756838355,0.0,0,0,0,0,0
SCNN1D,0.0,0.3228338347057183,0.0298962397405532,0.0,0,0,0,0,0
MFSD14A,0.0,0.0159845517825544,0.0,0.0,0,0,0,0,0
ABCA7,0.0,0.0024443449642765,0.0143305541145514,0.6482758620689656,0,0,0,0,0
PDXP,0.0,0.0043847670931644,0.0363301293024171,0.0,0,0,0,0,0
CD7,0.0,0.0744846774753795,0.0611042994991614,0.0,0,0,0,0,0
SNTG1,0.0792562844067847,0.4550744052083688,0.0,0.0,0,0,0,0,0
NYX,0.0,0.2724352302141018,0.0,0.0,0,0,0,0,0
BSPRY,0.0,0.0220435048010381,0.1137432852299096,0.0,0,0,0,0,0
ATG16L2,0.0,0.0024636261404751,0.0460001416389342,0.0,0,0,0,0,0
ZP2,0.0,0.0,0.0,0.0,0,0,0,0,0
CDH4,0.0537539335518427,0.4660390880238181,0.1483578309487088,0.0,0,0,0,0,0
SIGLEC14,0.0,0.0,0.0197845795225023,0.0,0,0,0,0,0
ATP6V1G3,0.0,0.1066306811442199,0.0,0.0,0,0,0,0,0
DBP,0.0,0.0198033219485071,0.0030017087341786,0.0,0,0,0,0,0
FABP2,0.0,0.2808400910941115,0.0410129125994686,0.0,0,0,0,0,0
TRAPPC2B,0.0,0.0229768110929645,0.0,0.0,0,0,0,0,0
OSGEPL1,0.0,0.0354703330634593,0.0146104484883885,0.0,0,0,0,0,0
SPTBN5,0.0269223063066225,0.229235417280551,0.017997074344122,0.0,0,0,0,0,0
GNG11,0.0270505529028304,0.2295329706648241,0.0586078098504927,0.7862068965517242,0,0,0,0,0
LMTK2,0.0,0.0603423898389264,0.0253097618072899,0.0,0,0,0,0,0
LYRM1,0.0,0.1064579039973469,0.0477507707410582,0.0,0,0,0,0,0
ZNF671,0.0,0.838262917302387,0.082295239747284,0.0,0,0,0,0,0
UROS,0.0,0.0099042073468671,0.0217790114123434,0.0,0,0,0,0,0
CYP3A4,0.0,0.0,0.0562921817233581,0.0,0,0,0,0,0
LOXL4,0.0,0.0235793562223963,0.0164975056237731,0.0,0,0,0,0,0
TGIF2,0.0,0.0216967942771336,0.066026072304942,0.0,0,0,0,0,1
NR2E1,0.0,0.3751038641384095,0.0,0.3793103448275863,0,0,0,0,0
ETFRF1,0.0,0.0,0.0,0.0,0,0,0,0,0
TUBGCP3,0.0538061819526386,0.0009563905772161,0.0428829642859951,0.0,0,0,0,0,0
TTBK1,0.0,0.2557171668416892,0.0332186576284486,0.0,0,0,0,0,0
SPATA5L1,0.0,0.0319198211143159,0.0549006329164949,0.0,0,0,0,0,0
SUMF2,0.0,0.0127227067591814,0.0275640717675259,0.0,0,0,0,0,0
APOC3,0.0,0.2059675938160963,0.0,0.0,0,0,0,0,0
P2RY4,0.0,0.0710916069739913,0.0388669863009838,0.0,0,0,0,0,0
GAS2L1,0.0,0.0115669890762602,0.0399503613692265,0.0,0,0,0,0,0
GJD3,0.0,0.0548040780730104,0.0449917104796274,0.0,0,0,0,0,0
SLC39A8,0.0270690578551395,0.0248818113002257,0.1044747939959567,0.0,0,0,0,0,0
SCAMP2,0.0,0.0043158253950184,0.0009295108521574,0.0,0,0,0,0,0
FXYD2,0.0,0.2792870008710217,0.0041612358196342,0.0,0,0,0,0,0
BCAP29,0.0,0.0425603222477617,0.0249095162796445,0.0,0,0,0,0,0
GPR87,0.0,0.4763626490790217,0.4918041643304342,0.0,0,0,0,0,0
GTPBP8,0.0,0.0178575474493263,0.0166664429319919,0.0,0,0,0,0,0
SCLY,0.0,0.0148141332896306,0.0453548462036394,0.0,0,0,0,0,0
ING1,0.0,0.0152609526173666,0.0323833721892625,0.0,0,0,0,0,0
ADCK1,0.0270881487253669,0.0083542387266079,0.0102100124130665,0.0,0,0,0,0,0
PIGK,0.0,0.0156336659750936,0.0160375657299758,0.0,0,0,0,0,0
PHTF2,0.0260963110839813,0.0045332923160642,0.054761050283899,0.0,0,0,0,0,0
OXA1L,0.0,0.0599497863878519,0.0173232184247798,0.0,0,0,0,0,0
ALDH3B1,0.0270099474609071,0.0243449815423688,0.0874502836474563,0.0,0,0,0,0,0
HOXB1,0.0,0.0,0.1425064551941569,0.0,0,0,0,0,0
STARD8,0.0,0.0039133019660502,0.1351466032658248,0.0,0,0,0,0,0
GP5,0.0270179449655436,0.3042899824277871,0.0625559441438013,0.0,0,0,0,0,0
TPPP3,0.0,0.0547470436363194,0.1176340740535966,0.0,0,0,0,0,0
POC1B,0.0269333955184716,0.0024730234818135,0.0080788799368495,0.3586206896551724,0,0,0,0,0
NSL1,0.0,0.0050414546063202,0.0419679271482969,0.0,0,0,0,0,0
MRPL52,0.0,0.0003629708163464,0.0206715653176573,0.0,0,0,0,0,0
ATP2B3,0.0261172461401863,0.0949143235039092,0.3447529420901137,0.4758620689655173,0,0,0,0,0
FOXS1,0.0,0.1068473357140058,0.1834677871285255,0.0,0,0,0,0,0
TXLNG,0.0,0.0022480550039109,0.0066123680846566,0.0,0,0,0,0,0
TRPS1,0.0517379577223757,0.0514614496375383,0.0262070019579949,0.0,0,0,0,0,0
PEX1,0.0,0.0046356601247976,0.0022570374299198,0.7862068965517242,0,0,0,0,0
MMRN1,0.0,0.0,0.3151485404085644,0.0,0,0,0,0,0
MRPS16,0.0,0.0027394740242306,0.0249633748307249,0.0,0,0,0,0,0
B3GNT4,0.0,0.1309726311125919,0.0140651947916979,0.0,0,0,0,0,0
ZBTB20,0.0,0.0047412231436638,0.1095110242652089,0.0,0,0,0,0,0
SLC46A3,0.0,0.0403825602853374,0.0361487926947014,0.0,0,0,0,0,0
VPS37D,0.0270437675650219,0.0070209684630923,0.012093396928798,0.0,0,0,0,0,0
TAZ,0.0,0.3463552917503297,0.0404649958332761,0.0,0,0,0,0,0
SGCE,0.0255204911078607,0.0,0.02112789083745,0.0,0,0,0,0,0
FGD1,0.0,0.0782518450712008,0.01565970466911,0.0,0,0,0,0,0
CMC1,0.0540114495938566,0.0400900450998341,0.0148752730142457,0.0,0,0,0,0,0
UBE3C,0.0,0.0001047919333901,0.0036202623618619,0.0,0,0,0,0,0
APOC2,0.0,0.2137605322597034,0.3282976830122826,0.0,0,0,0,0,0
GAS1,0.0,0.0636341384495529,0.0716396806309221,0.0,0,0,0,1,0
NEUROG2,0.0,0.2629546991310895,0.0,0.0,0,0,0,0,0
ACADM,0.0,0.0092665714968734,0.1038368503989553,0.0,0,0,0,0,0
FAM8A1,0.0,0.0093636076520579,0.0479965413676845,0.0,0,0,0,0,0
TSPAN3,0.0,0.0579999307511156,0.0301715655279334,0.0,0,0,0,0,0
COL6A3,0.026576150671845,0.0536390015393914,0.1104828158684603,0.0,0,0,0,0,0
MPO,0.0270448233242283,0.1228901274245304,0.0607597475819412,0.0,0,0,0,0,0
NAT9,0.0270208635690447,0.0286344033754724,0.0318058867604366,0.0,0,0,0,0,0
IGSF10,0.0269495581894246,0.0383837801130489,0.1448227396503565,0.0,0,0,0,0,0
