Gene,MF: LIHC,METH: LIHC,GE: LIHC,CNA: LIHC,hsa04010,hsa04020,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04932,hsa04936,hsa05160,hsa05161
NEIL3,0.0,0.0374583497639528,0.334778809789625,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC12A4,0.0496302224739566,0.0456099786726842,0.0293208689452301,0.0,0,0,0,0,0,0,0,0,0,0,0
PLEKHG5,0.0246261583122226,0.0117333597282159,0.0854511980419409,0.5977859778597787,0,0,0,0,0,0,0,0,0,0,0
PPP1R12B,0.02496457550987,0.0,0.0097376421678675,0.0,0,0,0,0,0,0,0,0,0,0,0
L3MBTL4,0.0,0.0205702758924072,0.0121893233131576,0.0,0,0,0,0,0,0,0,0,0,0,0
PADI6,0.0,0.3204660421670939,0.0,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
THEG,0.0250344510921231,0.3037095237825203,0.0,0.3210332103321033,0,0,0,0,0,0,0,0,0,0,0
MARCKS,0.0250115751842498,0.048297092313715,0.0685602688133941,0.0,0,0,0,0,0,0,0,0,0,0,0
MARCH9,0.0,0.0618264020669728,0.0543084694605958,0.0,0,0,0,0,0,0,0,0,0,0,0
TBL1Y,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0
BNC1,0.0499284260986707,0.2629313804405715,0.2561851298093348,0.0,0,0,0,0,0,0,0,0,0,0,0
INPP5J,0.0,0.0718937502277882,0.1074996622473043,0.0,0,0,0,0,0,0,0,0,0,0,0
PDE1B,0.0249413436430865,0.0764680276810407,0.058796479499273,0.0,0,1,0,0,0,0,0,0,0,0,0
RPP21,0.0,0.0449603034093951,0.0652310169761044,0.0,0,0,0,0,0,0,0,0,0,0,0
COCH,0.0,0.116480817675675,0.2831463246657733,0.0,0,0,0,0,0,0,0,0,0,0,0
AGBL2,0.0,0.033104008886641,0.0638559983369395,0.0,0,0,0,0,0,0,0,0,0,0,0
ZKSCAN5,0.0,0.0004619462664564,0.0844560573655104,0.0,0,0,0,0,0,0,0,0,0,0,0
OCIAD1,0.0248336545431779,0.0024736991218479,0.009090125779743,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF131,0.0,0.0062778774260107,0.045298524799431,0.0,0,0,0,0,0,0,0,0,0,0,0
NFX1,0.0,0.0066887183679399,0.0041554868765203,0.0,0,0,0,0,0,0,0,0,0,0,0
NAGK,0.0,0.0065988895542182,0.0074077152056456,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXD4L4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
KPNA5,0.0249431205176762,0.0059623003579259,0.0085581298015136,0.0,0,0,0,0,0,0,0,0,0,0,0
NAGPA,0.0,0.0013480320501708,0.0824949469868952,0.0,0,0,0,0,0,0,0,0,0,0,0
IL22RA1,0.0,0.1150592035900336,0.0270938755860384,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
ADH5,0.0,0.0070346135537357,0.0286817487483931,0.6383763837638378,0,0,0,0,0,0,0,0,1,0,0
EBF2,0.0,0.0299969231338006,0.2969358592838904,0.0,0,0,0,0,0,0,0,0,0,0,0
OVOL1,0.0,0.2855523101818754,0.1425129580472376,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF350,0.0250090318300943,0.0259869998050373,0.0229933607649298,0.0,0,0,0,0,0,0,0,0,0,0,0
OR4N2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SYCP1,0.0249879817359414,0.1562600848759728,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CARD19,0.0,0.024125453688398,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
TOMM40,0.0,0.0438224368870935,0.0807990884649882,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF724,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CLCN2,0.0,0.0131614788186852,0.1065125589137575,0.0,0,0,0,0,0,0,0,0,0,0,0
NME6,0.0245478421329978,0.0042919868862351,0.0689716142946281,0.0,0,0,0,0,0,0,0,0,0,0,0
PSD,0.0498635938876825,0.0087357846981052,0.0435401197868457,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC23A3,0.0,0.0671552243487636,0.104296560399015,0.0,0,0,0,0,0,0,0,0,0,0,0
COX8A,0.0,0.0152809072485992,0.0200906688638734,0.0,0,0,0,0,0,0,0,1,0,0,0
LTA4H,0.0,0.0,0.0249572056651327,0.0,0,0,0,0,0,0,0,0,0,0,0
SDK2,0.0248473976647447,0.0209477838079492,0.1086765653715337,0.0,0,0,0,0,0,0,0,0,0,0,0
MOB2,0.0250547732977233,0.0955202998952984,0.0394369589912101,0.0,0,0,0,0,0,0,0,0,0,0,0
SPDYC,0.0,0.0185353315110173,0.1178200795620031,0.0,0,0,0,0,0,0,0,0,0,0,0
LMX1B,0.0737688177858508,0.1446369582639333,0.0,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
RXFP4,0.0,0.1235775112003768,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
RPAIN,0.0,0.0042103490378517,0.0280132244773401,0.8339483394833949,0,0,0,0,0,0,0,0,0,0,0
PRDM10,0.0,0.0039403358542065,0.0435783078739477,0.3431734317343173,0,0,0,0,0,0,0,0,0,0,0
HKDC1,0.025059481887836,0.2299136243256536,0.2165124222972164,0.0,0,0,0,0,0,0,0,0,0,0,0
LARS2,0.0248599140282865,0.0339405203699486,0.0108781922366236,0.0,0,0,0,0,0,0,0,0,0,0,0
TEF,0.0,0.0350887200974859,0.0673702886332237,0.0,0,0,0,0,0,0,0,0,0,0,0
TSPAN31,0.0249639057321867,0.0404469398996516,0.0199554773964547,0.0,0,0,0,0,0,0,0,0,0,0,0
KIR2DL2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC18B1,0.0,0.0143931169674638,0.051002250057865,0.0,0,0,0,0,0,0,0,0,0,0,0
PKD2L1,0.0,0.3070913321866002,0.0148983807988746,0.0,0,0,0,0,0,0,0,0,0,0,0
SRXN1,0.0,0.0326803995712057,0.1239018731222391,0.0,0,0,0,0,0,0,0,0,0,0,0
ZMYM6,0.0249133313669529,0.0141246489238826,0.0323053497239056,0.0,0,0,0,0,0,0,0,0,0,0,0
DEFB121,0.0,0.4036974919907733,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CCDC88C,0.0497380269671172,0.0810371976740477,0.0173149201965907,0.0,0,0,0,0,0,1,0,0,0,0,0
SCG3,0.0,0.0788966195201796,0.1629126423801539,0.0,0,0,0,0,0,0,0,0,0,0,0
SLPI,0.0,0.1188130838404053,0.013600481637037,0.0,0,0,0,0,0,0,0,0,0,0,0
CNNM1,0.0,0.0169362739087195,0.0570904602810624,0.0,0,0,0,0,0,0,0,0,0,0,0
HORMAD2,0.0250296758956929,0.0717275011144874,0.1312294613028209,0.0,0,0,0,0,0,0,0,0,0,0,0
NKD1,0.0,0.0050719448626203,0.0302532702090339,0.0,0,0,0,0,0,1,0,0,0,0,0
TCF24,0.0,0.5666055126145028,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
TONSL,0.0749727950897955,0.0161433726352683,0.2047217278107868,0.0,0,0,0,0,0,0,0,0,0,0,0
TAGAP,0.024892687344642,0.3238097590278471,0.1062984218024354,0.0,0,0,0,0,0,0,0,0,0,0,0
OVOL2,0.0,0.0487724195899456,0.229713194509508,0.0,0,0,0,0,0,0,0,0,0,0,0
MZB1,0.0,0.0968360998266305,0.2172397319123198,0.0,0,0,0,0,0,0,0,0,0,0,0
ADAM33,0.0,0.0939689065962762,0.0025632542658025,0.0,0,0,0,0,0,0,0,0,0,0,0
EZH1,0.0249073622337191,0.0273562022210975,0.096955426652207,0.0,0,0,0,0,0,0,0,0,0,0,0
AGMO,0.0250348314027215,0.1578567953658668,0.0846599537923748,0.0,0,0,0,0,0,0,0,0,0,0,0
DCAKD,0.0,0.0028838288757457,0.0203099959736852,0.0,0,0,0,0,0,0,0,0,0,0,0
DDHD2,0.0,0.0004272796254255,0.0223437278704933,0.0,0,0,0,0,0,0,0,0,0,0,0
MED12,0.0,0.1194157733970022,0.1059687908612911,0.0,0,0,0,0,0,0,0,0,0,0,0
CHD9,0.0691635496849407,0.0077226247207975,0.0026885379662632,0.0,0,0,0,0,0,0,0,0,0,0,0
GPNMB,0.0,0.2833868248490608,0.0331838702608933,0.0,0,0,0,0,0,0,0,0,0,0,0
ARMC10,0.0979888603170334,0.0016993149877946,0.0027695112327124,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
ACACB,0.0,0.1400346692881597,0.1029129571415169,0.0,0,0,0,0,0,0,0,0,1,0,0
PEX5L,0.0245558819080823,0.2561380906413794,0.0624678138467841,0.0,0,0,0,0,0,0,0,0,0,0,0
LAMA4,0.0247317563876194,0.042233228609952,0.1492510547737482,0.0,0,0,0,0,1,0,0,0,0,0,0
GYPB,0.0250358988645193,0.5644186383884147,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
RCOR2,0.0,0.0847206703622641,0.0266472395097491,0.0,0,0,0,0,0,0,0,0,0,0,0
NBEA,0.1665341545214073,0.1050737650788404,0.0635632023791447,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF205,0.0,0.1372753220069558,0.0838528968922978,0.0,0,0,0,0,0,0,0,0,0,0,0
KLRF2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ARF3,0.0,0.0738685132878669,0.0395788639984328,0.0,0,0,0,0,0,0,0,0,0,0,0
TBC1D2,0.0,0.0240977377711124,0.025918830400718,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
MZF1,0.0,0.0807478087454842,0.0631829650076808,0.0,0,0,0,0,0,0,0,0,0,0,0
LGR4,0.0,0.0143492199383452,0.0425056430351724,0.0,0,0,0,0,0,1,0,0,0,0,0
DNASE2,0.0,0.0034798629591624,0.0284976638650541,0.0,0,0,0,0,0,0,0,0,0,0,0
HRH3,0.0,0.102069244433343,0.0,0.4723247232472326,0,0,0,0,0,0,0,0,0,0,0
PAIP1,0.0,0.0213013484431906,0.025523006100668,0.0,0,0,0,0,0,0,0,0,0,0,0
PCDHA8,0.0249221153897353,0.1465331511710464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
NTS,0.0,0.0617286624795624,0.1826742228036772,0.0,0,0,0,0,0,0,0,0,0,0,0
NTSR1,0.0,0.0434866592102223,0.0786624962146694,0.4723247232472326,0,1,0,0,0,0,0,0,0,0,0
ISOC2,0.0,0.0073175136434479,0.0402418024528206,0.0,0,0,0,0,0,0,0,0,0,0,0
AOC2,0.0,0.0575861267204807,0.025860520267832,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC9A6,0.0492186108242403,0.0,0.0574589815590035,0.0,0,0,0,0,0,0,0,0,0,0,0
KCNV1,0.0,0.0116284649696609,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PPRC1,0.0249630014585418,0.0022326054268581,0.034710434632769,0.0,0,0,0,0,0,0,0,0,0,0,0
ATXN10,0.0,0.0123887679978807,0.0200355351225431,0.3062730627306274,0,0,0,0,0,0,0,0,0,0,0
AFF2,0.0737221987646701,0.0125227363647449,0.0840794573631833,0.0,0,0,0,0,0,0,0,0,0,0,0
ACER1,0.0,0.3325580544266815,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
LPIN1,0.0,0.0978444897155847,0.01960273828054,0.0,0,0,0,0,0,0,0,0,1,0,0
ARFGAP2,0.0,0.0114030435575951,0.0039208421861414,0.0,0,0,0,0,0,0,0,0,0,0,0
ASH1L,0.1235096318349689,0.0058146534255178,0.0758867440689056,0.0,0,0,0,0,0,0,0,0,0,0,0
MOCS1,0.0,0.036008443653143,0.0223738965398174,0.0,0,0,0,0,0,0,0,0,0,0,0
TARBP1,0.0,0.0347243637020919,0.1866579268502665,0.9889298892988932,0,0,0,0,0,0,0,0,0,0,0
ADRB3,0.0,0.0453921523655207,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0
MRPL24,0.0,0.0380710995407301,0.0652966843838938,0.0,0,0,0,0,0,0,0,0,0,0,0
ACOX3,0.0249880798295084,0.0335440609064296,0.0204086868220839,0.3136531365313653,0,0,0,0,0,0,0,0,1,0,0
UBE2C,0.0,0.0913816878245728,0.3758353032492516,0.0,0,0,0,0,0,0,0,0,0,0,0
ST6GALNAC2,0.0,0.0276407305291559,0.0423227262408579,0.0,0,0,0,0,0,0,0,0,0,0,0
DISP3,0.0,0.0941233152834429,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
OOEP,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
BCAT1,0.0,0.193837956129538,0.0973316061193999,0.0,0,0,0,0,0,0,0,0,0,0,0
B3GALNT1,0.0,0.0988479777412449,0.0794080729932245,0.0,0,0,0,0,0,0,0,0,0,0,0
ZC3H7B,0.0250066401014251,0.0040725464494731,0.0213838774612612,0.0,0,0,0,0,0,0,0,0,0,0,0
LMX1A,0.0,0.1843578623316945,0.181663109159412,0.0,0,0,0,0,0,0,0,0,0,0,0
GLIPR2,0.0,0.1431480344034051,0.0050524188375484,0.0,0,0,0,0,0,0,0,0,0,0,0
SULT1C3,0.0250697061744506,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PYGO2,0.025002802591742,0.0317173781698813,0.1324883942378868,0.0,0,0,0,0,0,0,0,0,0,0,0
ESCO1,0.025012928650056,0.0049507376605921,0.0557443457962087,0.0,0,0,1,0,0,0,0,0,0,0,0
TRAPPC6B,0.0,0.0194677955371142,0.021682950208887,0.0,0,0,0,0,0,0,0,0,0,0,0
HIC2,0.0,0.0325772345400722,0.099005944139212,0.0,0,0,0,0,0,0,0,0,0,0,0
CEP128,0.0,0.0,0.0599245856799085,0.0,0,0,0,0,0,0,0,0,0,0,0
SPR,0.0,0.0090828542958578,0.0008922952517081,0.0,0,0,0,0,0,0,0,0,0,0,0
EDEM1,0.0499255114691372,0.0049244455094985,0.045067916610727,0.0,0,0,0,0,0,0,0,0,0,0,0
ACTG2,0.0,0.3405408072227929,0.1541926407199405,0.0,0,0,0,0,0,0,0,0,0,0,0
KLKB1,0.0,0.0,0.1943707845810471,0.0,0,0,0,0,0,0,0,0,0,0,0
LCE3C,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PYGB,0.0,0.002752503428039,0.142479677316297,0.0,0,0,0,0,0,0,0,0,0,0,0
COG5,0.0,0.0111402629142274,0.0569367416435115,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
KDELR2,0.0249872741372241,0.0046910373777516,0.0080019897772588,0.0,0,0,0,0,0,0,0,0,0,0,0
CENPN,0.0,0.0382576521898262,0.1023183136376606,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC51B,0.0,0.1146332441733741,0.2445684614979743,0.0,0,0,0,0,0,0,0,0,0,0,0
CDAN1,0.0250240488933642,0.0061808302569015,0.086130763116816,0.0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP4,0.0247197456122185,0.067367944275268,0.0779248675556348,0.3210332103321033,0,0,0,0,0,0,0,0,0,0,0
PGM2L1,0.0,0.0074225781923492,0.0080983731778911,0.0,0,0,0,0,0,0,0,0,0,0,0
CMTM4,0.0,0.0280318822960523,0.1309002987618461,0.0,0,0,0,0,0,0,0,0,0,0,0
DSC2,0.0249341273353382,0.064721267193729,0.0286606995591924,0.0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP15,0.0,0.0,0.1045739023037518,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC4A3,0.049547474559687,0.0823486285030945,0.009906970902305,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXD3,0.0250162885642291,0.4467095218794217,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
MPLKIP,0.0,0.0077014760958346,0.0041208191241403,0.0,0,0,0,0,0,0,0,0,0,0,0
DNAAF2,0.0250050598665354,0.010728080367449,0.0332505372011238,0.0,0,0,0,0,0,0,0,0,0,0,0
IGSF21,0.0,0.0312144037864516,0.0549014478224409,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
WIPI1,0.0,0.002800837497399,0.038892703665668,0.0,0,0,0,0,0,0,0,0,0,0,0
TENM4,0.100242783761806,0.0,0.1771928198378238,0.0,0,0,0,0,0,0,0,0,0,0,0
VCAM1,0.0248978761485698,0.059605047972079,0.0269320144796378,0.0,0,0,0,0,0,0,0,0,0,0,0
SPSB4,0.0,0.1230667206029978,0.4935967882673429,0.0,0,0,0,0,0,0,0,0,0,0,0
FGF18,0.0,0.0302295690540326,0.0019932954538036,0.0,1,1,0,0,1,0,0,0,0,0,0
ITIH5,0.0248036043768402,0.1706086016170998,0.0949195351640428,0.0,0,0,0,0,0,0,0,0,0,0,0
CERS3,0.0,0.0899289332226748,0.0,0.4870848708487085,0,0,0,0,0,0,0,0,0,0,0
EMC1,0.0249247139825359,0.0059067856603799,0.0337815265857761,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
ITFG1,0.0,0.0175789704575359,0.0157087849861293,0.0,0,0,0,0,0,0,0,0,0,0,0
SMTN,0.0,0.0306673564927579,0.0317998278182728,0.0,0,0,0,0,0,0,0,0,0,0,0
RLF,0.0250102137384343,0.0010074697873745,0.0191331186204394,0.0,0,0,0,0,0,0,0,0,0,0,0
IKZF2,0.0,0.0348070674046034,0.0641688181122562,0.0,0,0,0,0,0,0,0,0,0,0,0
HTN3,0.0,0.0,0.0,0.6309963099630997,0,0,0,0,0,0,0,0,0,0,0
CNMD,0.0,0.0149115962170342,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
VIRMA,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
DCLK3,0.0,0.0,0.0195646450219584,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF462,0.0250244994811316,0.1752682562197912,0.1016942523874988,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
ANAPC5,0.0747365445887741,0.0049197406470596,0.0411274669342701,0.0,0,0,1,0,0,0,0,0,0,0,0
SFRP2,0.0250405388271957,0.174502075963362,0.0346598314071073,0.0,0,0,0,0,0,1,0,0,0,0,0
LBX2,0.0,0.0347990214792048,0.0427546353081853,0.0,0,0,0,0,0,0,0,0,0,0,0
AKR1C1,0.0,0.091158450301539,0.0170748030857515,0.2656826568265683,0,0,0,0,0,0,0,0,0,0,0
GLUD2,0.025041182142196,0.1662521400017236,0.0343070240173942,0.0,0,0,0,0,0,0,0,0,0,0,0
PHPT1,0.0250683157842286,0.0080551071363006,0.0914224435318478,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
LST1,0.024763397084732,0.2445066508275805,0.1034962262599059,0.0,0,0,0,0,0,0,0,0,0,0,0
KDM4D,0.0,0.0084283120943511,0.0060917826254705,0.0,0,0,0,0,0,0,0,0,0,0,0
PPP4R3B,0.0,0.0529835336274859,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PKD1L2,0.0,0.3117083911531504,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
CCDC58,0.0,0.0105799429610505,0.0128930301268352,0.0,0,0,0,0,0,0,0,0,0,0,0
KMT2E,0.0497944016884018,0.0049859302613068,0.0366568644595647,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
ZNF623,0.0249940990809849,0.003149245468988,0.0952830069548212,0.0,0,0,0,0,0,0,0,0,0,0,0
SEMA6A,0.0,0.0816036569798216,0.0849813756890697,0.0,0,0,0,0,0,0,0,0,0,0,0
ZNF140,0.0248245950093572,0.0128782941974825,0.0103736203864417,0.2177121771217712,0,0,0,0,0,0,0,0,0,0,0
MVD,0.0500537575081194,0.002752858049289,0.0993947644873339,0.0,0,0,0,0,0,0,0,0,0,0,0
EHD2,0.0249945092580677,0.0121608216864918,0.0819364034317363,0.0,0,0,0,0,0,0,0,0,0,0,0
KCNMB2,0.0,0.3869485140184303,0.1959967397815837,0.0,0,0,0,0,0,0,0,0,0,0,0
HARS,0.0,0.0026908490063227,0.0375354439627941,0.0,0,0,0,0,0,0,0,0,0,0,0
SPAG1,0.0,0.0037552945660955,0.0222288256311395,0.0,0,0,0,0,0,0,0,0,0,0,0
MUC12,0.0,0.4312535333275974,0.073813503081834,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
GPR21,0.0,0.0242493114170315,0.0380454317489373,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
SPATA16,0.0751411343644685,0.6583294857996811,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
PKD1L3,0.0250346562780264,0.1910957096319498,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC13A3,0.024783326362886,0.0,0.0976360546454458,0.0,0,0,0,0,0,0,0,0,0,0,0
C1orf116,0.0,0.1652797203782842,0.1261752663423545,0.0,0,0,0,0,0,0,0,0,0,0,0
NIPSNAP2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SPHKAP,0.099332493158261,0.1197051769270866,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
TM4SF5,0.0,0.1216097024691571,0.0114911867317441,0.8339483394833949,0,0,0,0,0,0,0,0,0,0,0
CACNA1B,0.0946743117475499,0.3486860004732918,0.0,0.4391143911439115,1,1,0,0,0,0,0,0,0,0,0
MTO1,0.0,0.0071980509815044,0.0139499182709705,0.0,0,0,0,0,0,0,0,0,0,0,0
EPHB6,0.0,0.0147473434047815,0.0916449601529103,0.1254612546125461,0,0,0,0,0,0,0,0,0,0,0
ABCB11,0.0250298211486151,0.1189565268019454,0.1376957900524638,0.0,0,0,0,0,0,0,0,0,0,0,0
IFIT2,0.0,0.0,0.0175371483864403,0.0,0,0,0,0,0,0,0,0,0,0,0
MORC3,0.0250016802290952,0.0031801374650385,0.0058841403848766,0.0,0,0,0,0,0,0,0,0,0,0,0
GALR2,0.0,0.126231565711984,0.0155405484950844,0.0,0,0,0,0,0,0,0,0,0,0,0
NPY1R,0.0,0.0819956906703375,0.3113075314285781,0.0,0,0,0,0,0,0,0,0,0,0,0
KIR3DL1,0.0,0.0,0.2077965877661673,0.0,0,0,0,0,0,0,0,0,0,0,0
SRL,0.0,0.2709727729466727,0.0669224125581429,0.0,0,0,0,0,0,0,0,0,0,0,0
COL4A3,0.0499464807040543,0.1065165104473222,0.0758058167973603,0.0,0,0,0,0,1,0,0,0,0,0,0
DRP2,0.0249103146920803,0.2898871592610575,0.1034428393952143,0.0,0,0,0,0,0,0,0,0,0,0,0
P2RY13,0.0,0.4280308231944993,0.1890110174081101,0.0,0,0,0,0,0,0,0,0,0,0,0
SLC14A1,0.0,0.2575035988461214,0.1334084683368979,0.3468634686346865,0,0,0,0,0,0,0,0,0,0,0
SIX4,0.0,0.0479456283692577,0.1710093830042064,0.0,0,0,0,0,0,0,0,0,0,0,0
ELP4,0.0,0.0,0.0067683072902565,0.0,0,0,0,0,0,0,0,0,0,0,0
EPB41L1,0.0495188697722646,0.0112561849995825,0.0232144801486304,0.0,0,0,0,0,0,0,0,0,0,0,0
FAHD1,0.0,0.0143346963448428,0.0142010518455198,0.0,0,0,0,0,0,0,0,0,0,0,0
HIST1H1T,0.0,0.0221636643541171,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
SPTLC2,0.0248237020315925,0.0015748103064901,0.025040337861626,0.0,0,0,0,0,0,0,0,0,0,0,0
USP9Y,0.0250011001584122,0.0,0.1306023772622687,0.0,0,0,0,0,0,0,0,0,0,0,0
FOXA3,0.0,0.0590642090970335,0.0831568996049896,0.0,0,0,0,0,0,0,0,0,0,0,0
MAN1C1,0.0,0.0379160033750129,0.1763458741311872,0.5239852398523986,0,0,0,0,0,0,0,0,0,0,0
FBXO38,0.0248345743709502,0.0016254404410338,0.0267007026693191,0.0,0,0,0,0,0,0,0,0,0,0,0
FRMD1,0.0248066600786257,0.0,0.127857141464573,0.0,0,0,0,0,0,0,0,0,0,0,0
DPP7,0.0250558770931648,0.0460547569271321,0.009623258775805,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
DPYSL4,0.025032139162571,0.3251820512947962,0.0059543245976937,0.3874538745387454,0,0,0,0,0,0,0,0,0,0,0
M1AP,0.0,0.3139122439771029,0.004077399668833,0.0,0,0,0,0,0,0,0,0,0,0,0
LNPK,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
FPR1,0.0,0.6697150080360418,0.2219093870629313,0.0,0,0,0,0,0,0,0,0,0,0,0
CLPTM1L,0.0250282666542206,0.0648236562067222,0.0336198908366732,0.0,0,0,0,0,0,0,0,0,0,0,0
RRH,0.0,0.1412209444715231,0.0593920037899173,0.6383763837638378,0,0,0,0,0,0,0,0,0,0,0
CANT1,0.0,0.0067782335532379,0.0811367164963975,0.0,0,0,0,0,0,0,0,0,0,0,0
MELTF,0.0,0.1380325034318625,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
MAPK15,0.0,0.2071573348324651,0.0401799315350264,0.0,0,0,0,0,0,0,0,0,0,0,0
REP15,0.0,0.1983363256944731,0.0277218962927808,0.0,0,0,0,0,0,0,0,0,0,0,0
ADAMTSL3,0.0249729721419318,0.0407437932260791,0.0820638762790776,0.0,0,0,0,0,0,0,0,0,0,0,0
CFHR5,0.0,0.0,0.0509757596522002,0.0,0,0,0,0,0,0,0,0,0,0,0
CFAP52,0.0250120770899027,0.1598728060147734,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
HOXA7,0.050111130281887,0.2938077329319278,0.0478019929697099,0.0,0,0,0,0,0,0,0,0,0,0,0
GPCPD1,0.0,0.0200055957146537,0.0152783242627517,0.0,0,0,0,0,0,0,0,0,0,0,0
FCF1,0.0248883158210864,0.0030074505358726,0.0086089243823673,0.0,0,0,0,0,0,0,0,0,0,0,0
BDP1,0.04974499511106,0.0139417686122807,0.0133038650976005,0.0,0,0,0,0,0,0,0,0,0,0,0
RAB31,0.0247952309133068,0.210863427631267,0.0303596760686018,0.0,0,0,0,0,0,0,0,0,0,0,0
ALS2CL,0.0249885470949338,0.0018072984902797,0.1267371023598061,0.0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS3,0.0247712389670827,0.2609071473876961,0.0305132926372252,0.0,0,0,0,0,0,0,0,0,0,0,0
CRYZL1,0.0,0.0008857086628617,0.026210179198754,0.0,0,0,0,0,0,0,0,0,0,0,0
DHRS9,0.0248382779156515,0.0,0.0554162558993446,0.0,0,0,0,0,0,0,0,0,0,0,0
CCDC113,0.0,0.0131294749993005,0.0308478682109838,0.0,0,0,0,0,0,0,0,0,0,0,0
GRAMD2A,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
GLOD4,0.0,0.1342616781591635,0.0514157552628493,0.8339483394833949,0,0,0,0,0,0,0,0,0,0,0
MZT2B,0.0,0.0016008426270803,0.014545553146239,0.0,0,0,0,0,0,0,0,0,0,0,0
SNX21,0.0,0.1503570987718577,0.0329881747502482,0.0,0,0,0,0,0,0,0,0,0,0,0
SNAPC4,0.0,0.0256848458155967,0.0263607717938299,0.4391143911439115,0,0,0,0,0,0,0,0,0,0,0
TIMM17B,0.0,0.1077386495391068,0.0506637237229597,0.0,0,0,0,0,0,0,0,0,0,0,0
MON2,0.0727068588583194,0.0,0.0105214056878894,0.0,0,0,0,0,0,0,0,0,0,0,0
ADAM32,0.0249786573787379,0.314796112672531,0.0515004240323324,0.0,0,0,0,0,0,0,0,0,0,0,0
TAF1A,0.0,0.0035163351066282,0.1135398171446513,0.0,0,0,0,0,0,0,0,0,0,0,0
TMEM41A,0.0,0.0361206310825611,0.0166222714445156,0.0,0,0,0,0,0,0,0,0,0,0,0
NBPF15,0.0,0.0450868730889903,0.028683871119923,0.0,0,0,0,0,0,0,0,0,0,0,0
