gene,MF: PRAD,METH: PRAD,GE: PRAD,CNA: PRAD,hsa00140,hsa04010,hsa04060,hsa04110,hsa04115,hsa04151,hsa04210,hsa05202
SLC5A3,0.0,0.0,0.0488856768717776,0.0,0,0,0,0,0,0,0,0
ST6GALNAC5,0.0,0.005931096387948,0.0306701724557888,0.0,0,0,0,0,0,0,0,0
SLC25A14,0.0,0.0037047893773579,0.0202443668547965,0.0,0,0,0,0,0,0,0,0
BTN3A3,0.0227568549704245,0.0027052110509039,0.0327308752104355,0.0,0,0,0,0,0,0,0,0
BTN3A1,0.0,0.0252372301415673,0.0695487051621155,0.0,0,0,0,0,0,0,0,0
C1QTNF9,0.0,0.1130301741499946,0.0025762207220182,0.0,0,0,0,0,0,0,0,0
CA14,0.0227721301018339,0.1470647983411605,0.4527508051953565,0.0,0,0,0,0,0,0,0,0
A4GALT,0.0227275218977478,0.0,0.0977692027906959,0.0,0,0,0,0,0,0,0,0
CNPY4,0.0,0.0128367997601861,0.0983838421808618,0.3435374149659864,0,0,0,0,0,0,0,0
DND1,0.0,0.0137387721093949,0.0566547351523455,0.0952380952380952,0,0,0,0,0,0,0,0
TPGS1,0.0,0.0041031365160612,0.0445164172119768,0.0,0,0,0,0,0,0,0,0
LRRC49,0.0227162726139494,0.3294578867922222,0.046202945767832,0.0,0,0,0,0,0,0,0,0
ALG14,0.0,0.0071533023471571,0.0274360179644051,0.1972789115646258,0,0,0,0,0,0,0,0
MCUB,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ADH1C,0.0,0.1077185376184678,0.0,0.0,0,0,0,0,0,0,0,0
GABRE,0.0455315932218791,0.3449638218599416,0.1367908976894135,0.0,0,0,0,0,0,0,0,0
GMPR,0.0454621470334909,0.0110502156213483,0.0515945746360582,0.0,0,0,0,0,0,0,0,0
GPR183,0.0227745059082663,0.2203939056040398,0.0931306282775943,0.0,0,0,0,0,0,0,0,0
GPR52,0.0,0.0451400046660742,0.0,0.0,0,0,0,0,0,0,0,0
TTLL4,0.0,0.0017816972895474,0.0182468031959986,0.0,0,0,0,0,0,0,0,0
RNASE7,0.0227745145816667,0.26061895481534,0.2766953562277329,0.0,0,0,0,0,0,0,0,0
B3GNT3,0.0227514239663836,0.2564053151552623,0.2629924841694728,0.0,0,0,0,0,0,0,0,0
ACTR3C,0.0,0.0,0.0066119683762849,0.0,0,0,0,0,0,0,0,0
ZNF589,0.0,0.0129400119811267,0.0099389711731922,0.0,0,0,0,0,0,0,0,0
ZNF268,0.0,0.0445179979926272,0.0520754293045102,0.1462585034013605,0,0,0,0,0,0,0,0
GPRIN1,0.0,0.0307464775065381,0.1273932165005085,0.0952380952380952,0,0,0,0,0,0,0,0
FOXF1,0.0,0.1765662494851183,0.1416223041233212,0.7244897959183674,0,0,0,0,0,0,0,0
SLC46A1,0.0,0.0181682030994903,0.0663385468253091,0.0,0,0,0,0,0,0,0,0
C1orf43,0.0227545139460566,0.0,0.0391202129147289,0.1360544217687075,0,0,0,0,0,0,0,0
OMA1,0.0227730659871524,0.0079330702373904,0.0316059047905864,0.0,0,0,0,0,0,0,0,0
PIGW,0.0,0.0395608853798903,0.0951636590183518,0.0,0,0,0,0,0,0,0,0
SLC25A52,0.0,0.0557191672393757,0.1529016494203588,0.0,0,0,0,0,0,0,0,0
ZNF445,0.0226860212966515,0.0339064865593017,0.0131801572970252,0.0,0,0,0,0,0,0,0,0
ALOX15,0.0,0.5920712551073346,0.3090137550684001,0.0,0,0,0,0,0,0,0,0
SERPINB7,0.0,0.2206567328019396,0.1536914797010508,0.4897959183673469,0,0,0,0,0,0,0,0
A4GNT,0.0227732574640251,0.0543359042857297,0.0,0.0,0,0,0,0,0,0,0,0
TMEM184B,0.0227524575871812,0.0171888490489013,0.0184711470888047,0.0,0,0,0,0,0,0,0,0
LPCAT3,0.0,0.0029723078861864,0.052851086391491,0.0,0,0,0,0,0,0,0,0
OR51E2,0.0,0.2910985376926261,0.4408402152938475,0.0,0,0,0,0,0,0,0,0
TMEM161B,0.0227614912712467,0.0,0.0017726713677344,0.0,0,0,0,0,0,0,0,0
CERS5,0.0,0.0288949063790027,0.0143978184126131,0.0,0,0,0,0,0,0,0,0
OGFOD3,0.0227355546792643,0.0,0.016441972918467,0.0,0,0,0,0,0,0,0,0
TMEM25,0.0,0.0855344301039204,0.0164082643605941,0.1462585034013605,0,0,0,0,0,0,0,0
LPCAT4,0.0,0.0099016716411037,0.0965567387883723,0.0,0,0,0,0,0,0,0,0
ENTPD6,0.0455063500877256,0.0047569376564935,0.0876854869624522,0.0,0,0,0,0,0,0,0,0
ERFE,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
HTRA3,0.0,0.3526284065728966,0.0035141473821741,0.0,0,0,0,0,0,0,0,0
LMLN,0.0,0.0025184014388117,0.0061657971293039,0.108843537414966,0,0,0,0,0,0,0,0
GLT8D2,0.0,0.0067995328711447,0.0885502727339288,0.1224489795918367,0,0,0,0,0,0,0,0
DPY19L1,0.0,0.0082764967871874,0.0792488612711055,0.3537414965986395,0,0,0,0,0,0,0,0
MYORG,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
NCEH1,0.0,0.0217306614381029,0.0006633528584666,0.0,0,0,0,0,0,0,0,0
TMEM245,0.0,0.0089964719384791,0.0730399734542005,0.2108843537414965,0,0,0,0,0,0,0,0
ARL13B,0.022741344397784,0.0120781358880209,0.0049370817862708,0.0,0,0,0,0,0,0,0,0
P2RY8,0.0227535224002278,0.0,0.0178301811024357,0.0,0,0,0,0,0,0,0,0
ATP13A3,0.0226509617537029,0.0513959953550864,0.0171113655597882,0.0,0,0,0,0,0,0,0,0
QPCT,0.0,0.2680481348387025,0.0964233733162416,0.1564625850340136,0,0,0,0,0,0,0,0
ENTPD7,0.0227766866775601,0.0079889314779705,0.0103022503455026,0.0,0,0,0,0,0,0,0,0
TMEM8A,0.022754269469125,0.0008494608908163,0.0666118583153152,0.0,0,0,0,0,0,0,0,0
RARS2,0.0,0.0132769863183176,0.0155983045225809,0.0,0,0,0,0,0,0,0,0
PIGB,0.0225465846601427,0.1792971094607582,0.0132398844131339,0.0,0,0,0,0,0,0,0,0
HPS3,0.0227609639506919,0.054523831521067,0.0051291924986747,0.0,0,0,0,0,0,0,0,0
ST8SIA1,0.022742798632875,0.2009608665618541,0.1835313878324706,0.0,0,0,0,0,0,0,0,0
TMEM185A,0.0,0.0119649350833886,0.0665466534816621,0.0,0,0,0,0,0,0,0,0
TMEM185B,0.0,0.0094458560389709,0.0289612469564196,0.0,0,0,0,0,0,0,0,0
SCCPDH,0.0,0.005284802051426,0.0201487523005577,0.0,0,0,0,0,0,0,0,0
NEU2,0.0227757619082489,0.0611673288941522,0.0,0.0,0,0,0,0,0,0,0,0
SLC39A10,0.0,0.023671286410546,0.0382723967891476,0.0,0,0,0,0,0,0,0,0
TREML2,0.0,0.029960236968517,0.211567057390805,0.0,0,0,0,0,0,0,0,0
TMEM87B,0.0227660990130178,0.0091329290654053,0.023626082961248,0.0,0,0,0,0,0,0,0,0
HSD17B2,0.0,0.0077650725113392,0.2145723620145591,0.0,1,0,0,0,0,0,0,0
P3H2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
SERPINB11,0.0,0.162317043591554,0.0,0.4897959183673469,0,0,0,0,0,0,0,0
GPR180,0.0,0.047045208026246,0.0402918537533222,0.0,0,0,0,0,0,0,0,0
ST3GAL5,0.0,0.0,0.1592562135320994,0.0,0,0,0,0,0,0,0,0
C4orf48,0.0,0.0022186780529321,0.1531730179419221,0.0680272108843537,0,0,0,0,0,0,0,0
WNT10B,0.0,0.1160028275176001,0.0954962114795466,0.0,0,0,0,0,0,0,0,0
AP3M2,0.0,0.0086073619965953,0.0153891250546081,0.0,0,0,0,0,0,0,0,0
FUK,0.0,0.0087723092454805,0.0240584980646047,0.0,0,0,0,0,0,0,0,0
CABS1,0.0,0.2131784024041402,0.0,0.0,0,0,0,0,0,0,0,0
KIAA1549,0.0454207689614149,0.0313597877631089,0.0567550696884036,0.0,0,0,0,0,0,0,0,0
SYT10,0.0,0.221616471175266,0.3656474164149247,0.0,0,0,0,0,0,0,0,0
S100A7A,0.0,0.5624820925356725,0.0,0.0,0,0,0,0,0,0,0,0
ZNF621,0.0227240431631985,0.0210043375724814,0.027304960414177,0.0,0,0,0,0,0,0,0,0
GLB1L2,0.0,0.0042831493918626,0.0898189375461835,0.0,0,0,0,0,0,0,0,0
CHST14,0.0,0.0058203778641393,0.0141148351943739,0.0,0,0,0,0,0,0,0,0
SULF2,0.0227388502469877,0.0431546032076643,0.1057455279370026,0.1530612244897959,0,0,0,0,0,0,0,0
ATRN,0.0,0.002555775684339,0.0217234580246258,0.0,0,0,0,0,0,0,0,0
UBR3,0.0681998429288081,0.0019936932279701,0.0062932723447081,0.0,0,0,0,0,0,0,0,0
SUSD1,0.0455224920326497,0.0834832432808182,0.0225685749122012,0.2108843537414965,0,0,0,0,0,0,0,0
TRIM4,0.022759526767161,0.0057889226294387,0.0338432804321201,0.3435374149659864,0,0,0,0,0,0,0,0
RASL10A,0.0,0.2745193653594264,0.0199920659605656,0.0,0,0,0,0,0,0,0,0
SERINC2,0.0,0.1820016567819157,0.00082081456853,0.0,0,0,0,0,0,0,0,0
SIAE,0.0227231853761647,0.3288980276964026,0.0185054245900313,0.0,0,0,0,0,0,0,0,0
NAAA,0.0227333265150707,0.0095853664647261,0.0441063958525153,0.0,0,0,0,0,0,0,0,0
MAN2B2,0.0227628202821427,0.0186052073681031,0.0039772623661172,0.0,0,0,0,0,0,0,0,0
TIGD7,0.0,0.0933327590001523,0.0426712145810203,0.0,0,0,0,0,0,0,0,0
CHRNB3,0.0,0.0157992451964751,0.0,0.0,0,0,0,0,0,0,0,0
GTF2IRD2B,0.0,0.0,0.025020010065438,0.0,0,0,0,0,0,0,0,0
CCN6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
DPEP2,0.0227677846402454,0.0235882209919282,0.0269796848781156,0.0,0,0,0,0,0,0,0,0
CHPF2,0.0,0.0128204969911765,0.0446944012378277,0.0,0,0,0,0,0,0,0,0
TMEM223,0.0,0.0012495275547941,0.0214158398499545,0.0,0,0,0,0,0,0,0,0
GFOD1,0.0215136329635066,0.0047548348890464,0.0897383876267789,0.0,0,0,0,0,0,0,0,0
GFOD2,0.0221525120613739,0.0028186990969284,0.0496438343492163,0.0,0,0,0,0,0,0,0,0
EXTL2,0.0,0.0114662902855519,0.0160265995897119,0.1972789115646258,0,0,0,0,0,0,0,0
GPR84,0.0227674119103769,0.1542261566374759,0.0533920061503182,0.0,0,0,0,0,0,0,0,0
MESP2,0.0,0.0270330133238093,0.0305055419939695,0.0,0,0,0,0,0,0,0,0
C2CD2,0.0455190193422757,0.0056846935868162,0.0251559849586783,0.0,0,0,0,0,0,0,0,0
EPB41L4B,0.0227391451337932,0.0171942629527991,0.0938002895578422,0.2108843537414965,0,0,0,0,0,0,0,0
PLCD3,0.0227601664048293,0.0017142727749221,0.1698953959345865,0.0,0,0,0,0,0,0,0,0
ISLR,0.0227699532850622,0.2468834211035664,0.054832743326989,0.0,0,0,0,0,0,0,0,0
PSG6,0.0,0.2450889429125752,0.0,0.0,0,0,0,0,0,0,0,0
PSG5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PSG3,0.0455239122199723,0.328273059374399,0.0,0.0,0,0,0,0,0,0,0,0
RHBDF2,0.0,0.0331835617488362,0.0126777826805422,0.0,0,0,0,0,0,0,0,0
AMDHD1,0.0455441981392351,0.0420979651717877,0.0727908139231856,0.1224489795918367,0,0,0,0,0,0,0,0
RSPRY1,0.0227228826098475,0.0049356630226335,0.0339173148637467,0.0,0,0,0,0,0,0,0,0
TMPRSS11A,0.0,0.0467355159751976,0.5125166553661754,0.0,0,0,0,0,0,0,0,0
TMPRSS5,0.0,0.1673014591732222,0.0676272518405271,0.2006802721088435,0,0,0,0,0,0,0,0
TPGS2,0.0226233898587724,0.0089053732313008,0.0365000427846255,0.0,0,0,0,0,0,0,0,0
ZACN,0.0,0.1072572093665579,0.1164184877865188,0.0,0,0,0,0,0,0,0,0
SLC43A1,0.0,0.0003080322099363,0.2431566982287443,0.0,0,0,0,0,0,0,0,0
ZNF562,0.0,0.0419687606735479,0.0075335580159825,0.0,0,0,0,0,0,0,0,0
ZNF561,0.0,0.0086642384044995,0.0541232497977252,0.0,0,0,0,0,0,0,0,0
ZNF597,0.0,0.0382505857081333,0.0195478876316891,0.0,0,0,0,0,0,0,0,0
CHST8,0.0455077210902316,0.1171538442883548,0.0247582690149566,0.0,0,0,0,0,0,0,0,0
L2HGDH,0.0,0.0134603378851312,0.0323736732882267,0.0,0,0,0,0,0,0,0,0
LILRA3,0.0,0.0,0.1401128206660216,0.064625850340136,0,0,0,0,0,0,0,0
LILRA1,0.0227635285129381,0.3894771694114073,0.0781854614701347,0.064625850340136,0,0,0,0,0,0,0,0
ZNF215,0.0227551976207585,0.1108063363457236,0.1004327935550413,0.0,0,0,0,0,0,0,0,0
EVA1C,0.0,0.1223632822338154,0.1403553512486875,0.0,0,0,0,0,0,0,0,0
TMEM255A,0.0227539637094711,0.6262664467724491,0.0100768726660127,0.0,0,0,0,0,0,0,0,0
FNDC4,0.0,0.0828421385094558,0.1272620384588907,0.0,0,0,0,0,0,0,0,0
HVCN1,0.0,0.3478283753025804,0.1431398500289406,0.1224489795918367,0,0,0,0,0,0,0,0
MREG,0.0,0.0114795295136887,0.1065821322632328,0.0,0,0,0,0,0,0,0,0
RIMKLA,0.0,0.0182794319123258,0.1243609608060765,0.0,0,0,0,0,0,0,0,0
FOCAD,0.022716816260188,0.0,0.0328837306437319,0.0,0,0,0,0,0,0,0,0
TMEM38A,0.0,0.0161865836832688,0.015453968564698,0.0,0,0,0,0,0,0,0,0
GUF1,0.0682974735579531,0.0153460987516296,0.0436424315588356,0.0,0,0,0,0,0,0,0,0
HEPACAM2,0.0227542592162464,0.1590012644401953,0.0690963864118196,0.3435374149659864,0,0,0,0,0,0,0,0
PLEKHH3,0.022755913922592,0.0066646774287076,0.0511187614192164,0.0,0,0,0,0,0,0,0,0
UGT3A2,0.0,0.4434531220854293,0.2826067958244946,0.0,0,0,0,0,0,0,0,0
LIPH,0.0,0.1583367838237626,0.0681292082596612,0.0,0,0,0,0,0,0,0,0
ADAMTS2,0.0454986804989428,0.1494343856056652,0.0702587884695438,0.0952380952380952,0,0,0,0,0,0,0,0
PLIN5,0.0227502792911206,0.2755601859242479,0.0412648680883417,0.0,0,0,0,0,0,0,0,0
PNPLA3,0.0227643178568487,0.0847349093599674,0.100979169988575,0.0,0,0,0,0,0,0,0,0
SLC38A6,0.0,0.0090665346386357,0.0271817902909424,0.0,0,0,0,0,0,0,0,0
SLC45A2,0.0227582902210788,0.3401583519599996,0.5327374929664834,0.0,0,0,0,0,0,0,0,0
SLC5A2,0.0454004451017761,0.1001393558648238,0.0074861932168701,0.0,0,0,0,0,0,0,0,0
THBS4,0.0,0.5418177217475741,0.2847950987391507,0.0,0,0,0,0,0,1,0,0
PDE7A,0.0227524669272132,0.0109116910346768,0.0297994818362797,0.5340136054421769,0,0,0,0,0,0,0,0
CATSPER4,0.0,0.1186463080168733,0.0,0.0,0,0,0,0,0,0,0,0
DNAJC18,0.0,0.0022858298860841,0.0691403028832063,0.0952380952380952,0,0,0,0,0,0,0,0
CRISPLD2,0.0,0.0062030302666657,0.1380500948815441,0.7244897959183674,0,0,0,0,0,0,0,0
EDIL3,0.022751742755774,0.0805046778673032,0.168547220771047,0.0,0,0,0,0,0,0,0,0
KIF12,0.0227486985052839,0.0,0.0421365259235772,0.2108843537414965,0,0,0,0,0,0,0,0
LRRTM2,0.0,0.2419900801295508,0.1125440315721993,0.0952380952380952,0,0,0,0,0,0,0,0
OXCT2,0.0,0.0,0.1029192288763042,0.0,0,0,0,0,0,0,0,0
SUCO,0.0680302195270383,0.0091383166643243,0.0216415307111017,0.0,0,0,0,0,0,0,0,0
SLC16A14,0.0,0.0193512609738814,0.0352976155178386,0.0,0,0,0,0,0,0,0,0
MFSD13A,0.0,0.0258139336714875,0.0,0.0,0,0,0,0,0,0,0,0
CYP4X1,0.0226361154327712,0.1117827934801433,0.0993506442425689,0.0,0,0,0,0,0,0,0,0
SDHAF3,0.0,0.0006213705009941,0.0,0.0,0,0,0,0,0,0,0,0
CCL23,0.0,0.1358286809884611,0.0640162902993833,0.0,0,0,1,0,0,0,0,0
SLC19A1,0.0227485868041213,0.1227537724451585,0.2207553539537578,0.0,0,0,0,0,0,0,0,0
IMMP1L,0.0,0.0011817990712564,0.0091327990206483,0.0,0,0,0,0,0,0,0,0
INSL3,0.0,0.0921377600787042,0.1155359011686805,0.0,0,0,0,0,0,0,0,0
KLRF1,0.0,0.0,0.2010591284284169,0.0,0,0,0,0,0,0,0,0
RNASE13,0.0,0.0570442832046562,0.0,0.0,0,0,0,0,0,0,0,0
SPACA4,0.0,0.0476207381546055,0.0101794105404204,0.0,0,0,0,0,0,0,0,0
CARS2,0.0455465989179729,0.0083670548744072,0.0310240813813581,0.0,0,0,0,0,0,0,0,0
PDSS2,0.0227694467899049,0.0059848097115301,0.0048409615217565,0.0,0,0,0,0,0,0,0,0
CLPSL1,0.0,0.0724045169396617,0.0,0.0,0,0,0,0,0,0,0,0
NHLRC3,0.0,0.0067736373511729,0.038556983096887,0.0,0,0,0,0,0,0,0,0
IFNA14,0.0,0.2951667031148758,0.0,0.0,0,0,1,0,0,1,0,0
IFNA17,0.0227766325727205,0.0,0.0,0.0,0,0,1,0,0,1,0,0
PLA2G12B,0.0227760864021839,0.0556733213960668,0.0,0.0,0,0,0,0,0,0,0,0
RHEX,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PIFO,0.0,0.0723783043642196,0.0339092504137328,0.0,0,0,0,0,0,0,0,0
SNX25,0.0,0.0098777271159137,0.0211564463247504,0.0,0,0,0,0,0,0,0,0
PITPNM2,0.0,0.0304761634512266,0.0987494966679484,0.1224489795918367,0,0,0,0,0,0,0,0
MIGA2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
CDKL4,0.0227744865072631,0.0,0.1631165786696877,0.1564625850340136,0,0,0,0,0,0,0,0
GNB1L,0.0227479688808119,0.0010959662503314,0.0228858356892924,0.0,0,0,0,0,0,0,0,0
LRRTM4,0.0,0.1041526841056515,0.170999276172348,0.0,0,0,0,0,0,0,0,0
B4GALNT3,0.0227618912805885,0.1735303863731239,0.0154113340909396,0.0,0,0,0,0,0,0,0,0
B4GALNT4,0.0,0.0072581115862019,0.264804550291246,0.0,0,0,0,0,0,0,0,0
LRIG2,0.0227579484566057,0.0067977598297506,0.0013162281099081,0.0,0,0,0,0,0,0,0,0
VWDE,0.0,0.0502892623588032,0.0760059793369412,0.0,0,0,0,0,0,0,0,0
OGFRL1,0.0,0.0788099162836268,0.124631418680027,0.0,0,0,0,0,0,0,0,0
TMCO6,0.0,0.0359776856535314,0.0339247380404376,0.0952380952380952,0,0,0,0,0,0,0,0
DNAI2,0.0,0.0221008406288876,0.2701220735029048,0.0,0,0,0,0,0,0,0,0
EPPIN,0.0,0.3701570097854003,0.0,0.1530612244897959,0,0,0,0,0,0,0,0
EPPIN-WFDC6,0.0,0.3968776021926362,0.0,0.0,0,0,0,0,0,0,0,0
PEAR1,0.0,0.1141496584489257,0.058427573795193,0.0,0,0,0,0,0,0,0,0
ZNF594,0.02275410633553,0.0020110637642369,0.0054041490540205,0.0,0,0,0,0,0,0,0,0
PPP1R3A,0.0455226676577494,0.0,0.0,0.0,0,0,0,0,0,0,0,0
LGR5,0.0227723125489339,0.0458600534674503,0.1618668172438586,0.0,0,0,0,0,0,0,0,0
LRRN3,0.0454735435706233,0.0703025599339018,0.2993966049532238,0.0,0,0,0,0,0,0,0,0
UNC5C,0.0,0.0208243987421192,0.086206972557214,0.0,0,0,0,0,0,0,0,0
FAM171A1,0.0453750646627932,0.0004382179298683,0.0438280083366359,0.0,0,0,0,0,0,0,0,0
FARP1,0.0,0.2753050193043105,0.0448359592831616,0.0,0,0,0,0,0,0,0,0
PRRT4,0.0,0.1977242787268356,0.1612027600905519,0.0,0,0,0,0,0,0,0,0
PCDHB3,0.022766924916362,0.2576317218325759,0.0016838975359916,0.0952380952380952,0,0,0,0,0,0,0,0
ADGRL2,0.0226238305266308,0.0272773666180203,0.0,0.0,0,0,0,0,0,0,0,0
AACS,0.0,0.0136760703849048,0.0445448528518657,0.1462585034013605,0,0,0,0,0,0,0,0
ABCC3,0.0227597259947107,0.19554577751627,0.1104542889336043,0.0,0,0,0,0,0,0,0,0
PRSS16,0.0,0.0423041988414687,0.1676580586733345,0.0,0,0,0,0,0,0,0,0
TKTL2,0.0455409601070545,0.0820561695753532,0.0,0.0,0,0,0,0,0,0,0,0
PGK2,0.0455519454678814,0.1149007866218916,0.0,0.0,0,0,0,0,0,0,0,0
FABP7,0.0,0.294787610033678,0.5368769296250137,0.0,0,0,0,0,0,0,0,0
ARAP2,0.0,0.0088513263096546,0.0138857368855061,0.0,0,0,0,0,0,0,0,0
GALM,0.0227723400474682,0.0789111830007895,0.0806296473496445,0.1564625850340136,0,0,0,0,0,0,0,0
FERMT1,0.0,0.0745262728735765,0.144622379625448,0.0,0,0,0,0,0,0,0,0
PRODH,0.0,0.0440405361886393,0.2419193393356848,0.0,0,0,0,0,0,0,0,0
EIF5AL1,0.0,0.0,0.0114995251766421,0.0,0,0,0,0,0,0,0,0
ERN2,0.0,0.3219301989759878,0.350439046396389,0.0,0,0,0,0,0,0,0,0
GALK2,0.0222307923841517,0.0103614763475738,0.0046174363140307,0.0,0,0,0,0,0,0,0,0
GDPGP1,0.0,0.0,0.028232206641869,0.0,0,0,0,0,0,0,0,0
GK2,0.0,0.0973883680482513,0.0,0.0,0,0,0,0,0,0,0,0
GSTT2,0.0,0.0,0.0803803898851421,0.0,0,0,0,0,0,0,0,0
LHPP,0.0,0.0600358745137193,0.0759422393114129,0.0,0,0,0,0,0,0,0,0
NAGA,0.0,0.0217014751593118,0.0177692908085616,0.0,0,0,0,0,0,0,0,0
NLRP9,0.0227652531001314,0.142152791242088,0.202171852021538,0.064625850340136,0,0,0,0,0,0,0,0
NPEPL1,0.0,0.0,0.0359307105088069,0.1530612244897959,0,0,0,0,0,0,0,0
NTAN1,0.0,0.029042183806227,0.0909397530706935,0.0,0,0,0,0,0,0,0,0
PAPOLB,0.022767192133215,0.2086601336094395,0.0,0.0,0,0,0,0,0,0,0,0
PPCS,0.0,0.0330253985178543,0.0051836922300963,0.0,0,0,0,0,0,0,0,0
NOMO2,0.0226636556498064,0.0018511378129961,0.0222685675070516,0.0,0,0,0,0,0,0,0,0
HEBP1,0.0227714948116691,0.0042424882299664,0.0056604650911832,0.0,0,0,0,0,0,0,0,0
SCD5,0.0,0.0314531429153526,0.1134605013838889,0.0,0,0,0,0,0,0,0,0
SH3BP1,0.0,0.2219282130018383,0.1356115476274667,0.0,0,0,0,0,0,0,0,0
SLC25A33,0.0,0.0316130587932467,0.1106988538958446,0.0,0,0,0,0,0,0,0,0
ABHD14B,0.0,0.0032804785703701,0.0153499302312563,0.0,0,0,0,0,0,0,0,0
SLC2A9,0.0227630573042522,0.0,0.2376743007622263,0.0,0,0,0,0,0,0,0,0
CCN1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ZNF598,0.0227547308582265,0.0071573062487067,0.0570258383496641,0.0,0,0,0,0,0,0,0,0
SOGA3,0.0224425729734396,0.2858693016524892,0.2131220260871512,0.0,0,0,0,0,0,0,0,0
RNPEP,0.0,0.0165716714230683,0.0187121225562948,0.0,0,0,0,0,0,0,0,0
AVL9,0.0,0.0129232222187779,0.0517033098544721,0.3537414965986395,0,0,0,0,0,0,0,0
RTL1,0.0227674046110154,0.3232952581093792,0.0,0.0,0,0,0,0,0,0,0,0
B3GALT1,0.0,0.1492935495727188,0.0791702952141438,0.0,0,0,0,0,0,0,0,0
PURG,0.0,0.0109857928425772,0.1962901493288256,0.0,0,0,0,0,0,0,0,0
CPED1,0.0,0.3140964233567003,0.177630883633723,0.0,0,0,0,0,0,0,0,0
GPR15,0.0,0.3677656250144561,0.2420318370334897,0.0,0,0,0,0,0,0,0,0
RFX7,0.0227174548620194,0.0077609951943909,0.0437464611842279,0.0,0,0,0,0,0,0,0,0
TBX4,0.0220973460097629,0.5657262258414234,0.4556317671840826,0.0,0,0,0,0,0,0,0,0
FMN1,0.0226745415469019,0.39921753789825,0.0045096819799351,0.0,0,0,0,0,0,0,0,0
ZNF362,0.0,0.004795736949507,0.0301514974422738,0.0,0,0,0,0,0,0,0,0
TBC1D31,0.0,0.0315928881389539,0.0254254955560763,0.0,0,0,0,0,0,0,0,0
CCDC61,0.0,0.0032346750746054,0.0322250623041059,0.0,0,0,0,0,0,0,0,0
MEGF11,0.0227154106450979,0.2115638824825884,0.046284070577281,0.0,0,0,0,0,0,0,0,0
ETAA1,0.045521511176943,0.0133358806194729,0.0152388892847131,0.0,0,0,0,0,0,0,0,0
SYCP2,0.0227553264765657,0.01746220886377,0.0237948836342405,0.1530612244897959,0,0,0,0,0,0,0,0
ZNF234,0.0,0.044463330663155,0.0032356159000708,0.0,0,0,0,0,0,0,0,0
ZNF529,0.0,0.0021338300452588,0.0254386835863628,0.0,0,0,0,0,0,0,0,0
ZNF616,0.0224338099931164,0.0105079071862467,0.0036989011141011,0.0,0,0,0,0,0,0,0,0
RAD21L1,0.0,0.0206051205921627,0.0,0.0,0,0,0,0,0,0,0,0
FOPNL,0.0,0.0256363502676478,0.0185702385570408,0.0,0,0,0,0,0,0,0,0
CKAP2L,0.0,0.0130877030555402,0.0613058755754531,0.0,0,0,0,0,0,0,0,0
LRRCC1,0.0227539147248953,0.0065190669737617,0.1084027241592464,0.5340136054421769,0,0,0,0,0,0,0,0
SLC33A1,0.0,0.0,0.0243569627121696,0.0,0,0,0,0,0,0,0,0
ADIPOR2,0.0227652211715151,0.0085667879619903,0.0140949051691426,0.0,0,0,0,0,0,0,0,0
SELENOI,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
TMEM184C,0.0455275450358113,0.0012709066344215,0.0349543547100309,0.0,0,0,0,0,0,0,0,0
TMEM209,0.0455011707908266,0.034535835582733,0.0075684676722186,0.0,0,0,0,0,0,0,0,0
TMEM41B,0.0,0.008042627008822,0.0024929819033076,0.0,0,0,0,0,0,0,0,0
TP53I11,0.0,0.1327006915184111,0.0782414465071715,0.1156462585034013,0,0,0,0,0,0,0,0
LMBR1L,0.0,0.1278612100797984,0.0265212233830276,0.0,0,0,0,0,0,0,0,0
MBOAT2,0.0,0.0570236229256107,0.1456340237627467,0.0,0,0,0,0,0,0,0,0
CEP85L,0.0454234181613559,0.1577417104435213,0.0964359449239582,0.0,0,0,0,0,0,0,0,0
DCLK2,0.0,0.0312236203812756,0.0211789225518809,0.0,0,0,0,0,0,0,0,0
CCDC134,0.0,0.0994872060361479,0.0171072706454425,0.0,0,0,0,0,0,0,0,0
CACHD1,0.0449202105610954,0.2486032625935967,0.1968344526173729,0.2040816326530612,0,0,0,0,0,0,0,0
GPR107,0.022593280466711,0.0138525046775723,0.0040425754953785,0.0,0,0,0,0,0,0,0,0
LYSMD3,0.0,0.0145155450770865,0.0488441819245729,0.0,0,0,0,0,0,0,0,0
SLC35B3,0.0,0.0,0.0157607172983134,0.1564625850340136,0,0,0,0,0,0,0,0
SLC6A6,0.0227185680726367,0.017992994203503,0.1163939229988562,0.0,0,0,0,0,0,0,0,0
TMEM138,0.0,0.0279386976385781,0.0600404707170251,0.0,0,0,0,0,0,0,0,0
ZDHHC20,0.0227475917898805,0.0295004743535977,0.0987451057734985,0.0850340136054421,0,0,0,0,0,0,0,0
