Gene,MF: CESC,METH: CESC,GE: CESC,CNA: CESC,hsa04064,hsa04110_genes,hsa04115_genes,hsa04150,hsa04151,hsa04210,hsa04310,hsa04330,hsa04510,hsa04520,hsa04530,hsa04612,hsa04620,hsa04630
SLC30A10,0.0,0.1272059575294761,0.0111560703730131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDR44,0.107521275003161,0.0109369005223584,0.0156210481251804,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPM6B,0.0557756066699323,0.3805983289874715,0.0380913300444781,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC31A2,0.0,0.0179053495332673,0.1096110470511645,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PADI3,0.0,0.1923157029456293,0.3822396174610076,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP17L7,0.0,0.1776447092132311,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZIC3,0.08366945058942,0.3546723721330628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTUD7A,0.0262404349375507,0.1440535209750031,0.1389405954322968,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100PBP,0.0562699903252769,0.003608608223237,0.0004901081893072,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTI1A,0.0,0.0010782820180786,0.0408258794902823,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHL25,0.0280052279638956,0.0050917010801026,0.0167196706096629,0.3348017621145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM2B,0.0540400640136691,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHOX2,0.0,0.2033783451684024,0.1643231832008351,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4I1,0.0,0.0014821102159212,0.2245233239641663,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR63,0.0,0.1137386469346233,0.1205624076666875,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPK1,0.0267831040636142,0.0550153969086541,0.1188748426157469,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPLAH,0.0282277140300106,0.1047001748205494,0.1766570676043495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE7B,0.0279359739255662,0.1080538824015327,0.4497703869802267,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIK3R6,0.0,0.3299400142234313,0.0100727259260626,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PLXNB3,0.053878615875458,0.1459791627233545,0.029373035067954,0.3303964757709251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COQ6,0.0,0.0018431561778906,0.0055389109522437,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDLRAD4,0.0558882734247685,0.0748827690676315,0.1337095433726855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINE2,0.111120613172813,0.0210741861942741,0.0772750566899207,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPFIA4,0.0,0.002049731226042,0.0768370643588449,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELF3,0.1125887595587995,0.4337919512430911,0.0,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOL1,0.0,0.1130606486951105,0.1288691741349786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGMAR1,0.0,0.0016843562330811,0.0252990363129033,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYH15,0.0268590047965366,0.06771457647459,0.0286227843807987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUSC3,0.0,0.1220537779326486,0.0641598218939849,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGGF1,0.0279042815657629,0.0029188609912909,0.0034891750796554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G3,0.0,0.0850813440405384,0.4187329229893416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIPT1,0.0,0.0038029210001962,0.1221953901479406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTERF2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD99,0.028040986739698,0.0,0.1405220014985056,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF280D,0.0273272995787072,0.0803217722849342,0.1154866467656716,0.3083700440528634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A20,0.0,0.0101081169040684,0.0846691099408565,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HS2ST1,0.0274414127751195,0.021188574274396,0.0118993172392626,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHP2,0.0,0.0762941276518739,0.1909678107717896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERINC5,0.0,0.0135277727134888,0.1272600371794423,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAUS5,0.0282534632832,0.0027736257413963,0.093780562912394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL4,0.0282394702702347,0.0,0.0578798025378132,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ADCY5,0.0273402098062844,0.0716141454592363,0.4105185148248274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPAR1,0.0278962851346643,0.0398955317712834,0.1351677897866961,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PHTF1,0.055491643390486,0.0178013743327368,0.0381927165543971,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLDN23,0.0,0.0448221979701023,0.1927172502420078,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PTGR2,0.0,0.0109771704284798,0.009671601795273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENY2,0.0,0.006572201544808,0.0337753298811208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A6,0.0261870663150053,0.000234553224279,0.0388427334163761,0.3480176211453745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC30A5,0.0,0.0048969844173161,0.0377715112549356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF7,0.0260470295746239,0.0126174817191834,0.028605025027562,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIOBP,0.0831504879163292,0.1103083230386639,0.0980792346774205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOCS2,0.0281059447434866,0.0048774554071511,0.060685972323751,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANTXR2,0.0538404302426488,0.117182801076576,0.4235515585547728,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IFNA4,0.0,0.0599214250139724,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ITM2C,0.0,0.0751337654767817,0.1579198201195618,0.5682819383259912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4E1B,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ZNF441,0.0281184798531502,0.1199331484834062,0.1580465409549333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIC4,0.0282278196097321,0.0173190747055677,0.1231910930957508,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF157,0.027805887237759,0.169909520896065,0.1147673077769489,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHCR24,0.0280102751824812,0.0015355474740024,0.3312068792009308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIP1R,0.0832533576311806,0.0146687730990623,0.1147293050316505,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGIP1,0.0555863564194146,0.5981612878537816,0.1475344427678903,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERMAP,0.0,0.0019249590878108,0.0444220180497906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYLC1,0.0282513021921621,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKT6,0.0,0.0027110311194915,0.0447662590701027,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENAM,0.027997542933783,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC13A2,0.0,0.0195234643268432,0.0424521701498141,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GNT5,0.0,0.0480971678848176,0.2480993819776613,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCNT3,0.0,0.3888220270413963,0.3083750698776006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDE1A,0.026962453272644,0.1676558975139467,0.3532390518558521,0.1806167400881057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGES2,0.0,0.0039232327509836,0.0359417924676388,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIWIL2,0.0552659330108999,0.1920703033530675,0.3554733919556667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETD6,0.0,0.0120632289177307,0.0487181967502777,0.2334801762114537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KDM4B,0.0,0.0078018874532273,0.0497935465096577,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDTC1,0.0,0.0072846659088917,0.0417651459930897,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EYA3,0.0,0.0031589168321446,0.0608422405761947,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF679,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TALDO1,0.0,0.0026898855997277,0.0953520862345902,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LTBP2,0.0255535461907516,0.0350900034895272,0.0814937338133013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGGT2,0.0280187789158058,0.0081526518872331,0.0479450147267699,0.3039647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPS5,0.0279613898309321,0.0204639625891953,0.0213911276827786,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XRRA1,0.0820949965109321,0.0018748474501631,0.0564354256780689,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHIA,0.0274555697918637,0.0388546051988196,0.0,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP33,0.0253760237207099,0.0060212896049297,0.0018903035341617,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMP1,0.0282634750133302,0.2774635623508846,0.4008888960440719,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMMD5,0.0,0.0012886252023145,0.0007239724852329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYM,0.0,0.0352362679858964,0.0309531861068474,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB2,0.0,0.3124061759330591,0.1555879012887363,0.5198237885462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TINAG,0.0276215775566816,0.317148234951544,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL36,0.0,0.0302009307860322,0.037531347613162,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB3,0.0276984025599907,0.1404489929239653,0.0325095456213641,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1FOO,0.0,0.1653345142227088,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF614,0.0,0.3663435798415027,0.1735067080440759,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELENOS,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK5,0.1360572582729332,0.8109166889621238,0.3243123772449485,0.3039647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHFR2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDRD3,0.0,0.0042474204145075,0.0687624034344839,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRCIN1,0.1095537647316999,0.0583430172680687,0.1279817535921412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNTN5,0.0,0.6083528200439204,0.2220044685923714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLRT1,0.0282264430420054,0.0970498428772457,0.2076529201498053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYH6,0.0834538271831895,0.1670922132569491,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GINM1,0.0,0.0018329895263215,0.0886553971860986,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A39,0.0277624394627023,0.0194287281558321,0.1053518869942807,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARM1,0.0833645225550169,0.112310048184939,0.3076688609722087,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIN52,0.0,0.0050200268256236,0.0056879587879395,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WDHD1,0.0268967377628806,0.0017891574558337,0.2508354557252276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF574,0.0,0.0,0.0336263608700596,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VSX2,0.0,0.4642219518286592,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFF3,0.1059460449070632,0.4327315063166085,0.3758522186690046,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAF7L,0.056237370360894,0.1148055813095403,0.1870505493533556,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSTF3,0.0272436718901032,0.0185206156289427,0.0589410938100747,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENPP4,0.0,0.2944829867520674,0.1268791665168095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADPGK,0.0281804471928567,0.077126312716149,0.0809900438513399,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWISTNB,0.0,0.0027605152107908,0.0434964444637317,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LARGE1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALNT1,0.1119554780147675,0.1874792030220024,0.0582212200653134,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK4,0.0,0.0420291381750611,0.0589893736744203,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC16A10,0.0,0.0460398091572504,0.0526515870801112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC6A17,0.0278034341948129,0.3472594797015579,0.0238148254499693,0.1497797356828194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMRTA1,0.0,0.0,0.0962297182805826,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZER1,0.0282674748415102,0.0040610318076503,0.0871437950780096,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URB2,0.0,0.0055026480580269,0.0930496329883401,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL24,0.0,0.0630098866690582,0.0979648236111705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMC7,0.0,0.0029410688685007,0.0090768820587143,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA3,0.1641405871219632,0.4139676965170527,0.3803401734338639,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAMTS7,0.0281087637102629,0.2008631242293362,0.1143532787642922,0.3348017621145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNB4,0.0,0.0086028145546564,0.0472547041627165,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CNKSR3,0.0,0.0119454173141361,0.1709573941698888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLEKHM2,0.0278196079877551,0.0075113005282006,0.0189815348041853,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RO60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYT5,0.0277745189725377,0.0776774737486705,0.0825875046880647,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABCB8,0.0,0.0003608999387464,0.0098910682950078,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XK,0.0,0.0073513809162464,0.1488940687339967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNH3,0.0,0.0026186813190483,0.1386027667377198,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAQR6,0.0,0.0096181223024776,0.1784562991652935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMD3,0.0827727850686431,0.0165040527512405,0.013226295683024,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF1,0.0275131129652352,0.0,0.1724343557310757,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF6,0.0,0.2888018711156036,0.015072457602225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPY,0.0,0.7821066720937329,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIM19,0.0,0.0030033168644769,0.048152366750655,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC15A5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEMD2,0.0,0.013706061133177,8.255088200106401e-05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SALL1,0.0,0.6636038739768799,0.4299572643745168,0.2334801762114537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLA,0.0282694934422968,0.0493918682566736,0.0820025311790925,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFAT,0.027846675855044,0.0631748226271909,0.01315899938879,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC181,0.0267805270502025,0.5972822268805514,0.5110343748677115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TYSND1,0.0282234739914756,0.0058378533898195,0.0693225985913073,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXO10,0.0,0.0591669926725755,0.0856921765721524,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBOX1,0.0,0.5234905010718341,0.4548682617790854,0.4493392070484582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASTN2,0.0,0.4068207418610304,0.1383346706487986,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF662,0.0280501774397339,0.4119465721997264,0.2340022102761152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFM1,0.0560114232498185,0.0387635169791913,0.3005935751960393,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP1A4,0.0837439249954951,0.1084299961943259,0.0879490038335845,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSN1S1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP1A2,0.0,0.2392532640217567,0.5272218962766267,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL39L,0.0,0.0,0.1801106310399994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF2L,0.0523114463020601,0.0,0.086936594615728,0.3039647577092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORAI2,0.0241377205533572,0.1002538879637612,0.0882096956379198,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC39A3,0.0,0.1325243109037496,0.0230265272357138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEP120,0.0,0.0055278746694896,0.1065319840847665,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF419,0.0275981818813086,0.3095711772222106,0.1308799259837434,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRP15,0.0,0.0321371107706329,0.0210790864956041,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPCS3,0.0,0.0229086365832705,0.0032998318488495,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC39,0.0835437718005989,0.2287446416099196,0.1323008552057816,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAA16,0.0281096361189212,0.0110560927675046,0.0344052837539839,0.5198237885462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAFA,0.0,0.0280611377171668,0.1637940094433443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOBEC3F,0.0282269625736322,0.0595550783291627,0.0239005670599229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECH,0.0,0.0454551741284382,0.0010459539894609,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF6,0.0556399300310683,0.0517424292674052,0.0725059297132216,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADCY1,0.0279694377702175,0.2796652352361893,0.0714395685220537,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS11F,0.0281368754016789,0.4440448273551368,0.2452270436583899,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETD3,0.0559407613693318,0.002925735243726,0.0513006745538287,0.2202643171806167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRP3,0.02772843774533,0.0536993785177723,0.1740393401773093,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP27C1,0.0,0.0473181089837325,0.1178292199737457,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1H,0.0,0.0194108937004312,0.4185225732056345,0.2334801762114537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM258,0.0,0.0074841364187078,0.007566276586879,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH5A1,0.0278162859763129,0.1321502598830669,0.0328373053329429,0.2026431718061674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPFFR2,0.0,0.4200921392913969,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GATA5,0.0,0.2986989753093672,0.6534923283882622,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARD3,0.0509740279116674,0.0109457788442298,0.0378149152607072,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TMED3,0.0,0.052807329171646,0.0606059662365757,0.3348017621145374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCLRE1A,0.0,0.0149081525962659,0.0693186204555766,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG11,0.0,0.0050306430764572,0.0259301420630603,0.5198237885462555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOXL1,0.0,0.0075481901216598,0.0518189723697852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRNN,0.0,0.1331414488051525,0.2276106322994341,0.6960352422907488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBB8,0.0276987643437284,0.125347178044525,0.0780285884517437,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHTF8,0.0279895379335714,0.0019997204851199,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPFIBP1,0.0,0.0054400176116137,0.0286655324514139,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC26A8,0.0263394555266779,0.0414632974986326,0.0639289772710416,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETV4,0.0,0.000706757281852,0.1890311776229135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST8SIA5,0.0279281690618838,0.7835601532317283,0.1538945878930398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPV4,0.0,0.1498317525309519,0.3473915860781066,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUCNR1,0.0,0.0,0.0258678573093011,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMTNL1,0.0,0.2146830973312738,0.0366326729408327,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKIG,0.0,0.0029473369807718,0.3175971507064061,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HES4,0.0,0.0011902798451289,0.1198019393320551,0.1762114537444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIF2B,0.0279476166255162,0.2359316155280514,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQO1,0.0,0.0121377677908425,0.0936249858689098,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EMC10,0.0554337054553447,0.065712955278111,0.0002577459710396,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLR2M,0.0,0.031182453721849,0.1589897629263922,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIFM3,0.0561569893137287,0.1738642322462599,0.1088637415257037,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AOC1,0.0260983616970524,0.0,0.1356870966465991,0.2643171806167401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR1L,0.0565095740357104,0.1041584744734305,0.2488267558292954,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLCH1,0.0557519020032508,0.0007034631254332,0.0150866908935279,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF766,0.0548891553284762,0.0844961821003282,0.0297695041778313,0.1674008810572687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF585A,0.0270056595924727,0.2306381692083154,0.0201872836711165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATXN3L,0.0278462889063341,0.0937268574384835,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF627,0.0281320534514843,0.0398476004932461,0.1027304948878256,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPMK,0.0,0.0039702532698147,0.1048429330544739,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TWNK,0.0,0.0336951575836085,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WTIP,0.0,0.0973697990214707,0.2296180782206845,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YY2,0.0282404423579855,0.0402485387949956,0.0450304336987106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP2A6,0.0282412201046299,0.0114596901941813,0.4662355086197884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNOT11,0.0,0.0818327865358677,0.0641161316083229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCKAR,0.027946315534052,0.1041943551785666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEK8,0.0,0.0049012386343519,0.0805047461611608,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2orf49,0.0,0.0042209103270969,0.0400715679454308,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABAT,0.0,0.0063654103575764,0.0148665351415238,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPX2,0.0,0.3694100266990076,0.5071692779553207,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNPLA6,0.0485919724241841,0.0249198197031766,0.0090886264517952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHST4,0.0,0.0,0.0136156078035982,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPRT,0.1467281321990722,0.6135833862505322,0.3202903258474581,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM1,0.0275106705483324,0.089473391842651,0.3563767734903998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
