Gene,MF: THCA,METH: THCA,GE: THCA,CNA: THCA,hsa03320,hsa04010,hsa04115,hsa04310,hsa04520
HOXB3,0,0.0040679576977662,0.0231548702609798,0.0888888888888888,0,0,0,0,0
H1FOO,0,0.0447346151332417,0,0,0,0,0,0,0
ZNF614,0,0.0045856296587209,0.0690824339143143,0,0,0,0,0,0
SELENOS,0,0,0,0,0,0,0,0,0
SLITRK5,0,0.0029793764542376,0.5125833926761989,0,0,0,0,0,0
DHFR2,0,0,0,0,0,0,0,0,0
TDRD3,0,0.0030599275493067,0.024082938051248,0.2222222222222222,0,0,0,0,0
SRCIN1,0,0.0046206895637465,0.3581911224465596,0.0888888888888888,0,0,0,0,0
CNTN5,0.0142038859327122,0.0075226928950704,0.4895253665843956,0,0,0,0,0,0
FLRT1,0,0.020713869973862,0.4321219055552145,0,0,0,0,0,0
MYH6,0.0072061292220162,0.0987337282791381,0,0,0,0,0,0,0
GINM1,0,0.0046724386986491,0.0102066087232889,0,0,0,0,0,0
SLC25A39,0,0.0047111935610122,0.0089295210585808,0.0888888888888888,0,0,0,0,0
PARM1,0,0.0232805798895552,0.0674118553773883,0,0,0,0,0,0
LIN52,0,0.0064424244791693,0.0126489081359486,0,0,0,0,0,0
WDHD1,0.0070367014568411,0.0088506322307761,0.0681161579692307,0,0,0,0,0,0
ZNF574,0,0,0.0210044457344607,0,0,0,0,0,0
VSX2,0,0.1064013056210959,0,0,0,0,0,0,0
AFF3,0,0.0640767673807543,0.0306016994464754,0,0,0,0,0,0
TAF7L,0,0.0547970743404604,0.1672842886595079,0.0444444444444444,0,0,0,0,0
CSTF3,0,0.0031596879077503,0.0087666206910332,0,0,0,0,0,0
ENPP4,0,0.0015782207037285,0.0345545074298191,0,0,0,0,0,0
ADPGK,0.0036035937419154,0.0020026347986135,0.0132714902726154,0,0,0,0,0,0
TWISTNB,0.0036038730495469,0.0019286885677119,0.0472170693837944,0.0111111111111111,0,0,0,0,0
LARGE1,0,0,0,0,0,0,0,0,0
GALNT1,0,0.0236620096561254,0.0283843048149768,0,0,0,0,0,0
CAMK4,0,0.0087266078997149,0.0460529413083278,0,0,0,0,0,0
SLC16A10,0,0.0010209822336508,0.0472893835391199,0,0,0,0,0,0
SLC6A17,0,0.0113683942678555,0.1569443105740692,0,0,0,0,0,0
DMRTA1,0,0,0.041568410848883,0.3111111111111111,0,0,0,0,0
ZER1,0,0.0035443366233398,0.0076652168252165,0.3111111111111111,0,0,0,0,0
URB2,0,0.0065877911885577,0.0211849722432042,0,0,0,0,0,0
IL24,0,0.0537268385784894,0.0160420705245195,0.3222222222222223,0,0,0,0,0
EMC7,0,0.0111430600626703,0.0201094629180108,0,0,0,0,0,0
GRIA3,0,0.0401188800589253,0.0030051961914499,0.0444444444444444,0,0,0,0,0
ADAMTS7,0,0.0529972186515663,0.1117323613884912,0,0,0,0,0,0
GNB4,0,0.0004989176880378,0.0312006234858878,0,0,0,0,0,0
CNKSR3,0,0.0066539545945698,0.0845851582802745,0,0,0,0,0,0
PLEKHM2,0.0036023041356492,0.003234927496049,0.0413414900256911,0,0,0,0,0,0
RO60,0,0,0,0,0,0,0,0,0
SYT5,0,0.0021311615395164,0.0239696216947067,0,0,0,0,0,0
ABCB8,0,0.0150496744387511,0.03169411068279,0.0111111111111111,0,0,0,0,0
XK,0,0.0446059642732412,0.1297531664494927,0.0444444444444444,0,0,0,0,0
KCNH3,0,0.0715463769225216,0.0314012328403208,0,0,0,0,0,0
PAQR6,0,0.1005316411043245,0.1319262984958118,0,0,0,0,0,0
NMD3,0.0070259448988927,0.0001950949162225,0.0216590819787339,0,0,0,0,0,0
C1QTNF1,0,0,0.0178175709798551,0.0888888888888888,0,0,0,0,0
C1QTNF6,0.0036036408740733,0.0542372630302944,0.0528220390653932,0.988888888888889,0,0,0,0,0
NPY,0,0.0680139781300296,0.2636483407515023,0.0111111111111111,0,0,0,0,0
SMIM19,0,0.0034873549263663,0.0539718117588348,0,0,0,0,0,0
SLC15A5,0,0,0,0,0,0,0,0,0
LEMD2,0,0.0044192518297072,0.0012484950997161,0,0,0,0,0,0
SALL1,0,0.0125217161168762,0.0260554656410708,0,0,0,0,0,0
GLA,0,0.0286470494657699,0.0352411591779528,0.0444444444444444,0,0,0,0,0
ZFAT,0,0.0548871239010913,0.0279596445728981,0.0777777777777777,0,0,0,0,0
CCDC181,0.0036004152591557,0.083169501813856,0.0447888699728241,0.3222222222222223,0,0,0,0,0
TYSND1,0,0.0048955352600262,0.0332061926266301,0.1333333333333333,0,0,0,0,0
FBXO10,0.0036037001792757,0.0051414364080865,0.0417782085000088,0.3111111111111111,0,0,0,0,0
BBOX1,0,0.3197281581053511,0.1485164450121373,0,0,0,0,0,0
ASTN2,0.0071938812733326,0.0012266907037008,0.0206367766231822,0.3111111111111111,0,0,0,0,0
ZNF662,0,0.0016757224624681,0.0362395359149656,0,0,0,0,0,0
OLFM1,0.0106698321081269,0.0279334065581193,0.1238154013568174,0.3111111111111111,0,0,0,0,0
ATP1A4,0,0.0006074077629829,0.1701553187220877,0.3222222222222223,0,0,0,0,0
CSN1S1,0,0,0,0,0,0,0,0,0
ATP1A2,0.0143025474616834,0.1150801436739955,0.0494639249405494,0.3222222222222223,0,0,0,0,0
RPL39L,0,0,0.0596145507482924,0,0,0,0,0,0
MCF2L,0,0,0.0171265938922209,0,0,0,0,0,0
ORAI2,0,0.0099472380644702,0.0468874795244499,0.0111111111111111,0,0,0,0,0
SLC39A3,0,0.0125536118925841,0.0311996402150895,0.0777777777777777,0,0,0,0,0
CEP120,0.0071112193735198,0.0066056722601457,0.053743937685802,0,0,0,0,0,0
ZNF419,0,0.0026307258754811,0.0220009235043005,0,0,0,0,0,0
RRP15,0,0.002350303226087,0.0494590560088682,0,0,0,0,0,0
SPCS3,0,0.0029109044674095,0.0540574880548076,0.0555555555555555,0,0,0,0,0
CCDC39,0.0072066476751129,0.0003438877934911,0.1993267708198128,0,0,0,0,0,0
NAA16,0,0.0129249965478692,0.0356983123608948,0,0,0,0,0,0
MAFA,0,0.0265635878720019,0.298836415755889,0,0,0,0,0,0
APOBEC3F,0.0036036076466767,0.0530248369181595,0.0069602009043764,0.988888888888889,0,0,0,0,0
FECH,0.0036036383639388,0.0245622846777938,0.0701883190540063,0,0,0,0,0,0
PHF6,0.0070861268181377,0.0341939699919598,0.0097093201451587,0.0444444444444444,0,0,0,0,0
ADCY1,0,0.0685812267293244,0.0412631541805971,0.0111111111111111,0,0,0,0,0
TMPRSS11F,0.0036039916771883,0.4997633900360312,0.1524145447863358,0,0,0,0,0,0
SETD3,0,0.0016992213597074,0.0349456285301544,0,0,0,0,0,0
LRP3,0,0.0148938475634845,0.0305867248747545,0,0,0,0,0,0
CYP27C1,0,0.0101941051611587,0.1492215740578294,0,0,0,0,0,0
MT1H,0,0.0181385052486331,0.5140098920709056,0,0,0,0,0,0
TMEM258,0,0.0048553304108091,0.0167962398836765,0,0,0,0,0,0
ALDH5A1,0.0036007959050108,0.0266430172121121,0.0082950740550696,0,0,0,0,0,0
NPFFR2,0.0036034935224594,0.0883681461011425,0.0487599245006611,0,0,0,0,0,0
GATA5,0.0036041148645817,0.0141449119392272,0.1815070708061898,0,0,0,0,0,0
PARD3,0.0035968339685563,0.0179560317913386,0.0059851761136215,0,0,0,0,0,1
TMED3,0.003596762062456,0.0041833114626294,0.0257575665736878,0,0,0,0,0,0
DCLRE1A,0.0036025591315181,0.0057808127532851,0.0346464104366142,0,0,0,0,0,0
ALG11,0.0035860871502416,0.0029530447083518,0.0987042843810988,0.2222222222222222,0,0,0,0,0
LOXL1,0,0.0486646976355405,0.0637304107774534,0,0,0,0,0,0
CRNN,0,0.2918843363136865,0,0,0,0,0,0,0
TUBB8,0,0.0016635132164345,0.05526171712671,0,0,0,0,0,0
CHTF8,0.0035151285831102,0.0060777563789094,0,0,0,0,0,0,0
PPFIBP1,0.0070495704653258,0.0073326371311085,0.0406665207226452,0,0,0,0,0,0
SLC26A8,0.0072059364218129,0.1064710621636629,0.0336097836019602,0,0,0,0,0,0
ETV4,0,0.0104609655034205,0.4228147572485793,0.0888888888888888,0,0,0,0,0
ST8SIA5,0,0.0644587397222134,0.0942982840035546,0,0,0,0,0,0
TRPV4,0,0.0441356445220654,0.0095281260362807,0,0,0,0,0,0
SUCNR1,0,0,0.21794981178204,0,0,0,0,0,0
SMTNL1,0.0071786734351183,0.0871439402904835,0.0369200450892371,0,0,0,0,0,0
PKIG,0,0.0606992157688809,0.0044064526489094,0,0,0,0,0,0
HES4,0,0.0087494187097127,0.1913154310230382,0,0,0,0,0,0
KIF2B,0,0.0525579047466778,0,0.0888888888888888,0,0,0,0,0
NQO1,0,0.0433812799465603,0.0012006363052572,0,0,0,0,0,0
EMC10,0,0.0227528161639494,0.0167956511818879,0,0,0,0,0,0
POLR2M,0,0.0012591173716221,0.0188000754857561,0,0,0,0,0,0
AIFM3,0.003601247109006,0.0162860602525043,0.0153971481538804,0.0777777777777777,0,0,0,0,0
AOC1,0.0072028896948506,0,0.1986577313425427,0.0111111111111111,0,0,0,0,0
CR1L,0,0.0356560105141339,0.0685286740413426,0.3222222222222223,0,0,0,0,0
PLCH1,0.0035594800871578,0.0579358417910359,0.3433533047078966,0,0,0,0,0,0
ZNF766,0.0036020065237097,0.0201638806588523,0.0401217149155476,0,0,0,0,0,0
ZNF585A,0,0.0060430375249517,0.0488533222977641,0,0,0,0,0,0
ATXN3L,0,0.10707764218148,0,0.0444444444444444,0,0,0,0,0
ZNF627,0,0.0047756994815902,0.0141008230741001,0.0777777777777777,0,0,0,0,0
IPMK,0.0035929666200481,0.0032840745472603,0.0410749419746353,0,0,0,0,0,0
TWNK,0,0.013163021358504,0,0,0,0,0,0,0
WTIP,0,0.0182407849857828,0.1040501158147692,0,0,0,0,0,0
YY2,0.0036035513059698,0.0276918328837131,0.025978092421283,0.0444444444444444,0,0,0,0,0
CYP2A6,0,0.0145828579602939,0.1690083438937836,0,0,0,0,0,0
CNOT11,0.0035877551250564,0.018952588976775,0.0003585553153217,0,0,0,0,0,0
CCKAR,0.0036040084027245,0.0443981200156402,0,0,0,0,0,0,0
NEK8,0.0072078535989433,0.0102185838311279,0.0310347031184036,0.0888888888888888,0,0,0,0,0
C2orf49,0,0.0067814787371575,0.0568665646052699,0,0,0,0,0,0
ABAT,0.0035986214628076,0.0031728643266984,0.0788622133757303,0,0,0,0,0,0
GPX2,0,0.0154297632376334,0.0930693224934214,0,0,0,0,0,0
PNPLA6,0.0035885252626312,0.0058588543614258,0.0335368271827069,0.0777777777777777,0,0,0,0,0
CHST4,0,0,0.1005073793620044,0,0,0,0,0,0
PTPRT,0.0035969964110085,0.0076161058289715,0.2266901367603365,0,0,0,0,0,0
ACSM1,0,0.0275948131659702,0.0704156435083844,0,0,0,0,0,0
ARHGAP5,0.0034023480694982,0.0039256094908347,0.0417649307486378,0,0,0,0,0,0
KISS1R,0,0.010073504476912,0.3014267656221732,0.0777777777777777,0,0,0,0,0
AMD1,0,0.003995683645816,0.077663195167913,0,0,0,0,0,0
EYA1,0,0,0.375888972875206,0.0777777777777777,0,0,0,0,0
ATF6B,0,0.0031471536444722,0.0012025443223258,0,0,0,0,0,0
ARHGAP30,0.0072048607623419,0.079359279729611,0.0259678088433039,0.3222222222222223,0,0,0,0,0
MVK,0,0.0033088082659891,0.0003014548694413,0,0,0,0,0,0
CELF2,0.0035906404722329,0,0.0471405773094205,0,0,0,0,0,0
FGD2,0.003584950578901,0.024867619427042,0.1571045861061626,0,0,0,0,0,0
LAMA3,0.0106075117138067,0.0251306004022714,0.0108956064958902,0,0,0,0,0,0
IVL,0,0.2113663232464805,0.5518304287068956,0,0,0,0,0,0
CCL15,0.0036011233241032,0.0053261194398263,0.035085094525616,0.0888888888888888,0,0,0,0,0
MRPL58,0,0,0,0,0,0,0,0,0
COPG2,0.0035999938554522,0.0030665467256146,0.0312583433254058,0.0111111111111111,0,0,0,0,0
ANLN,0,0.0200982089542541,0.1072890875360149,0.0111111111111111,0,0,0,0,0
HMCN1,0.0358424540314328,0.0012524668657393,0.0162413941298946,0.3222222222222223,0,0,0,0,0
GPR135,0,0.0020599796999899,0.0900878864211227,0,0,0,0,0,0
INTS5,0,0.0043203132675626,0.0084135001174244,0,0,0,0,0,0
TM9SF3,0,0.007731186917367,0.0237050106223124,0.1333333333333333,0,0,0,0,0
VASH2,0,0.0128488045095276,0.0541738801949241,0.3222222222222223,0,0,0,0,0
FRZB,0,0.0202960328867192,0.0167670491003424,0,0,0,0,1,0
MYF6,0,0.0134225611147263,0,0,0,0,0,0,0
ATP11B,0.0070510694663985,0.0007854128968472,0.0028651804435058,0,0,0,0,0,0
HAND1,0,0.0365726757259913,0,0,0,0,0,0,0
SDHC,0,0.0059541863436757,0.0281268400750581,0.3222222222222223,0,0,0,0,0
TRPM4,0.0036020835653715,0.0023268640262971,0.0328363484864577,0,0,0,0,0,0
PCYT1B,0,0.176638504859843,0.1113605428765243,0.0444444444444444,0,0,0,0,0
SPPL2B,0,0.0120869189869388,0,0.0777777777777777,0,0,0,0,0
PNPLA2,0,0.0380010014531065,0.0414572563124614,0,0,0,0,0,0
FAM50A,0,0.0064700683533314,0.0234925452322191,0.0444444444444444,0,0,0,0,0
GAL3ST1,0,0,0.0476939797978659,0,0,0,0,0,0
LSM14A,0,0.0027128977540058,0.0146850928949729,0,0,0,0,0,0
DPP8,0.0036029511700942,0.0009332223029081,0.037743166067294,0,0,0,0,0,0
CHRM2,0,0.0418413558053787,0,0.0111111111111111,0,0,0,0,0
SCGB1A1,0,0,0,0,0,0,0,0,0
SLC2A6,0,0.0007103508473636,0.0701245383489406,0.3111111111111111,0,0,0,0,0
RNASEH1,0,0.0045061974767358,0.0346612504512022,0,0,0,0,0,0
POGK,0,0.0350945344511927,0.0105766093499261,0.3222222222222223,0,0,0,0,0
SLC26A5,0,0.0077941734572073,0.0709386363554867,0.0111111111111111,0,0,0,0,0
DCTN5,0,0.0022952178557848,0.0272977685065372,0,0,0,0,0,0
ZIC2,0.0036040652996092,0.0687588802865814,0,0,0,0,0,0,0
ATG9B,0,0,0.0860239667004463,0.0111111111111111,0,0,0,0,0
RHO,0,0.013198077922626,0.1983143565818446,0,0,0,0,0,0
TRAPPC11,0.0034600404019539,0.006184248832449,0.0207047877977691,0.0555555555555555,0,0,0,0,0
SCNN1A,0,0.513750732114751,0.0336051825378812,0,0,0,0,0,0
ABLIM2,0.0035987124788697,0.0208211252570286,0.0612627588561967,0,0,0,0,0,0
WASHC4,0,0.0019425116226802,0,0,0,0,0,0,0
SORD,0,0.0241377757661992,0.1706058701300782,0,0,0,0,0,0
ZNF773,0,0.0021288620715988,0.0391701014922525,0,0,0,0,0,0
PLPPR3,0,0,0,0,0,0,0,0,0
SYCN,0,0.0623414554632893,0,0,0,0,0,0,0
SLC18A3,0,0.0147247652029298,0,0,0,0,0,0,0
LRRC18,0,0.0131181052089155,0,0,0,0,0,0,0
PER3,0,0.0570016798703447,0.0174933321760231,0,0,0,0,0,0
SEC14L1,0,0.0055512796563583,0.0211814959771959,0.0888888888888888,0,0,0,0,0
PRAME,0,0.0517370979346418,0.1662613493621435,0,0,0,0,0,0
CALY,0,0.0445030737844275,0.061271199100782,0,0,0,0,0,0
FAM13B,0,0.0078762650276096,0.0759015671695474,0.2333333333333333,0,0,0,0,0
ELMOD1,0,0.0081994615380214,0.2428378426177554,0,0,0,0,0,0
CDHR1,0.0036032485590147,0.0292528214602001,0.1502937389042677,0.1333333333333333,0,0,0,0,0
MRPL22,0,0.0131898174852713,0.0020576800805258,0,0,0,0,0,0
STATH,0.0036041326750688,0,0,0,0,0,0,0,0
FMO4,0,0.0124929808487828,0.0703724638864716,0.3222222222222223,0,0,0,0,0
COL4A6,0.0035987729546914,0.0270781107943402,0.2702609058294696,0.0444444444444444,0,0,0,0,0
KMT5C,0,0.001024346845404,0,0,0,0,0,0,0
EPS8L2,0,0.1178808841923398,0.0145247320918243,0,0,0,0,0,0
SNX22,0.0072004890312997,0.0153125366660443,0.1502998377620854,0,0,0,0,0,0
B3GALT2,0,0.0829117964817177,0.4305694389332802,0.3222222222222223,0,0,0,0,0
HOXD10,0,0.1742433866661239,0.1008428628831851,0,0,0,0,0,0
RASA4,0,0,0.0862065401064839,0.0111111111111111,0,0,0,0,0
MICOS10,0,0,0,0,0,0,0,0,0
CDKN2AIP,0,0.0017029094744376,0.0443593869977513,0.0555555555555555,0,0,0,0,0
FRMD4A,0.003602455179799,0,0.0770949330403603,0,0,0,0,0,0
KIDINS220,0,0.0058653253176676,0.0103952626882584,0,0,0,0,0,0
SAP130,0.0035098780277047,0,0.03442068002953,0,0,0,0,0,0
SLC6A8,0.0072070541874181,0.0632109155750818,0.0112722833541539,0.0444444444444444,0,0,0,0,0
GPD1,0,0.1126093743070269,0.080473821729492,0,0,0,0,0,0
TVP23A,0.0071957624881606,0.191668221041601,0.096414012158999,0,0,0,0,0,0
PUM1,0.0033425493467189,0.0066344592325264,0.0237803064236986,0,0,0,0,0,0
PLCZ1,0.0035714159133679,0.0535173099799624,0,0,0,0,0,0,0
AKAP3,0,0.0085530273445404,0.179761311724748,0,0,0,0,0,0
ABCB4,0,0.0500662619222648,0.0375711105526308,0.0111111111111111,0,0,0,0,0
ZNF800,0,0.006404622077551,0.0536634319606679,0.0111111111111111,0,0,0,0,0
AMER2,0,0.0197713284433521,0,0.1777777777777777,0,0,0,0,0
PAPSS1,0.0072080492664124,0.0300983600848595,0.077219662801771,0,0,0,0,0,0
HLA-DPA1,0,0.0125213348897761,0.1098877421069613,0,0,0,0,0,0
MTFP1,0,0.0362731089637961,0.0735612052168004,0,0,0,0,0,0
MLYCD,0.0035995042102288,0.0138926089406069,0.0400896408062065,0.0666666666666666,0,0,0,0,0
GSX2,0,0.0129357524779879,0,0,0,0,0,0,0
CHCHD1,0.0036040016474676,0.0029475311479058,0.0144523864146405,0.1333333333333333,0,0,0,0,0
SPANXA2,0,0,0,0.0444444444444444,0,0,0,0,0
SPANXA1,0,0,0,0.0444444444444444,0,0,0,0,0
FAM180B,0,0.0433752704078902,0.6430134399125125,0,0,0,0,0,0
BMS1,0.010517084268549,0.0043391997848953,0.0087588007782298,0,0,0,0,0,0
FOXG1,0,0.2253384753997622,0.1970393769271178,0,0,0,0,0,0
SMR3B,0,0,0.2665007082305821,0,0,0,0,0,0
ATOH7,0,0.0864779230604286,0.0227745475688488,0.1333333333333333,0,0,0,0,0
POTEF,0,0,0,0,0,0,0,0,0
OLIG2,0,0.0600663508528676,0,0,0,0,0,0,0
SLAMF7,0,0.1404728232938327,0.057300066739159,0.3222222222222223,0,0,0,0,0
TOMM5,0,0.0290689740059225,0.015797837954324,0.3111111111111111,0,0,0,0,0
TULP1,0.0036021126147225,0.0272476537872209,0.0885208334782799,0,0,0,0,0,0
RAB40C,0,0.003073899822173,0.0074328544302393,0,0,0,0,0,0
LRWD1,0,0.0025869884489757,0.0422032125747121,0.0111111111111111,0,0,0,0,0
CHD5,0,0.0264763619217466,0.0228597776605212,0,0,0,0,0,0
DOCK11,0.0176630407479181,0.0274262475244823,0.0386397981556657,0.0444444444444444,0,0,0,0,0
KCNE5,0.0035949465635464,0.0306537164693885,0,0,0,0,0,0,0
STARD7,0,0.0025372714191631,0.0427575469744616,0,0,0,0,0,0
HIST1H2BO,0,0.0044672958998149,0.011734567470961,0,0,0,0,0,0
PGLS,0,0.0110270392767954,0.0347035293824124,0.0888888888888888,0,0,0,0,0
MTMR1,0,0.035419604871586,0.0117655697413638,0.0444444444444444,0,0,0,0,0
RFC1,0,0.0004082342558974,0.0317366594401118,0,0,0,0,0,0
CNKSR2,0,0,0.042936914702094,0.0444444444444444,0,0,0,0,0
ZNF274,0,0.0745721784767046,0.0249439523812907,0,0,0,0,0,0
DUSP22,0,0.0538795098153294,0.0249073312510234,0,0,0,0,0,0
DNA2,0,0.0218159535880527,0.0048485272313196,0.1333333333333333,0,0,0,0,0
EIF2D,0,0.0071501359697489,0.0259795702484087,0.3222222222222223,0,0,0,0,0
FGD6,0,0.0025599607367608,0.0343226285676468,0,0,0,0,0,0
RIOK1,0.0072078752018547,0.0110416679149339,0.051308531233128,0,0,0,0,0,0
NLE1,0,0.0147274334201775,0.0127239431555995,0.0888888888888888,0,0,0,0,0
NPIPA1,0,0,0.0472494982683235,0,0,0,0,0,0
ZNF721,0.0071897063092473,0.0016610468891936,0.0263691835429934,0,0,0,0,0,0
PCSK1,0.0072012521245649,0.0902631565708268,0.1075851792271805,0,0,0,0,0,0
MARVELD2,0.0069679815606331,0,0.075695847969394,0,0,0,0,0,0
CHDH,0,0.016962282799839,0.0414724596772215,0,0,0,0,0,0
ACER2,0,0.0406452742602088,0.1043213003633962,0.3111111111111111,0,0,0,0,0
NPTN,0,0.0020970447011721,0.0270028787779171,0,0,0,0,0,0
CUZD1,0,0.0577827472520717,0.0370449995882449,0,0,0,0,0,0
HAPLN2,0,0.002580644163232,0.021827802530916,0,0,0,0,0,0
PMS1,0.0035976871666404,0,0.0446929533663766,0,0,0,0,0,0
PGPEP1,0,0.0089514529687315,0.0951449848580056,0.0888888888888888,0,0,0,0,0
SPO11,0,0.0293222789470694,0,0,0,0,0,0,0
BRF1,0,0.040826859920812,0.0217018492703909,0,0,0,0,0,0
TCHH,0,0.0472695438771892,0.0321872220068995,0,0,0,0,0,0
CTSE,0,0.0353102773625625,0.0243380651095615,0.3222222222222223,0,0,0,0,0
CCL4L2,0,0,0.1811720214589798,0.0888888888888888,0,0,0,0,0
MYO19,0.0035147294830269,0.0054380274391041,0.0142443539532304,0.0888888888888888,0,0,0,0,0
CHST12,0,0.0020637019040387,0.0006282005764476,0.0111111111111111,0,0,0,0,0
TANGO6,0,0.0038989694312821,0.0298806134616816,0,0,0,0,0,0
ADCY6,0.0035979401591546,0.0059921964562709,0.0008111253519193,0,0,0,0,0,0
ROPN1B,0.0036035259532265,0,0.2400741221773118,0,0,0,0,0,0
MZT1,0,0.0073911883438606,0.0115659239608397,0,0,0,0,0,0
ACSL1,0,0.0225854230358013,0.0675096831959797,0.0555555555555555,1,0,0,0,0
NTPCR,0,0.0051850711039449,0.000974270681728,0,0,0,0,0,0
PRPF40B,0,0.0140915850197974,0.0316520762129746,0,0,0,0,0,0
GFM1,0.003521805233516,0.0109777018897035,0.0374065553382969,0,0,0,0,0,0
GMNC,0,0.022656076242912,0.1948824369562879,0,0,0,0,0,0
NDUFB2,0,0,0.019088818730514,0.0111111111111111,0,0,0,0,0
HTN1,0,0,0,0,0,0,0,0,0
DBH,0,0.0829846461248725,0.1165236391362587,0.3111111111111111,0,0,0,0,0
ZC3H7A,0.010644064932407,0.0301673843815956,0.046220858237676,0,0,0,0,0,0
SPATA9,0,0.0030645233538173,0.1833310810258709,0,0,0,0,0,0
GBP3,0,0,0.10748444668971,0,0,0,0,0,0
GBE1,0.0035664157310585,0.0051414527842723,0.0511273642639681,0,0,0,0,0,0
DMRT2,0,0,0.0992408577300036,0.3111111111111111,0,0,0,0,0
TMPRSS15,0.0108095016610996,0,0,0,0,0,0,0,0
TNXB,0.0035987772770435,0.1197282141217712,0.1879628378704389,0,0,0,0,0,0
PLXDC1,0,0.0069453015030638,0.1362765264235168,0.0888888888888888,0,0,0,0,0
MMP15,0,0.0003825971516512,0.0775864680309951,0,0,0,0,0,0
HIKESHI,0,0,0,0,0,0,0,0,0
MYO3B,0.0107317461355082,0.7744952718892395,0.1017409861971423,0,0,0,0,0,0
KIAA1109,0.0374897379226022,0.0042060209790672,0.0586099593679422,0,0,0,0,0,0
CBSL,0,0,0,0,0,0,0,0,0
LOXL3,0,0.0409910163613923,0.002300811707539,0,0,0,0,0,0
ANXA3,0.0035640533966785,0.0115732876244705,0.0539435302564735,0,0,0,0,0,0
KCNH1,0.0035949655415523,0.0141858714706067,0.1348197891659144,0.3222222222222223,0,0,0,0,0
HMGCS2,0,0.0362581134080324,0.5193582842408763,0,1,0,0,0,0
NTN1,0,0.0009201778177188,0.2093532049979325,0.0888888888888888,0,0,0,0,0
DRAXIN,0,0.0268404654319531,0.3097718273411218,0,0,0,0,0,0
SUPV3L1,0,0.0072846417468691,0.014890911605013,0.1333333333333333,0,0,0,0,0
NPL,0.0035847535006425,0.0056462078705486,0.0045496571628926,0.3222222222222223,0,0,0,0,0
IRX5,0,0.0105955146542625,0.0368067172505663,0,0,0,0,0,0
QPRT,0.0036037578610557,0.097535497283204,0.0134461188891383,0,0,0,0,0,0
NRDC,0,9.44269495112902e-06,0,0,0,0,0,0,0
CALHM6,0,0,0,0,0,0,0,0,0
PTGFR,0,0,0.320532988813011,0,0,0,0,0,0
ZNF740,0,0.0063661729372386,0.0418974246195934,0,0,0,0,0,0
BGLAP,0,0.0152653196348954,0.0110229705830878,0,0,0,0,0,0
IGFBP7,0.0036040564127393,0.0061522453363145,0.0314277078926353,0,0,0,0,0,0
CYP4A11,0,0.1341319524524611,0.123529337922778,0,0,0,0,0,0
PRDM2,0,0.081738935772276,0.0721872562337021,0,0,0,0,0,0
PPA2,0,0.0133960371756995,0.0088889036209583,0,0,0,0,0,0
UBL3,0,0.0034245814223835,0.0092125674022065,0.1777777777777777,0,0,0,0,0
PTCRA,0,0.06052012640324,0.0538794603997752,0,0,0,0,0,0
KCTD21,0,0.003784844823696,0.0097223337150023,0,0,0,0,0,0
TAF5,0.0035834988055874,0.022492839787998,0.0594213729366409,0.1333333333333333,0,0,0,0,0
HACD4,0,0,0,0,0,0,0,0,0
NFATC2IP,0,0.0086425083994068,0.0071671702105966,0,0,0,0,0,0
CEPT1,0,0.0082609518567906,0.0082022467865546,0,0,0,0,0,0
FZD8,0.0072058284711025,0.0034835536120503,0.1610763986230307,0,0,0,0,1,0
MTRF1L,0,0.0046130652657581,0.0366408615205322,0,0,0,0,0,0
UBE2Q2,0.0035598477030114,0.0033964273624905,0.0328685928857525,0,0,0,0,0,0
BARHL1,0,0.0091853552249124,0,0.3111111111111111,0,0,0,0,0
PIM3,0,0.0146115639596353,0.0316066843084226,1,0,0,0,0,0
ZNF181,0.0069904994877215,0.0068178473176722,0.0915291769619607,0,0,0,0,0,0
SWAP70,0,0.0260449848892595,0.0092559216823293,0,0,0,0,0,0
HS6ST1,0,0.016844610298523,0.0802635075959404,0,0,0,0,0,0
DNAH17,0.0071985533167912,0.1006276577224441,0.0624051189414308,0.0888888888888888,0,0,0,0,0
CYP39A1,0,0.0140913455139158,0.0697575443580511,0,0,0,0,0,0
PPT1,0.0103869809015954,0,0.0245824335177505,0,0,0,0,0,0
RBMY1E,0,0,0,0,0,0,0,0,0
MTHFD1L,0,0.0068666715862587,0.1107808911309919,0,0,0,0,0,0
MRPL37,0,0.0093896484802249,0.0133055481149993,0,0,0,0,0,0
TPTE2,0.0036031174332087,0,0.2123132478243338,0,0,0,0,0,0
FOXN2,0.0035433719763897,0.0097430875291981,0.0129013439735058,0,0,0,0,0,0
SLC20A1,0,0.0068955551199538,0.0411991754780449,0,0,0,0,0,0
NDUFS6,0,0.0005808555809761,0.0088584263203531,0,0,0,0,0,0
ATOH8,0,0.0047525571805202,0.0629402387885269,0,0,0,0,0,0
DECR2,0.003604121620263,0.0168391587222426,0.0297264931092768,0,0,0,0,0,0
VIPR1,0,0,0.135493182938036,0,0,0,0,0,0
ZNF469,0,0.0575163163553218,0.0256000196873059,0.0666666666666666,0,0,0,0,0
GRIK1,0.0071856392764679,0.0425775443973023,0.1873524213433121,0,0,0,0,0,0
TAAR1,0,0.0304104961153048,0,0,0,0,0,0,0
GRWD1,0,0.0007275796077352,0.0060034961326428,0,0,0,0,0,0
RCE1,0,0.0049686037413261,0.0049882288124391,0,0,0,0,0,0
