gene,MF: STAD,METH: STAD,GE: STAD,CNA: STAD,hsa04010,hsa04110,hsa04115,hsa04151,hsa04310,hsa04350,hsa04520,hsa05120
ZNF585B,0.0,0.2425540661832748,0.0111752693599526,0.0,0,0,0,0,0,0,0,0
ZFP82,0.0130514551108953,0.7666109570058947,0.0471843217568476,0.0,0,0,0,0,0,0,0,0
NAPEPLD,0.0256320356649749,0.009674194512588,0.0076694369134872,0.0,0,0,0,0,0,0,0,0
ZNF716,0.064998618424556,0.2469396499004071,0.0,0.0,0,0,0,0,0,0,0,0
ZNF705G,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
OR7G3,0.0130559033411727,0.338353657917617,0.0,0.0,0,0,0,0,0,0,0,0
NT5C1B,0.0385334602021654,0.0167397551780316,0.0514283144300871,0.0,0,0,0,0,0,0,0,0
ECE2,0.0382393132397589,0.0406117643659763,0.0815512061776267,0.0,0,0,0,0,0,0,0,0
DNASE2B,0.0,0.006613987791777,0.0635040700885078,0.3009708737864078,0,0,0,0,0,0,0,0
BTD,0.0130174835259355,0.0185372131409539,0.0738821386830887,0.0,0,0,0,0,0,0,0,0
ADH7,0.0127571518738599,0.0854795686200777,0.0,0.0,0,0,0,0,0,0,0,0
ANKRD30A,0.0897011807725846,0.0498443084530711,0.0,0.0,0,0,0,0,0,0,0,0
NBPF1,0.0,0.0204155545500389,0.010781337595288,0.0,0,0,0,0,0,0,0,0
KIAA0586,0.0,0.0231228449327014,0.0256463187872662,0.0,0,0,0,0,0,0,0,0
PPAT,0.0130504412158391,0.0057531878956223,0.1077500320762654,0.0,0,0,0,0,0,0,0,0
TMEM134,0.0,0.0118288177404766,0.0518216174203832,0.0,0,0,0,0,0,0,0,0
DDIAS,0.0259704829502714,0.0074807484503977,0.0,0.0,0,0,0,0,0,0,0,0
TMEM35B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
KCNK17,0.0,0.0687602815605931,0.0993582126532626,0.0,0,0,0,0,0,0,0,0
PCDH1,0.0259980559070401,0.0810144990570599,0.007368284379619,0.0,0,0,0,0,0,0,0,0
AMACR,0.0,0.0070128347414462,0.0187568009736082,0.0,0,0,0,0,0,0,0,0
HAO1,0.0129905260786271,0.1361536793318911,0.0,0.0,0,0,0,0,0,0,0,0
HAO2,0.013031207226234,0.2328037782946432,0.0155685966568483,0.3009708737864078,0,0,0,0,0,0,0,0
PAOX,0.0,0.0488588647716025,0.0771646377979778,0.0,0,0,0,0,0,0,0,0
ACOT4,0.0,0.1450315972236875,0.0170764152982623,0.0,0,0,0,0,0,0,0,0
ANKRD13C,0.0,0.0297805276840293,0.0067310884160968,0.0,0,0,0,0,0,0,0,0
BRDT,0.0253904675932231,0.1469016519080523,0.0,0.3009708737864078,0,0,0,0,0,0,0,0
SMPDL3A,0.0,0.0113680091080828,0.0544578431736375,0.0,0,0,0,0,0,0,0,0
IGHG2,0.0130259413110481,0.0,0.0,0.4304207119741101,0,0,0,0,0,0,0,0
CHKB,0.0,0.0107002050499263,0.0023081388383792,0.5210355987055016,0,0,0,0,0,0,0,0
ITIH1,0.0258451386790883,0.1342826464117773,0.0087802965207339,0.0,0,0,0,0,0,0,0,0
PLA2G4F,0.0,0.0867262038391422,0.1356597851405337,0.0,1,0,0,0,0,0,0,0
MYL4,0.0,0.1966691060189901,0.0643609623278401,0.0,0,0,0,0,0,0,0,0
XYLT1,0.0,0.1042483545207897,0.0172889477570536,0.0,0,0,0,0,0,0,0,0
APOLD1,0.0,0.0034522984854211,0.0402396920225902,0.2491909385113268,0,0,0,0,0,0,0,0
ALDH1A2,0.0124929470213831,0.0,0.1467937574254036,0.0,0,0,0,0,0,0,0,0
FBXL2,0.0126167264708772,0.0652975902849269,0.0372007936901819,0.0,0,0,0,0,0,0,0,0
RAB40A,0.0,0.3103871755979203,0.0233798380710096,0.0,0,0,0,0,0,0,0,0
AREL1,0.0127436403328195,0.1231167633437002,0.0336396736677839,0.0,0,0,0,0,0,0,0,0
ZNF676,0.0391166685294824,0.0,0.114095860143916,0.0,0,0,0,0,0,0,0,0
DTD1,0.0,0.0585353352838646,0.0304771500864184,0.0,0,0,0,0,0,0,0,0
CYP2D6,0.0251940672327423,0.2138304721027333,0.0910743540868573,0.0,0,0,0,0,0,0,0,0
ETFBKMT,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
EEF1AKMT3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
METTL23,0.0,0.0147571149615669,0.0184445513475937,0.0,0,0,0,0,0,0,0,0
ICE2,0.0628707937191731,0.0047089361920866,0.0,0.0,0,0,0,0,0,0,0,0
B3GNT9,0.0,0.2276900614171002,0.0090128476155612,0.0,0,0,0,0,0,0,0,0
MS4A5,0.0,0.0977673796711694,0.0,0.0,0,0,0,0,0,0,0,0
HMGN5,0.0,0.2885550080136698,0.0555397917257053,0.0,0,0,0,0,0,0,0,0
PCDHB8,0.0521242396296117,0.2085325144627682,0.1052369043045431,0.0,0,0,0,0,0,0,0,0
ALG1,0.0256903130763549,0.0207381483480237,0.0159743701832207,0.0,0,0,0,0,0,0,0,0
ECEL1,0.0258671700915875,0.2234658980245591,0.0950399890590835,0.0,0,0,0,0,0,0,0,0
OST4,0.0,0.0093535137204588,0.0383994768492597,0.0,0,0,0,0,0,0,0,0
ATP11A,0.0358459533429578,0.0092444565036734,0.139610082468184,0.0,0,0,0,0,0,0,0,0
ATP11C,0.0255992264993902,0.5128617397933801,0.0513003929467035,0.2686084142394822,0,0,0,0,0,0,0,0
LMF1,0.0253473422466413,0.0308422071551881,0.0437035578896601,0.0,0,0,0,0,0,0,0,0
ARHGAP36,0.0248629283450391,0.0859733077180578,0.1867332819528022,0.0,0,0,0,0,0,0,0,0
STK10,0.0255102692574989,0.0198419605581485,0.0445167492307492,0.0,0,0,0,0,0,0,0,0
SCIMP,0.0,0.1505166176746237,0.0692099948563024,0.0,0,0,0,0,0,0,0,0
DUOXA1,0.025243377638513,0.1678215427238821,0.1347179257490119,0.0,0,0,0,0,0,0,0,0
SPESP1,0.0260237366544642,0.0208951425322654,0.1154999227926426,0.0,0,0,0,0,0,0,0,0
GZMK,0.0,0.3501660587738996,0.0065234985359992,0.0,0,0,0,0,0,0,0,0
IGLL5,0.0,0.0,0.1795096744899361,0.0,0,0,0,0,0,0,0,0
SERPINA6,0.0129723660026624,0.0067211469728835,0.0376524657927466,0.0,0,0,0,0,0,0,0,0
SERPINA7,0.0129891675333165,0.0,0.0,0.0,0,0,0,0,0,0,0,0
MASTL,0.0130044594437257,0.0024862211072704,0.0939364572177745,0.2491909385113268,0,0,0,0,0,0,0,0
ZSCAN2,0.0246796791608816,0.0178599385487038,0.0203141006542122,0.0,0,0,0,0,0,0,0,0
YBX2,0.0129949276189053,0.1763808950209054,0.1023298995896875,0.0,0,0,0,0,0,0,0,0
AGPAT1,0.0128555968651536,0.007964239867057,0.0332231949057907,0.0,0,0,0,0,0,0,0,0
AKR1C4,0.0130352364163557,0.0,0.0326365631793261,0.2491909385113268,0,0,0,0,0,0,0,0
APOPT1,0.0,0.0597281764541943,0.0251861814782979,0.4304207119741101,0,0,0,0,0,0,0,0
LPAR4,0.0388290024703976,0.2028656212586555,0.0299494214116945,0.0,0,0,0,1,0,0,0,0
GSTA3,0.0261097484606189,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PIGV,0.0254204050671481,0.0139774468248629,0.0194724184560523,0.4368932038834952,0,0,0,0,0,0,0,0
S100G,0.0,0.1444583905164788,0.0,0.0,0,0,0,0,0,0,0,0
SNN,0.0,0.1004073060458737,0.0345024091937843,0.0,0,0,0,0,0,0,0,0
ST6GALNAC4,0.0130570709481055,0.0271231742222706,0.0034320503544655,0.0,0,0,0,0,0,0,0,0
PLVAP,0.0129579632818016,0.0223883993804306,0.0011674327148256,0.0,0,0,0,0,0,0,0,0
RNF186,0.0,0.0890166994508666,0.071274702941356,0.0,0,0,0,0,0,0,0,0
WDSUB1,0.026015029469241,0.0267805854817318,0.0028701081838533,0.0,0,0,0,0,0,0,0,0
SLC26A9,0.025980367062968,0.0212250632499294,0.0591797984304912,0.0,0,0,0,0,0,0,0,0
SAAL1,0.0,0.0015353030126889,0.0525552922228727,0.0,0,0,0,0,0,0,0,0
THEM6,0.0,0.0008633537486943,0.0778773909418921,0.0,0,0,0,0,0,0,0,0
DOP1B,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
GPAT4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
LAMC3,0.0515280055330493,0.0126038621444914,0.0269238110808462,0.0,0,0,0,1,0,0,0,0
SLC19A2,0.0122790255633138,0.0112442750160278,0.0249783225962198,0.0,0,0,0,0,0,0,0,0
SLC25A47,0.0127335661140916,0.0288957645944773,0.0276137592590918,0.4304207119741101,0,0,0,0,0,0,0,0
ALDH4A1,0.0259710381142933,0.0073902200254138,0.0150671757919235,0.0,0,0,0,0,0,0,0,0
AQP11,0.0,0.0776493634547618,0.0008432505787646,0.0,0,0,0,0,0,0,0,0
ALG12,0.0384114571555,0.0028123181251202,0.01800380226596,0.5210355987055016,0,0,0,0,0,0,0,0
AGXT2,0.0520117277986327,0.2553403089124731,0.0,0.0,0,0,0,0,0,0,0,0
ADAMTSL2,0.025283961871829,0.0,0.0939268058754364,0.0,0,0,0,0,0,0,0,0
ADH1A,0.025960072106535,0.1170787023405598,0.1488749182799852,0.0,0,0,0,0,0,0,0,0
ABCC6,0.0130089476332748,0.0,0.0122024358373849,0.0,0,0,0,0,0,0,0,0
OVGP1,0.0130568250086036,0.048435431427507,0.0429176380226484,0.3009708737864078,0,0,0,0,0,0,0,0
ABCC5,0.0120015502136951,0.0629159144054476,0.0477089910290335,0.0,0,0,0,0,0,0,0,0
GATM,0.0,0.1986420602677744,0.0603592490464341,0.0,0,0,0,0,0,0,0,0
GYS2,0.0260667894948979,0.1676746525235542,0.2548745274785183,0.0,0,0,0,1,0,0,0,0
ALDH6A1,0.0,0.0082574796779495,0.0675076420923849,0.0,0,0,0,0,0,0,0,0
CYP27A1,0.0,0.1146508812434688,0.031887995554679,0.0,0,0,0,0,0,0,0,0
ABCA5,0.0256933294046522,0.0282756092379445,0.01921163711432,0.0,0,0,0,0,0,0,0,0
SHPK,0.0,0.0072146917877625,0.0086521777931677,0.0,0,0,0,0,0,0,0,0
NNMT,0.0130464345557386,0.2318269405076207,0.0359106877175815,0.3203883495145631,0,0,0,0,0,0,0,0
ITPKC,0.0,0.0013933767185489,0.0160861101620175,0.0,0,0,0,0,0,0,0,0
PLIN4,0.0372534498626107,0.0,0.2850148224069581,0.5242718446601942,0,0,0,0,0,0,0,0
ZNF160,0.012971499020562,0.2375643612190352,0.0270874671083032,0.0,0,0,0,0,0,0,0,0
GLTPD2,0.0,0.2106013310427009,0.0239175748791898,0.0,0,0,0,0,0,0,0,0
ST6GALNAC1,0.0128695324048011,0.0971450171828566,0.0740690568684731,0.0,0,0,0,0,0,0,0,0
HS3ST3A1,0.0259086663427738,0.1209639966333172,0.0198634205466477,0.0,0,0,0,0,0,0,0,0
B3GALT6,0.0,0.1434234133705295,0.0472797491748997,0.0,0,0,0,0,0,0,0,0
GLMP,0.0127984924061663,0.0104430916028672,0.0,0.0,0,0,0,0,0,0,0,0
ZNF875,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ZNF267,0.0128810600313741,0.0237278157530317,0.0964573480429515,0.0,0,0,0,0,0,0,0,0
CDKL1,0.0,0.0,0.021930005525275,0.0,0,0,0,0,0,0,0,0
ZNF30,0.0,0.0162909893535103,0.042530541276798,0.2427184466019417,0,0,0,0,0,0,0,0
PRSS21,0.0,0.0708820899816958,0.0884958259701303,0.0,0,0,0,0,0,0,0,0
MANBA,0.0,0.0376210183738555,0.0312126229804441,0.0,0,0,0,0,0,0,0,0
XPR1,0.0130222816189315,0.0105599631067148,0.0537330648129753,0.0,0,0,0,0,0,0,0,0
CEP295,0.0259751405609238,0.0146850890460067,0.0,0.0,0,0,0,0,0,0,0,0
MEIOB,0.0130374401511994,0.0,0.0950408003687578,0.0,0,0,0,0,0,0,0,0
SLC31A1,0.0,0.0017406682397862,0.0070829632242951,0.0,0,0,0,0,0,0,0,0
GSDMA,0.0,0.0,0.0006793210346908,0.0,0,0,0,0,0,0,0,0
ALAD,0.0130288295543993,0.0184296024436962,0.0433945075272272,0.0,0,0,0,0,0,0,0,0
PLPBP,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
ME1,0.0127258058479529,0.3925730722259933,0.0895133692226876,0.2880258899676375,0,0,0,0,0,0,0,0
DPP9,0.0254952302505616,0.0048109924652944,0.0346404812443295,0.0,0,0,0,0,0,0,0,0
FKBP9,0.025420199231138,0.4280905761772476,0.0775061408358934,0.0,0,0,0,0,0,0,0,0
LAMB2,0.0123798862237334,0.2708869141769516,0.002394900249504,0.0,0,0,0,1,0,0,0,0
RASAL1,0.012308382346222,0.0093563848791424,0.0272210178429349,0.0,0,0,0,0,0,0,0,0
SCPEP1,0.0,0.0062755405424076,0.0356740871822415,0.0,0,0,0,0,0,0,0,0
LZTS3,0.0,0.0388882810597612,0.059109003211572,0.0,0,0,0,0,0,0,0,0
TRIM71,0.0,0.4585141246967257,0.0635104413710593,0.0,0,0,0,0,0,0,0,0
PPP4R4,0.0514114475673695,0.0095260393866062,0.0937774344630031,0.0,0,0,0,0,0,0,0,0
TPTE,0.1027909025241645,0.0383228381878884,0.0,0.5889967637540453,0,0,0,0,0,0,0,0
NPC1L1,0.0499399954705179,0.3182630285317024,0.0055207616343475,0.0,0,0,0,0,0,0,0,0
CCNJ,0.0,0.1437566956825099,0.0741313560893757,0.0,0,0,0,0,0,0,0,0
ADARB2,0.0252422210804115,0.4079534689371902,0.1519559553273903,0.2491909385113268,0,0,0,0,0,0,0,0
LSM14B,0.0388047648879621,0.0135299822841268,0.020866318304022,0.0,0,0,0,0,0,0,0,0
ZNF628,0.0254231474741918,0.0141604753234923,0.0002501677318257,0.0,0,0,0,0,0,0,0,0
RAP2C,0.0,0.1902356526682926,0.0279982396839564,0.0,0,0,0,0,0,0,0,0
SLC22A18,0.0,0.0207464347745136,0.0111637949798488,0.0,0,0,0,0,0,0,0,0
C19orf33,0.0261140986169861,0.2532504026891727,0.0747928048151139,0.0,0,0,0,0,0,0,0,0
NACC2,0.0247297334980551,0.4130034668670874,0.0243466843274857,0.0,0,0,0,0,0,0,0,0
HSF5,0.0,0.0400801482994699,0.1081198284830805,0.0,0,0,0,0,0,0,0,0
MAEL,0.0260615657130244,0.1412732522959505,0.0543328922090367,0.0,0,0,0,0,0,0,0,0
TSPOAP1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
NPAS3,0.0248001380071808,0.2272001200315852,0.1157565868069131,0.0,0,0,0,0,0,0,0,0
MGAT5B,0.0129857061298423,0.1777916629988118,0.0799282904763472,0.0,0,0,0,0,0,0,0,0
FEZF2,0.0256796580686039,0.31334814611166,0.0,0.0,0,0,0,0,0,0,0,0
HINT3,0.0129831626534013,0.0077455733384554,0.0108534545827775,0.0,0,0,0,0,0,0,0,0
ARHGEF17,0.0501957935728919,0.108988784638868,0.0352893867728345,0.0,0,0,0,0,0,0,0,0
TDRD9,0.0,0.2218462417393036,0.0667918059917426,0.4304207119741101,0,0,0,0,0,0,0,0
COQ5,0.0,0.001089704057875,0.0010900541382764,0.0,0,0,0,0,0,0,0,0
COQ4,0.0,0.0052587138036876,0.0275980226330756,0.0,0,0,0,0,0,0,0,0
ENPP2,0.0253855212246096,0.4244563676904968,0.0573591158416698,0.0,0,0,0,0,0,0,0,0
YPEL1,0.0130309862350862,0.0248073754324828,0.0470880922925962,0.0,0,0,0,0,0,0,0,0
GEN1,0.0122563680158433,0.0105506587053272,0.117871724463277,0.0,0,0,0,0,0,0,0,0
MUC3A,0.0129583672169692,0.2871238805916563,0.2782989594740882,0.0,0,0,0,0,0,0,0,0
TMC8,0.0383296494910646,0.0865887217913501,0.0737824953994851,0.0,0,0,0,0,0,0,0,0
VSIG8,0.0,0.0868618667826019,0.0878832230522871,0.0,0,0,0,0,0,0,0,0
FDX2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
BCAS3,0.0871682193587336,0.0006244206235639,0.0121577550685175,0.0,0,0,0,0,0,0,0,0
KRTAP10-1,0.0,0.1123063069946418,0.0,0.0,0,0,0,0,0,0,0,0
PRRG2,0.0,0.2362377948802599,0.0675953569317485,0.0,0,0,0,0,0,0,0,0
PRELID3A,0.0,0.0005899016127479,0.0,0.0,0,0,0,0,0,0,0,0
FAM189B,0.0,0.0047460373709449,0.0240794471560122,0.0,0,0,0,0,0,0,0,0
KRTAP13-1,0.0261148925781108,0.3159988252754,0.0,0.0,0,0,0,0,0,0,0,0
ZNF34,0.0130215500964074,0.0255955026003564,0.0158784471547147,0.0,0,0,0,0,0,0,0,0
CCDC85C,0.0,0.1088194188643518,0.0731105426681976,0.4304207119741101,0,0,0,0,0,0,0,0
ZNF471,0.0388012416992846,0.383954879564971,0.1164038712746764,0.0,0,0,0,0,0,0,0,0
MPPE1,0.0,0.0148550930453711,0.0005775026989562,0.0,0,0,0,0,0,0,0,0
SNX19,0.0124734227002614,0.0126866882138518,0.011911605041022,0.3203883495145631,0,0,0,0,0,0,0,0
HORMAD1,0.0257627422099385,0.0533821120496766,0.0700798153544385,0.5177993527508091,0,0,0,0,0,0,0,0
PHOX2B,0.0130194857646878,0.3076298720478145,0.0,0.0,0,0,0,0,0,0,0,0
DNAH11,0.1569239225784364,0.2033538393906379,0.06990615808356,0.0,0,0,0,0,0,0,0,0
SPRED3,0.0129289847825313,0.193517953664175,0.0295735742285749,0.0,0,0,0,0,0,0,0,0
RRP36,0.0261140832962062,0.0267297269289176,0.0249575351059427,0.0,0,0,0,0,0,0,0,0
PPWD1,0.0,0.0467366542022739,0.0280445533800671,0.0,0,0,0,0,0,0,0,0
AARS2,0.0130375846673292,0.0330502548727837,0.0308574143314153,0.0,0,0,0,0,0,0,0,0
SESN3,0.0129728183590845,0.3769099939916149,0.0436445649928817,0.0,0,0,1,0,0,0,0,0
SDF2,0.0130518428048309,0.0025882642312698,0.0055510568432044,0.0,0,0,0,0,0,0,0,0
C6orf120,0.0,0.0204700249004658,0.0160810937533873,0.0,0,0,0,0,0,0,0,0
TXNDC16,0.0259373386285944,0.0067242554556166,0.0013306011419928,0.0,0,0,0,0,0,0,0,0
UBAC2,0.0128335259101506,0.0170978235285316,0.0168865535402957,0.0,0,0,0,0,0,0,0,0
EMC4,0.0130529486302809,0.0667392529864347,0.016624701014792,0.0,0,0,0,0,0,0,0,0
ZMYM1,0.0125491723007333,0.0,0.0575191061130625,0.0,0,0,0,0,0,0,0,0
MT1E,0.0129485475232732,0.1443728606761387,0.1293295489895949,0.0,0,0,0,0,0,0,0,0
FAM187B,0.0129930778820132,0.1853710845253217,0.0,0.2427184466019417,0,0,0,0,0,0,0,0
RHBDD3,0.0,0.0028653849185796,0.0482456076000756,0.0,0,0,0,0,0,0,0,0
HTR1E,0.0260717489883209,0.2211285136796175,0.0,0.2880258899676375,0,0,0,0,0,0,0,0
POPDC2,0.0,0.1106677167392184,0.0203413761664408,0.0,0,0,0,0,0,0,0,0
ANO6,0.0119117635111542,0.0005299192143074,0.019557396086649,0.1909385113268608,0,0,0,0,0,0,0,0
SLC12A9,0.0765636540768151,0.0081518569782376,0.0709536538121095,0.0,0,0,0,0,0,0,0,0
PCNX3,0.0,0.004063088673214,0.0,0.0,0,0,0,0,0,0,0,0
TAPT1,0.0,0.0018311902154669,0.0060534381075181,0.0,0,0,0,0,0,0,0,0
ERGIC2,0.0,0.0171756385001374,0.0132352122979491,0.0,0,0,0,0,0,0,0,0
ST7,0.0129448087734244,0.0031587887246911,0.0167635555376277,0.0,0,0,0,0,0,0,0,0
MRS2,0.0,0.0020049505360008,0.011443402691026,0.0,0,0,0,0,0,0,0,0
KNOP1,0.0260166204779154,0.0,0.0822401158003302,0.0,0,0,0,0,0,0,0,0
ZNF70,0.0,0.0112646822727877,0.0166579815034682,0.0,0,0,0,0,0,0,0,0
ZNF771,0.0,0.0057401993785241,0.0194729300075102,0.0,0,0,0,0,0,0,0,0
NDUFAF5,0.0257767266082014,0.0165948668475941,0.0215594847047157,0.0,0,0,0,0,0,0,0,0
ZNF770,0.025775000680522,0.0161871613282231,0.0334468226354485,0.0,0,0,0,0,0,0,0,0
ADORA3,0.0130451918055582,0.2006167860883988,0.0028346217332534,0.3009708737864078,0,0,0,0,0,0,0,0
TBC1D9B,0.1249612638550511,0.0218053741110038,0.0197228950580362,0.0,0,0,0,0,0,0,0,0
CCPG1,0.0251070854429893,0.00361734646283,0.0243639234566055,0.0,0,0,0,0,0,0,0,0
TM2D3,0.0129503741779576,0.0646059977950495,0.000971287431187,0.0,0,0,0,0,0,0,0,0
PRELID1,0.0,0.0729018856677383,0.0129031341734075,0.0,0,0,0,0,0,0,0,0
PSG11,0.065196469135603,0.0,0.0,0.0,0,0,0,0,0,0,0,0
PSG4,0.0129555497947509,0.0863722860278794,0.0,0.0,0,0,0,0,0,0,0,0
SPCS1,0.0,0.0145449560669116,0.0210428360287226,0.0,0,0,0,0,0,0,0,0
C17orf80,0.0124613264738434,0.002371984738299,0.0164031555578201,0.0,0,0,0,0,0,0,0,0
ZNF808,0.0387910751566307,0.0415757682102221,0.0335061736896424,0.0,0,0,0,0,0,0,0,0
ZNF624,0.0128010937361991,0.0107224104695296,0.0214208334298821,0.0,0,0,0,0,0,0,0,0
FAM210A,0.0128109607861285,0.0085657121616403,0.0252450430331993,0.0,0,0,0,0,0,0,0,0
COX16,0.0,0.0158224469463475,0.0041411410763869,0.0,0,0,0,0,0,0,0,0
CD109,0.0248966422987477,0.1034046749897351,0.0509671377712424,0.2880258899676375,0,0,0,0,0,0,0,0
TRMT44,0.0127629959589522,0.0,0.0144269029967456,0.0,0,0,0,0,0,0,0,0
HLA-DQB2,0.0,0.3372434866507136,0.007166249041367,0.0,0,0,0,0,0,0,0,0
NMNAT3,0.0248030378439359,0.0,0.0017726995305701,0.0,0,0,0,0,0,0,0,0
DYM,0.0,0.1052368593371874,0.0066658508467556,0.0,0,0,0,0,0,0,0,0
VWA8,0.0374697368011649,0.0027241655674799,0.0309258490964071,0.0,0,0,0,0,0,0,0,0
IDI2,0.0,0.0849329363858426,0.0,0.2491909385113268,0,0,0,0,0,0,0,0
OVCA2,0.0,0.0089059997114368,0.035696390801142,0.0,0,0,0,0,0,0,0,0
PRRG3,0.0256610394764005,0.0183756012348529,0.1197760199453957,0.2686084142394822,0,0,0,0,0,0,0,0
RNF149,0.0,0.0007250558754432,0.0326160670365506,0.0,0,0,0,0,0,0,0,0
THAP2,0.0127200852793899,0.0047531979259823,0.0174267082332501,0.0,0,0,0,0,0,0,0,0
FMR1NB,0.0130576848561446,0.079647152332279,0.0,0.2686084142394822,0,0,0,0,0,0,0,0
TMEM214,0.0,0.0078229621858626,0.0241910781065773,0.0,0,0,0,0,0,0,0,0
MFSD8,0.0,0.0,0.011900828931793,0.0,0,0,0,0,0,0,0,0
TMEM131L,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
NETO2,0.0254325906884855,0.2090043030979262,0.1076703037237783,0.0,0,0,0,0,0,0,0,0
SLC25A16,0.0,0.0100789512205867,0.0118242679030933,0.0,0,0,0,0,0,0,0,0
CNTNAP3,0.0379814755115753,0.0,0.099897473902281,0.3656957928802589,0,0,0,0,0,0,0,0
LRFN3,0.064181327808592,0.0844775289109822,0.0053539333574925,0.0,0,0,0,0,0,0,0,0
KLK11,0.0,0.093579368759162,0.167302839299167,0.0,0,0,0,0,0,0,0,0
FRAS1,0.1009821452441581,0.0784474763820899,0.0685898774909755,0.0,0,0,0,0,0,0,0,0
NXPH3,0.025728609987239,0.1944755821716894,0.1290665755148592,0.0,0,0,0,0,0,0,0,0
TRPM3,0.0933984397788237,0.0440378678826565,0.161173514430195,0.0,0,0,0,0,0,0,0,0
RBMS3,0.012992177172961,0.0186279806025015,0.0258409893817573,0.0,0,0,0,0,0,0,0,0
SLC25A41,0.0130006288117119,0.2462503749504674,0.0888212110963052,0.0,0,0,0,0,0,0,0,0
NARS2,0.0130526229681636,0.0335261017727578,0.0675226324951664,0.0,0,0,0,0,0,0,0,0
RFTN1,0.0,0.5204790725271706,0.0461939580667975,0.0,0,0,0,0,0,0,0,0
ZDHHC13,0.0,0.0053940609934811,0.0412740113865101,0.0,0,0,0,0,0,0,0,0
CYP51A1,0.0386361343124826,0.0009392778789123,0.011602041147126,0.6601941747572817,0,0,0,0,0,0,0,0
ALG5,0.0129600247744386,0.0051762498879762,0.039481758308101,0.0,0,0,0,0,0,0,0,0
TEX264,0.0,0.0571530029456216,0.0146477109721334,0.0,0,0,0,0,0,0,0,0
DAGLB,0.0385561173146505,0.00399000393059,0.025495371387228,0.7411003236245954,0,0,0,0,0,0,0,0
ASPHD2,0.0,0.007197308030011,0.0044391384608013,0.0,0,0,0,0,0,0,0,0
CD320,0.0259430269560025,0.0258957544433321,0.0231443155166667,0.0,0,0,0,0,0,0,0,0
KDSR,0.0,0.0042109335926904,0.0131893058958769,0.0,0,0,0,0,0,0,0,0
ZDHHC8,0.0253215904004028,0.0514841150429821,0.0354365568818893,0.0,0,0,0,0,0,0,0,0
ZDHHC5,0.0,0.012118486375658,0.0297925195021908,0.0,0,0,0,0,0,0,0,0
B4GALT4,0.0,0.0049013226445832,0.0215996283206067,0.0,0,0,0,0,0,0,0,0
RTBDN,0.0128061327022246,0.0617708817859537,0.0559696523796031,0.0,0,0,0,0,0,0,0,0
SPIN2B,0.0,0.4977805077919487,0.0133769423349596,0.0,0,0,0,0,0,0,0,0
ZNF507,0.0130122385684327,0.0489186145197365,0.0381417587944309,0.2427184466019417,0,0,0,0,0,0,0,0
ZBED9,0.0775160831808541,0.0,0.0,0.0,0,0,0,0,0,0,0,0
FRMPD2,0.0251613321561651,0.132297970926445,0.019179699345166,0.0,0,0,0,0,0,0,0,0
SLC38A10,0.0,0.0061845096615047,0.015273982045971,0.0,0,0,0,0,0,0,0,0
DCBLD1,0.0,0.046915537539241,0.0812714145427349,0.2880258899676375,0,0,0,0,0,0,0,0
FKTN,0.0249609855630662,0.0055099216390405,0.062797125480599,0.0,0,0,0,0,0,0,0,0
ULBP3,0.0,0.0519505155214718,0.0944774875923303,0.0,0,0,0,0,0,0,0,0
HS3ST3B1,0.0518152671593807,0.1792017065008812,3.747108662232871e-05,0.0,0,0,0,0,0,0,0,0
CHSY1,0.0,0.0196479965627684,0.0384756670589351,0.0,0,0,0,0,0,0,0,0
SLC25A15,0.0,0.0132606686065622,0.0513628449004267,0.0,0,0,0,0,0,0,0,0
GPAT3,0.0,0.0645475065307844,0.0,0.0,0,0,0,0,0,0,0,0
KLRG2,0.0127276713770674,0.0546775420734728,0.0411525688288902,0.0,0,0,0,0,0,0,0,0
FKRP,0.0124597487512921,0.0098615161552448,0.015878018328972,0.0,0,0,0,0,0,0,0,0
B4GALT5,0.0256415483373331,0.0150600527920662,0.0362294542200796,0.0,0,0,0,0,0,0,0,0
FAM171A2,0.0,0.0777422306654845,0.0558199025766894,0.0,0,0,0,0,0,0,0,0
MORC1,0.0253630157939597,0.0325288097683462,0.0,0.0,0,0,0,0,0,0,0,0
C1QTNF2,0.0390399878174687,0.0835117569349998,0.1213116156957696,0.0,0,0,0,0,0,0,0,0
NUDT13,0.0,0.1345608498555403,0.0060143921966843,0.0,0,0,0,0,0,0,0,0
LRP11,0.0,0.016569439259075,0.0442482377380236,0.0,0,0,0,0,0,0,0,0
EMB,0.0127803699346698,0.2052574531582422,0.0394753074754565,0.0,0,0,0,0,0,0,0,0
